token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمود,محمود,مَحْمُود,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ماجد,ماجد,ماجِد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ناهض,ناهض,ناهِض,I-PERS,adj
الشمس,الشمس,شَمْس,I-PERS,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الشرف,الشرف,شَرَف,I-PERS,noun
الرديني,الرديني,رُدَيْنِيّ,I-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
ولد,ولد,وَلَد,O,verb
كما,كما,كَما,O,conj
اخبرني,أخبرني,أَخْبَر,O,verb
به,به,بِ,O,prep
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وستين,و+_ستين,سِتّ,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
وكتب,و+_كتب,كَتَب,O,verb
بخطه,ب+_خطة,خُطَّة,O,noun
انه,أنه,أَنَّ,O,conj_sub
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ستين,ستين,سِتّ,O,noun
فالله,ف+_الله,اللَّه,O,noun_prop
اعلم,أعلم,عَلِم,O,verb
بقرية,ب+_قرية,قَرْيَة,O,noun
منية,منية,مُنْيَة,B-LOC,noun
رديني,رديني,رُدَيْنِيّ,B-LOC,adj
بمهملتين,ب+_مهملتين,مُهْمَل,O,adj
اولهما,أولهما,أَوَّل,O,adj
مضمومة,مضمومة,مَضْمُوم,O,adj
واخره,و+_آخره,آخَر,O,adj
نون,نون,نُون,O,noun
من,من,مِن,O,prep
اعمال,أعمال,عَمَل,O,noun
الشرقية,الشرقية,شَرْقِيّ,B-LOC,adj
،,،,،,O,punc
وحفظ,و+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
وتلا,و+_تلا,تَلا,O,verb
به,به,بِ,O,prep
لابي,ل+_أبي,أَب,B-PERS,noun
عمرو,عمرو,عَمْرو,I-PERS,noun_prop
على,على,عَلَى,O,prep
والده,والده,والِد,O,noun
والعمدة,و+_العمدة,عُمْدَة,B-PERS,noun
والمنهاج,و+_المنهاج,مِنْهاج,O,noun
الفرعي,الفرعي,فَرْعِيّ,O,adj
والاصلي,و+_الأصلي,أَصْلِيّ,B-PERS,adj
والفية,و+_إلفيه,إِلْف,B-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
ملك,ملك,مَلِك,I-PERS,noun
ودخل,و+_دخل,دَخَل,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
فعرض,ف+_عرض,عَرَض,O,verb
على,على,عَلَى,O,prep
الابناسي,الابناسي,الابناسي,B-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الملقن,الملقن,مُلَقِّن,I-PERS,noun
واجازا,و+_أجازا,أَجاز,O,verb
له,له,لِ,O,prep
وعليهما,و+_عليهما,عَلَى,O,prep
تفقه,تفقه,فاق,O,verb
وكذا,و+_كذا,كَذا,O,conj
تفقه,تفقه,فاق,O,verb
بالبلقيني,بالبلقيني,بالبلقيني,B-PERS,noun_prop
وقريبه,و+_قريبة,قَرِيب,O,adj
البهاء,البهاء,بَهاء,B-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
والزين,و+_الزين,زَيْن,I-PERS,noun
العراقي,العراقي,عِراقِيّ,O,adj
قرا,قرآ,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
في,في,فِي,O,prep
تكملة,تكمله,أَكْمَل,O,verb
شرح,شرح,شَرْح,O,noun
المهذب,المهذب,مُهَذَّب,O,adj
له,له,لِ,O,prep
بالفاضلية,بالفاضلية,بالفاضليه,O,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
عليه,عليه,عَلَى,O,prep
في,في,فِي,O,prep
الحديث,الحديث,حَدِيث,O,noun
وغيره,و+_غيره,غَيْر,O,noun
وبالكمال,و+_ب+_الكمال,كَمال,O,noun
الدميري,الNOAN,دميري,B-PERS,noun_prop
والبدر,و+_البدر,بَدْر,B-PERS,noun
الطنبدي,الطنبدي,الطنبدي,I-PERS,noun_prop
وعليه,و+_عليه,عَلَى,O,prep
قرا,قرآ,قَرَأ,O,verb
في,في,فِي,O,prep
الاصول,الأصول,أَصْل,O,noun
والعربية,و+_العربية,عَرَبِيّ,O,adj
في,في,فِي,O,prep
اخرين,آخرين,آخَر,O,adj
واخذ,و+_أخذ,أَخَذ,O,verb
في,في,فِي,O,prep
الالفية,الألفية,أَلْفِيّ,O,adj
وتوضيحها,و+_توضيحها,تَوْضِيح,O,noun
وغيرهما,و+_غيرهما,غَيْر,O,noun
من,من,مِن,O,prep
كتب,كتب,كَتَب,O,verb
