token,tokenized,lemma,label,pos
حسين,حسين,حُسَيْن,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
داود,داود,داوُد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
شمس,شمس,شَمْس,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
رستم,رستم,رُسْتُم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
البدر,البدر,بَدْر,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
البيضاوي,البيضاوي,بَيْضاوِيّ,I-PERS,adj
المكي,المكي,مَكِّيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
الفرضي,الفرضي,فَرْضِيّ,O,adj
الحاسب,الحاسب,حاسِب,O,noun
اخو,أخو,أَخ,O,noun
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
واسماعيل,و+_إسماعيل,إِسْماعِيل,B-PERS,noun_prop
الماضيين,الماضيين,ماضِي,O,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بالزمزمي,بالزمزمي,بالزمزمي,B-PERS,noun_prop
،,،,،,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
حدود,حدود,حَدّ,O,noun
سنة,سنة,سَنَة,O,noun
سبعين,سبعين,سَبْع,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
وقال,و+_قال,قال,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
انبائه,أنبائه,نَبَأ,O,noun
انه,أنه,أَنَّ,O,conj_sub
ولد,ولد,وَلَد,O,verb
قبل,قبل,قِبَل,O,noun
السبعين,السبعين,سَبْع,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
بها,بها,بِ,O,prep
من,من,مِن,O,prep
شيوخها,شيوخها,شَيْخ,O,noun
والقادمين,و+_القادمين,قادِم,O,noun
اليها,إليها,إِلَى,O,prep
واجاز,و+_أجاز,أَجاز,O,verb
له,له,لِ,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
النجم,النجم,نَجْم,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الهبل,الهبل,أَهْبَل,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
اميلة,أميله,مَيَّل,I-PERS,verb
والصلاح,و+_الصلاح,صَلاح,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
والكمال,و+_الكمال,كَمال,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
حبيب,حبيب,حَبِيب,I-PERS,noun_prop
واخوه,و+_إخوة,إِخْوَة,O,noun
البدر,البدر,بَدْر,B-PERS,noun
حسن,حسن,حَسَن,I-PERS,noun_prop
وغيرهم,و+_غيرهم,غَيْر,O,noun
وطلب,و+_طلب,طَلَب,O,verb
العلم,العلم,عِلْم,O,noun
واعتنى,و+_أعتني,ٱِعْتَنَى,O,verb
بالفرائض,ب+_الفرائض,فَرِيضَة,O,noun
والحساب,و+_الحساب,حِساب,O,noun
فاخذ,ف+_آخذ,أَخَذ,O,verb
ذلك,ذلك,ذٰلِكَ,O,pron_dem
عن,عن,عَن,O,prep
الشهاب,الشهاب,شِهاب,B-PERS,noun_prop
ابن,ابن,ٱِبْن,B-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
والبرهان,و+_البرهان,بُرْهان,B-PERS,noun_prop
البرلسي,البرلسي,البرلسي,I-PERS,noun_prop
الفرضي,الفرضي,فَرْضِيّ,I-PERS,adj
نزيل,نزيل,أَزال,O,verb
مكة,مكة,مَكَّة,B-LOC,noun_prop
وتبصر,و+_تبصر,أَبْصَر,O,verb
بهما,بهما,بِ,O,prep
ثم,ثم,ثُمَّ,O,adv
ازداد,ازداد,ٱِزْداد,O,verb
فضلا,فضلا,فَضْل,O,noun
بعد,بعد,بُعْد,O,noun
اخذه,آخذه,أَخَذ,O,verb
لذلك,ل+_ذلك,ذٰلِكَ,O,pron_dem
عن,عن,عَن,O,prep
الشهاب,الشهاب,شِهاب,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الهائم,الهائم,هائِم,I-PERS,noun
فانه,ف+_إنه,إِنَّ,O,verb_pseudo
قرا,قرآ,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
بعض,ب+_عض,عَضّ,O,noun
تواليفه,تواليفه,تواليفه,O,noun_prop
،,،,،,O,punc
واخذ,و+_أخذ,أَخَذ,O,verb
علم,علم,عَلِم,O,verb
الفلك,الفلك,فَلَك,O,noun
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
عن,عن,عَن,O,prep
الجمال,الجمال,جَمال,B-PERS,noun
المارداني,المارداني,المارداني,I-PERS,noun_prop
ولم,و+_لم,لَم,O,part_neg
يزل,يزل,زال,O,verb
في,في,فِي,O,prep
ازدياد,ازدياد,ٱِزْدِياد,O,noun
ونباهة,و+_نباهة,نَباهَة,O,noun
حتى,حتى,حَتَّى,O,prep
صار,صار,صار,O,verb
اماما,أماما,أَمام,O,noun
عالما,عالما,عالَم,O,noun
فاضلا,فاضلا,فاضَل,O,verb
ماهرا,ماهرا,ماهِر,O,adj
من,من,مِن,O,prep
اعلم,أعلم,عَلِم,O,verb
الناس,الناس,ناس,O,noun
بالفرائض,ب+_الفرائض,فَرِيضَة,O,noun
والهيئة,و+_الهيئة,هَيْئَة,O,noun
والحساب,و+_الحساب,حِساب,O,noun
وعلم,و+_علم,عَلِم,O,verb
الخطاين,الخطاين,الخطاين,O,noun_prop
والجبر,و+_الجبر,جَبْر,O,noun
والمقابلة,و+_المقابلة,مُقابَلَة,O,noun
والهندسة,و+_الهندسة,هَنْدَسَة,O,noun
والفلك,و+_الفلك,فَلَك,O,noun
والتقاويم,و+_التقاويم,تَقْوِيم,O,noun
وانتهت,و+_انتهت,ٱِنْتَهَى,O,verb
اليه,إليه,إِلَى,O,prep
رياسة,رياسة,رِئاسَة,O,noun
هذا,هذا,هٰذا,O,pron_dem
العلم,العلم,عِلْم,O,noun
ببلاد,ب+_بلاد,بَلَد,O,noun
الحجاز,الحجاز,حِجاز,B-LOC,noun_prop
مكة,مكة,مَكَّة,B-LOC,noun_prop
والمدينة,و+_المدينة,مَدِينَة,B-LOC,noun
واليمن,و+_اليمن,يَمَن,B-LOC,noun_prop
والف,و+_ألف,أَلْف,O,noun
فيه,فيه,فِي,O,prep
وانتفع,و+_أنتفع,ٱِنْتَفَع,O,verb
به,به,بِ,O,prep
اخوه,إخوة,إِخْوَة,O,noun
البرهان,البرهان,بُرْهان,B-PERS,noun
الماضي,الماضي,ماضِي,O,adj
في,في,فِي,O,prep
ذلك,ذلك,ذٰلِكَ,O,pron_dem
وحدث,و+_حدث,حَدَث,O,noun
باليسير,ب+_اليسير,يَسِير,O,adj
سمع,سمع,سَمِع,O,verb
منه,منه,مِن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
كالتقي,ك+_التقى,تُقَى,O,noun
بن,بن,بِن,I-PERS,noun_prop
فهد,فهد,فَهْد,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
كل,كل,كُلّ,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
مع,مع,مَع,O,prep
حظ,حظ,حَظّ,O,noun
من,من,مِن,O,prep
الدين,الدين,دِين,O,noun
والعبادة,و+_العبادة,عِبادَة,O,noun
وقدم,و+_قدم,قَدَّم,O,verb
مصر,مصر,مِصْر,B-LOC,noun_prop
غير,غير,غَيْر,O,noun
مرة,مرة,مَرَّة,O,noun
واجتمع,و+_اجتمع,ٱِجْتَمَع,O,verb
بفضلائها,ب+_فضلائها,فاضِل,O,noun
واثنى,و+_أثنى,أَثْنَى,O,verb
عليه,عليه,عَلَى,O,prep
غير,غير,غَيْر,O,noun
واحد,واحد,واحِد,O,noun
،,،,،,O,punc
وكذا,و+_كذا,كَذا,O,conj
دخل,دخل,دَخَل,O,verb
اليمن,اليمن,يَمَن,B-LOC,noun_prop
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
عشرة,عشرة,عَشَرَة,O,noun
في,في,فِي,O,prep
تجارة,تجارة,تِجارَة,O,noun
واستدعاه,و+_استدعاه,ٱِسْتَدْعَى,O,verb
صاحبها,صاحبها,صاحِب,O,noun
الملك,الملك,مَلِك,B-PERS,noun
الناصر,الناصر,ناصِر,B-PERS,noun_prop
للحضور,ل+_الحضور,حُضُور,O,noun
عنده,عنده,عِنْد,O,noun
فساله,ف+_سأله,سَأَل,O,verb
اشياء,أشياء,شَيْء,O,noun
عن,عن,عَن,O,prep
حاسبين,حاسبين,حاسِب,O,noun
عنده,عنده,عِنْد,O,noun
وناله,و+_ناله,نال,O,verb
منه,منه,مِن,O,prep
بعض,ب+_عض,عَضّ,O,noun
البر,البر,بَرّ,O,noun
،,،,،,O,punc
وعاد,و+_عاد,عاد,O,verb
الى,إلى,إِلَى,O,prep
مكة,مكة,مَكَّة,B-LOC,noun_prop
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
عشرين,عشرين,عِشْرُون,O,noun
واقام,و+_أقام,أَقام,O,verb
بها,بها,بِ,O,prep
حتى,حتى,حَتَّى,O,prep
حج,حج,حَجّ,O,noun
،,،,،,O,punc
ومضى,و+_مضى,مَضَى,O,verb
الى,إلى,إِلَى,O,prep
مصر,مصر,مِصْر,B-LOC,noun_prop
في,في,فِي,O,prep
البر,البر,بَرّ,O,noun
ثم,ثم,ثُمَّ,O,adv
رجع,رجع,رَجَع,O,verb
في,في,فِي,O,prep
البحر,البحر,بَحْر,B-LOC,noun
فوصل,ف+_وصل,وَصَل,O,verb
مكة,مكة,مَكَّة,B-LOC,noun_prop
في,في,فِي,O,prep
ذي,ذي,ذُو,O,noun
القعدة,القعدة,قَعْدَة,O,noun
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وعشرين,و+_عشرين,عِشْرُون,O,noun
فحج,ف+_حج,حَجّ,O,noun
ثم,ثم,ثُمَّ,O,adv
حصل,حصل,حَصَل,O,verb
له,له,لِ,O,prep
ضعف,ضعف,ضُعْف,O,noun
