token,tokenized,lemma,label,pos
المرجاني,المرجاني,مَرْجانِيّ,O,adj
بجيم,ب+_جيم,جِيم,O,noun
ونون,و+_نون,نُون,O,noun
النجم,النجم,نَجْم,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
يوسف,يوسف,يُوسِف,I-PERS,noun_prop
وبنوه,و+_بنوه,بَنَى,O,verb
المحمدان,المحمدان,المحمدان,O,noun_prop
ابو,أبو,أَبُو,B-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
والكمال,و+_الكمال,كَمال,I-PERS,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
والبدر,و+_البدر,بَدْر,B-PERS,noun
حسن,حسن,حَسَن,B-PERS,noun_prop
وابنا,و+_ابنا,ٱِبْن,O,noun
ثانيهم,ثانيهم,ثانيهم,O,noun_prop
المحمدان,المحمدان,المحمدان,O,noun_prop
ابوا,أبوا,أَبَوان,O,noun
لسعود,ل+_سعود,سُعُود,I-PERS,noun_prop
ومحب,و+_محب,مُحِبّ,B-PERS,noun
الدين,الدين,دِين,I-PERS,noun
وبان,و+_ب+_أن,أَنْ,O,conj_sub
ثالثهم,ثالثهم,ثالِث,O,adj
ابو,أبو,أَبُو,B-PERS,noun_prop
البركات,البركات,بَرَكَة,I-PERS,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
قرا,قرآ,قَرَأ,I-PERS,verb
علي,على,عَلَى,I-PERS,prep
ولابي,و+_ل+_أبي,أَب,B-PERS,noun
السعود,السعود,سُعُود,I-PERS,noun_prop
ولد,ولد,وَلَد,O,verb
اسمه,اسمه,ٱِسْم,O,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
.,.,.,O,punc
