token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الوهاب,الوهاب,وَهّاب,I-PERS,noun_prop
الفقيه,الفقيه,فَقِيه,O,noun
البدر,البدر,بَدْر,O,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
الفضل,الفضل,فَضْل,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
فقيه,فقيه,فَقِيه,I-PERS,noun_prop
الشام,الشام,شام,B-LOC,noun_prop
التقي,التقى,ٱِلْتَقَى,O,verb
الاسدي,الأسدي,أَسَدِيّ,I-PERS,noun
الدمشقي,الدمشقي,دِمَشْقِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
ويعرف,و+_يعرف,عَرَف,O,verb
كسلفه,ك+_سلفه,سَلَف,O,noun
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
قاضي,قاضي,قاضِي,I-PERS,noun
شهبة,شهبه,شِهاب,I-PERS,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
طلوع,طلوع,طُلُوع,O,noun
فجر,فجر,فَجْر,O,noun
الاربعاء,الأربعاء,أَرْبِعاء,O,noun_prop
ثاني,ثاني,ثانِي,O,adj
صفر,صفر,صِفْر,O,noun
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
ونشا,و+_نشأ,شَأَو,O,verb
فحفظ,ف+_حفظ,حِفْظ,O,noun
كتبا,كتبا,كِتاب,O,noun
منها,منها,مِن,O,prep
المنهاج,المنهاج,مِنْهاج,O,noun
لرؤيا,ل+_رؤيا,رُؤَى,O,noun
راها,رآها,راوَنْد,O,verb
ابوه,أبوه,أَب,O,noun
وتفقه,و+_تفقه,فاق,B-PERS,verb
بابيه,ب+_أبيه,أَب,I-PERS,noun
وغيره,و+_غيره,غَيْر,O,noun
واسمعه,و+_أسمعه,سَمِع,O,verb
ابوه,أبوه,أَب,O,noun
على,على,عَلَى,O,prep
عائشة,عائشه,عائِش,B-PERS,noun
ابنة,ابنة,ٱِبْنَة,I-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الهادي,الهادي,هادِي,I-PERS,noun_prop
والشهاب,و+_الشهاب,شِهاب,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حجي,حجى,حِجَى,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الشرائحي,الشرائحي,الشرائحي,I-PERS,noun_prop
وغيرهم,و+_غيرهم,غَيْر,O,noun
فيما,فيما,ما,O,conj_sub
قاله,قاله,قال,O,verb
ابن,ابن,ٱِبْن,B-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
عذيبة,عذيبة,عذيبه,I-PERS,noun_prop
،,،,،,O,punc
وقرا,و+_قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
بدمشق,ب+_دمشق,دِمَشْق,O,noun_prop
الاربعين,الأربعين,أَرْبَع,O,noun
المتباينات,المتباينات,مُتَبايِن,O,noun
له,له,لِ,O,prep
،,،,،,O,punc
وارتحل,و+_أرتحل,ٱِرْتَحَل,O,verb
الى,إلى,إِلَى,O,prep
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
بعد,بعد,بُعْد,O,noun
ابيه,أبيه,أَب,O,noun
وحضر,و+_حضر,حَضَر,O,verb
مجلس,مجلس,مَجْلِس,O,noun
شيخنا,شيخنا,شَيْخ,O,noun
وتناظر,و+_تناظر,تَناظُر,O,noun
هو,هو,هُوَ,O,pron
والبرهان,و+_البرهان,بُرْهان,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
بين,بين,بَيِّن,O,noun
يديه,يديه,يَد,O,noun
فكان,ف+_كان,كان,O,verb
الظفر,الظفر,ظَفَر,O,noun
للبرهان,ل+_البرهان,بُرْهان,O,noun_prop
واستنابه,واستنابه,واستنابه,O,noun_prop
السفطي,السفطي,السفطي,B-PERS,noun_prop
،,،,،,O,punc
وبرع,و+_برع,بَرَع,O,verb
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
استحضارا,استحضارا,ٱِسْتِحْضار,O,noun
