token,tokenized,lemma,label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
البركات,البركات,بَرَكَة,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
الهدى,الهدي,هَدْي,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
تقي,تقي,تَقِيّ,I-PERS,adj
الدين,الدين,دِين,I-PERS,noun
الشيخ,الشيخ,شَيْخ,O,noun_prop
الصالح,الصالح,صالِح,O,adj
الزين,الزين,زَيْن,I-PERS,noun
الكازروني,الكازروني,الكازروني,I-PERS,noun_prop
المدني,المدني,مَدَنِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
عم,عم,عَمّ,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الوهاب,الوهاب,وَهّاب,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
البركات,البركات,بَرَكَة,I-PERS,noun
الاتي,الآتي,آتِي,O,noun
.,.,.,O,punc
ممن,ممن,مِن,O,prep
قرا,قرآ,قَرَأ,O,verb
علي,على,عَلَى,B-PERS,prep
بالمدينة,ب+_المدينة,مَدِينَة,B-LOC,noun
في,في,فِي,O,prep
شرح,شرح,شَرْح,O,noun
النخبة,النخبة,نُخْبَة,O,noun
وسمع,و+_سمع,سَمِع,O,verb
اشياء,أشياء,شَيْء,O,noun
وله,و+_له,لِ,O,prep
اخذ,أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
الابشيطي,الابشيطي,الابشيطي,B-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وفيه,و+_فيه,فِي,O,prep
فضل,فضل,فَضْل,O,noun
ما,ما,ما,O,pron_rel
مع,مع,مَع,O,prep
سكون,سكون,سُكُون,O,noun
وخير,و+_خير,خَيْر,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
.,.,.,O,punc
