token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
قاسم,قاسم,قاسِم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عيسى,عيسى,عِيسَى,I-PERS,noun_prop
البدر,البدر,بَدْر,I-PERS,noun
الحسيني,الحسيني,حُسَيْنِيّ,I-PERS,noun_prop
سكنا,سكنا,سَكَن,O,noun
الحريري,الحريري,حَرِيرِيّ,I-PERS,noun_prop
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
قاسم,قاسم,قاسِم,I-PERS,noun_prop
.,.,.,O,punc
ممن,ممن,مِن,O,prep
اشتغل,أشتغل,ٱِشْتَغَل,O,verb
عند,عند,عِنْد,O,noun
الزين,الزين,زَيْن,B-PERS,noun
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحيم,الرحيم,رَحِيم,I-PERS,noun_prop
الابناسي,الابناسي,الابناسي,I-PERS,noun_prop
والشمس,و+_الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
قاسم,قاسم,قاسِم,I-PERS,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
وحضر,و+_حضر,حَضَر,O,verb
عند,عند,عِنْد,O,noun
البقاعي,الNOAN,بقاعي,B-PERS,noun_prop
الزيني,الزيني,الزيني,B-PERS,noun_prop
زكريا,زكريا,زَكَرِيّا,I-PERS,noun_prop
وخالطه,و+_خالطه,خالَط,O,verb
في,في,فِي,O,prep
ابتدائه,ابتدائه,ٱِبْتِداء,O,noun
ابن,ابن,ٱِبْن,O,noun_prop
قريبه,قريبة,قَرِيب,O,adj
والحليبي,و+_الحليبي,حَلِيبِيّ,B-PERS,adj
وتزوج,و+_تزوج,تَزَوَّج,O,verb
ابنه,ابنه,ٱِبْن,O,noun
ابنه,ابنه,ٱِبْن,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
التاجر,التاجر,تاجِر,I-PERS,noun
وحج,و+_حج,حَجّ,O,noun
بها,بها,بِ,O,prep
بعد,بعد,بُعْد,O,noun
موته,موته,مَوْت,O,noun
في,في,فِي,O,prep
موسم,موسم,مَوْسِم,O,noun
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
وجاور,و+_جاور,جاوَر,O,verb
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
وكان,و+_كان,كان,O,verb
يحضر,يحضر,حَضَر,O,verb
دروس,دروس,دَرْس,O,noun
قاضيها,قاضيها,قاضِي,O,noun
بل,بل,بَل,O,conj
حضر,حضر,حَضَر,O,verb
عندي,عندي,عِنْد,O,noun
في,في,فِي,O,prep
شرح,شرح,شَرْح,O,noun
التقريب,التقريب,تَقْرِيب,O,noun
وقرا,و+_قرآ,قَرَأ,O,verb
علي,على,عَلَى,O,prep
في,في,فِي,O,prep
البخاري,البخاري,بُخارِيّ,B-MISC,adj
وجلس,و+_جلس,جَلَس,O,verb
ببعض,ب+_بعض,بَعْض,O,adj
الحوانيت,الحوانيت,حانُوت,O,noun
ولا,و+_لا,لا,O,part_neg
يخلو,يخلو,خَلا,O,verb
من,من,مِن,O,prep
مشاركة,مشاركة,مُشارَكَة,O,noun
وفهم,و+_فهم,فَهِم,O,verb
مع,مع,مَع,O,prep
ادب,أدب,أَدَب,O,noun
وعقل,و+_عقل,عَقْل,O,noun
وسياسة,و+_سياسة,سِياسَة,O,noun
.,.,.,O,punc
