token,tokenized,lemma,label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
الوهاب,الوهاب,وَهّاب,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
صلح,صلح,صُلْح,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
اسماعيل,إسماعيل,إِسْماعِيل,I-PERS,noun_prop
التاج,التاج,تاج,I-PERS,noun_prop
ابو,أبو,أَبُو,B-PERS,noun_prop
اليمن,اليمن,يَمَن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
التقي,التقى,ٱِلْتَقَى,I-PERS,verb
الكناني,الكناني,الكناني,I-PERS,noun_prop
المصري,المصري,مِصْرِيّ,O,adj
الاصل,الأصل,أَصْل,O,noun
المدني,المدني,مَدَنِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
سبط,سبط,سَبِط,O,adj
العفيف,العفيف,عَفِيف,B-PERS,noun_prop
عبد,عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
فرحون,فرحون,فرحون,I-PERS,noun_prop
اليعمري,اليعمري,اليعمري,I-PERS,noun_prop
المالكي,المالكي,مالِكِيّ,I-PERS,noun
ويعرف,و+_يعرف,عَرَف,O,verb
كسلفه,ك+_سلفه,سَلَف,O,noun
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
صلح,صلح,صُلْح,I-PERS,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
كما,كما,كَما,O,conj
قراته,قرأته,قَرَأ,O,verb
بخطه,ب+_خطة,خُطَّة,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
بالمدينة,ب+_المدينة,مَدِينَة,B-LOC,noun
النبوية,النبوية,نَبَوِيّ,I-LOC,adj
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فسمع,ف+_سمع,سَمِع,O,verb
وهو,و+_هو,هُوَ,O,pron
في,في,فِي,O,prep
السادسة,السادسة,سادِس,O,adj
على,على,عَلَى,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
صديق,صديق,صِدِّيق,I-PERS,noun_prop
بعض,ب+_عض,عَضّ,O,noun
الصحيح,الصحيح,صَحِيح,O,adj
وحضر,و+_حضر,حَضَر,O,verb
دروس,دروس,دَرْس,O,noun
الجلال,الجلال,جَلال,B-PERS,noun_prop
الخجندي,الخجندي,الخجندي,O,noun_prop
في,في,فِي,O,prep
فنون,فنون,فَنّ,O,noun
وبرع,و+_برع,بَرَع,O,verb
في,في,فِي,O,prep
العربية,العربية,عَرَبِيّ,O,adj
وغيرها,و+_غيرها,غَيْر,O,noun
وسمع,و+_سمع,سَمِع,O,verb
والده,والده,والِد,O,noun
وعمه,و+_عمه,عَمّ,O,noun
ناصر,ناصر,ناصِر,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
ابا,أبا,أَب,I-PERS,noun
الفرج,الفرج,فَرَج,I-PERS,noun
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
والزين,و+_الزين,زَيْن,B-PERS,noun
المراغي,المراغي,المراغي,I-PERS,noun_prop
ومما,و+_مما,مِن,O,prep
