token,tokenized,lemma,label,pos
زينب,زينب,زَيْنَب,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
موسى,موسى,مُوسَى,I-PERS,noun_prop
ام,أم,أَم,I-PERS,conj
حبيبة,حبيبة,حَبِيب,I-PERS,adj
ابنة,ابنة,ٱِبْنَة,O,noun
الشهاب,الشهاب,شِهاب,O,noun_prop
الدمشقي,الدمشقي,دِمَشْقِيّ,O,adj
الشوبكي,الشوبكي,شَوْبَكِيّ,B-PERS,noun_prop
المكي,المكي,مَكِّيّ,O,adj
.,.,.,O,punc
ولدت,ولدت,وَلَد,O,verb
في,في,فِي,O,prep
ليلة,ليلة,لَيْلَة,O,noun
الاثنين,الاثنين,ٱِثْنَيْنِ,O,noun_prop
ثاني,ثاني,ثانِي,O,adj
عشر,عشر,عَشَرَة,O,noun
جمادى,جمادى,جُمادَى,O,noun_prop
الثانية,الثانية,ثانِي,O,adj
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
ومات,و+_مآت,مَأْتَى,O,noun
بها,بها,بِ,O,prep
ابوها,أبوها,أَب,O,noun
في,في,فِي,O,prep
ربيع,ربيع,رَبِيع,O,noun_prop
الاول,الأول,أَوَّل,O,adj
سنة,سنة,سَنَة,O,noun
ثمانمائة,ثمانمائة,ثَمانِمائَة,O,noun
وهو,و+_هو,هُوَ,O,pron
في,في,فِي,O,prep
انباء,أنباء,نَبَأ,O,noun
شيخنا,شيخنا,شَيْخ,O,noun
،,،,،,O,punc
واحضرت,و+_أحضرت,أَحْضَر,O,verb
في,في,فِي,O,prep
الخامسة,الخامسة,خامِس,O,adj
من,من,مِن,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الاخرة,الآخرة,آخِرَة,O,noun
سنة,سنة,سَنَة,O,noun
اربع,أربع,أَرْبَع,O,noun_prop
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
على,على,عَلَى,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
صديق,صديق,صِدِّيق,I-PERS,noun_prop
سنن,سنن,سُنَّة,I-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
ماجه,ماجه,ماج,I-PERS,verb
بفوت,ب+_فوت,فَوْت,O,noun
والاسلاف,و+_الأسلاف,سَلَف,O,noun
النبوية,النبوية,نَبَوِيّ,O,adj
للمسيبى,للمسيبى,للمسيبي,B-PERS,noun_prop
وجزء,و+_جزء,جُزْء,O,noun
ابى,أبي,أَب,O,noun
يعلى,يعلي,أَعْلَى,I-PERS,verb
الخليلي,الخليلي,الخليلي,I-PERS,noun_prop
ومجلسا,و+_مجلسا,مَجْلِس,O,noun
من,من,مِن,O,prep
امالى,آمالي,أَمَل,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
سهل,سهل,سَهْل,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
زياد,زياد,زِياد,I-PERS,noun_prop
القطان,القطان,قِطّ,I-PERS,noun
وطرق,و+_طرق,طَرِيق,O,noun
حديث,حديث,حَدِيث,O,noun
الافك,آلافك,أَلْف,O,noun
للدير,ل+_الدير,دَيْر,B-PERS,noun
عاقولي,عاقولي,عاقولي,B-PERS,noun_prop
،,،,،,O,punc
واجاز,و+_أجاز,أَجاز,O,verb
لها,لها,لِ,O,prep
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
فما,ف+_ما,ما,O,part_neg
بعدها,بعدها,بُعْد,O,noun
العراقي,العراقي,عِراقِيّ,O,adj
والهيثمي,والهيثمي,والهيثمي,B-PERS,noun_prop
والمراغي,والمراغي,والمراغي,B-PERS,noun_prop
والفرسيسي,والفرسيسي,والفرسيسي,B-PERS,noun_prop
والشهاب,و+_الشهاب,شِهاب,B-PERS,noun_prop
الجوهري,الجوهري,جَوْهَرِيّ,I-PERS,adj
وابو,و+_أبو,أَبُو,B-PERS,noun_prop
الطيب,الطيب,طَيِّب,I-PERS,noun_prop
السحولي,السحولي,السحولي,I-PERS,noun_prop
وحفيد,و+_حفيد,حَفِيد,O,noun
