token,tokenized,lemma,label,pos
ابن,ابن,ٱِبْن,O,noun_prop
حمزة,حمزة,حَمْزَة,I-PERS,noun_prop
الدمياطي,الدمياطي,دُمْياطِيّ,I-PERS,adj
ناصر,ناصر,ناصِر,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
البدر,البدر,بَدْر,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حمزة,حمزة,حَمْزَة,I-PERS,noun_prop
وابنه,و+_ابنه,ٱِبْن,O,noun
البدر,البدر,بَدْر,B-PERS,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
وله,و+_له,لِ,O,prep
ولد,ولد,وَلَد,O,verb
عرض,عرض,عَرَض,O,verb
على,على,عَلَى,O,prep
المنهاج,المنهاج,مِنْهاج,O,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
حمزة,حمزة,حَمْزَة,I-PERS,noun_prop
نزيل,نزيل,أَزال,O,verb
دمشق,دمشق,دِمَشْق,B-LOC,noun_prop
واحد,واحد,واحِد,O,noun
الفضلاء,الفضلاء,فاضِل,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
القادر,القادر,قادِر,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,O,noun
السيد,السيد,سَيِّد,I-PERS,noun_prop
حمزة,حمزة,حَمْزَة,B-PERS,noun_prop
هو,هو,هُوَ,O,pron
الامام,الإمام,إِمام,O,noun
كمال,كمال,كَمال,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
.,.,.,O,punc
