token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
سلامة,سلامة,سَلامَة,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عطوف,عطوف,عَطُوف,I-PERS,adj
بن,بن,بِن,I-PERS,noun_prop
يعلي,يعلي,أَعْلَى,I-PERS,verb
الجمال,الجمال,جَمال,I-PERS,noun
السلمي,السلمي,سِلْمِيّ,I-PERS,adj
المكي,المكي,مَكِّيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
اخو,أخو,أَخ,O,noun
على,على,عَلَى,O,prep
الماضي,الماضي,ماضِي,O,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
سلامة,سلامة,سَلامَة,I-PERS,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
وارتحل,و+_أرتحل,ٱِرْتَحَل,O,verb
مع,مع,مَع,O,prep
اخيه,أخيه,وَخَى,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
سبعين,سبعين,سَبْع,O,noun
الى,إلى,إِلَى,O,prep
بغداد,بغداد,بَغْداد,B-LOC,noun_prop
فسمع,ف+_سمع,سَمِع,O,verb
بها,بها,بِ,O,prep
على,على,عَلَى,O,prep
ابي,أبي,أَبِي,O,noun_prop
المحامد,المحامد,مَحْمَدَة,I-PERS,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
سليمان,سليمان,سُلَيْمان,I-PERS,noun_prop
الشيباني,الشيباني,شَيْبانِيّ,I-PERS,adj
اشياء,أشياء,شَيْء,O,noun
واجاز,و+_أجاز,أَجاز,O,verb
له,له,لِ,O,prep
العماد,العماد,عِماد,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
كثير,كثير,كَثِير,I-PERS,noun
و,و,وَ,O,conj
ابن,ابن,ٱِبْن,B-PERS,noun_prop
رافع,رافع,رافِع,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
القارى,القاري,قارِّيّ,I-PERS,adj
والصلاح,و+_الصلاح,صَلاح,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
عمرو,عمرو,عَمْرو,I-PERS,noun_prop
ابن,ابن,ٱِبْن,I-PERS,noun_prop
اميلة,أميله,مَيَّل,I-PERS,verb
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الهبل,الهبل,أَهْبَل,I-PERS,noun
و,و,وَ,O,conj
جويرية,جويرية,جويريه,B-PERS,noun_prop
الهكارية,الهكارية,الهكاريه,I-PERS,noun_prop
واخرون,و+_آخرون,آخَر,O,adj
وحدث,و+_حدث,حَدَث,O,noun
سمع,سمع,سَمِع,O,verb
منه,منه,مِن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
كابن,ك+_ابن,ٱِبْن,B-PERS,noun
فهد,فهد,فَهْد,I-PERS,noun_prop
وذكره,و+_ذكره,ذَكَر,O,verb
في,في,فِي,O,prep
معجمه,معجمه,مُعْجَم,O,noun
ولم,و+_لم,لَم,O,part_neg
يذكر,يذكر,ذَكَر,O,verb
وفاته,وفاته,وَفاة,O,noun
لكنه,لكنه,لٰكِنَّ,O,conj
قرا,قرآ,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
اربع,أربع,أَرْبَع,O,noun_prop
عشرة,عشرة,عَشَرَة,O,noun
.,.,.,O,punc
