token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
النجم,النجم,نَجْم,I-PERS,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
المعالي,المعالي,مَعْلاة,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
النجم,النجم,نَجْم,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
والد,والد,والِد,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
القادر,القادر,قادِر,I-PERS,noun_prop
الماضي,الماضي,ماضِي,I-PERS,adj
واخو,و+_أخو,أَخ,O,noun
الذي,الذي,الَّذِي,O,pron_rel
قبله,قبله,قِبَل,O,noun
وامه,و+_أمة,أُمَّة,O,noun
رابعة,رابعة,رابِع,B-PERS,adj
ابنة,ابنة,ٱِبْنَة,O,noun
الخواجا,الخواجا,الخواجا,O,noun_prop
داود,داود,داوُد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
الكيلاني,الكيلاني,الكيلاني,I-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
بعد,بعد,بُعْد,O,noun
وفاة,وفاة,وَفاة,O,noun
ابيه,أبيه,أَب,O,noun
بسبعة,ب+_سبعة,سَبْع,O,adj
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
يوما,يوما,يَوْم,O,noun
في,في,فِي,O,prep
اخر,آخر,آخَر,O,adj
يوم,يوم,يَوْم,O,noun
السبت,السبت,سَبَت,O,noun
رابع,رابع,رابِع,O,adj
شعبان,شعبان,شَعْبان,O,noun_prop
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
فخلفه,ف+_خلفه,خَلْف,O,noun
في,في,فِي,O,prep
اسمه,اسمه,ٱِسْم,O,noun
ولقبه,و+_لقبه,لَقَب,O,noun
وكنيته,و+_ك+_نيته,نِيَّة,O,noun
ونشا,و+_نشأ,شَأَو,O,verb
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
واربعي,و+_أربعي,أَرْبَع,O,adj
النوي,النوى,نَواة,O,noun
ومنهاجه,و+_منهاجه,مِنْهاج,O,noun
وجمع,و+_جمع,جَمْع,O,noun
الجوامع,الجوامع,جامِع,O,noun
والجرومية,والجرومية,والجروميه,O,noun_prop
والفية,و+_إلفيه,إِلْف,O,noun
النحو,النحو,نَحْو,O,noun
والعوامل,و+_العوامل,عامِل,O,noun
والبصروية,والبصروية,والبصرويه,O,noun_prop
والتلخيص,و+_التلخيص,تَلْخِيص,O,noun
والتهذيب,و+_التهذيب,تَهْذِيب,O,noun
في,في,فِي,O,prep
المنطق,المنطق,مَنْطِق,O,noun
للتفتازاني,للتفتازاني,للتفتازاني,O,noun_prop
وعرض,و+_عرض,عَرَض,O,verb
علي,على,عَلَى,B-PERS,prep
جمع,جمع,جَمْع,O,noun
من,من,مِن,O,prep
المكيين,المكيين,مَكِّيّ,O,adj
والواردين,و+_الواردين,وارِد,O,adj
عليها,عليها,عَلَى,O,prep
كالزين,ك+_الزين,زَيْن,O,noun
الاميوطي,الاميوطي,الاميوطي,I-PERS,noun_prop
والبرهان,و+_البرهان,بُرْهان,B-PERS,noun_prop
