token,tokenized,lemma,label,pos
ابن,ابن,ٱِبْن,O,noun_prop
المرجوشي,المرجوشي,المرجوشي,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حسن,حسن,حَسَن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
وابوه,و+_أبوه,أَب,O,noun
وابنه,و+_ابنه,ٱِبْن,O,noun
الذي,الذي,الَّذِي,O,pron_rel
كحل,ك+_حل,حَلّ,O,noun
وقطع,و+_قطع,قَطَع,O,verb
لسانه,لسانه,لِسان,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
.,.,.,O,punc
