token,tokenized,lemma,label,pos
جكم,جكم,جكم,B-PERS,noun_prop
ابو,أبو,أَبُو,B-PERS,noun_prop
الفرج,الفرج,فَرَج,I-PERS,noun
الظاهري,الظاهري,ظاهِرِيّ,I-PERS,adj
برقوق,ب+_رقوق,رَقّ,I-PERS,noun
،,،,،,O,punc
امره,أمره,أَمْر,O,noun
استاذه,أستاذة,أُسْتاذ,O,noun
طبلخاناه,طبلخاناه,طبلخاناه,B-PERS,noun_prop
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
موته,موته,مَوْت,O,noun
ثم,ثم,ثُمَّ,O,adv
استقر,استقر,ٱِسْتَقَرّ,O,verb
بعده,بعده,بُعْد,O,noun
خامس,خامس,خامِس,O,adj
ذي,ذي,ذُو,O,noun
القعدة,القعدة,قَعْدَة,O,noun
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
راس,رأس,رَأْس,O,noun
نوبة,نوبة,نُوبِيّ,O,noun_prop
بل,بل,بَل,O,conj
قيل,قيل,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
لم,لم,لَم,O,part_neg
يتامر,يتآمر,تَآمَر,O,verb
في,في,فِي,O,prep
ايام,أيام,يَوْم,O,noun
استاذه,أستاذة,أُسْتاذ,O,noun
واول,و+_أول,أَوَّل,O,adj
ما,ما,ما,O,pron_rel
شهر,شهر,شَهْر,O,noun
امره,أمره,أَمْر,O,noun
في,في,فِي,O,prep
تاسع,تاسع,تاسِع,O,adj
الشهر,الشهر,شَهْر,O,noun
المذكور,المذكور,مَذْكُور,O,adj
نعم,نعم,نَعَم,O,interj
ركب,ركب,رَكْب,O,noun
على,على,عَلَى,O,prep
الدوادار,الدوادار,الدوادار,O,noun_prop
يشبك,يشبك,شاب,B-LOC,verb
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
فكانت,ف+_كانت,كان,O,verb
النصرة,النصرة,نُصْرَة,O,noun
له,له,لِ,O,prep
فاستقر,ف+_أستقر,ٱِسْتَقَرّ,O,verb
في,في,فِي,O,prep
الدوادارية,الدوادارية,الدواداريه,B-LOC,noun_prop
عوضه,عوضه,عَوَّض,O,verb
واظهر,و+_أظهر,أَظْهَر,O,verb
العدل,العدل,عَدْل,O,noun
ثم,ثم,ثُمَّ,O,adv
اعتقل,اعتقل,ٱِعْتَقَل,O,verb
بقلعة,ب+_قلعة,قَلْعَة,O,noun
المركب,المركب,مَرْكَب,O,noun
ثم,ثم,ثُمَّ,O,adv
نقل,نقل,نَقْل,O,noun
الى,إلى,إِلَى,O,prep
حلب,حلب,حَلَب,B-LOC,noun_prop
فحبس,ف+_حبس,حَبْس,O,noun
بدار,ب+_دار,دار,B-ORG,noun
العدل,العدل,عَدْل,I-ORG,noun
ثم,ثم,ثُمَّ,O,adv
الى,إلى,إِلَى,O,prep
غيرها,غيرها,غَيْر,O,noun
ثم,ثم,ثُمَّ,O,adv
اطلق,أطلق,أَطْلَق,O,verb
وال,وال,والِي,O,noun
امره,أمره,أَمْر,O,noun
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
ملك,ملك,مَلِك,O,noun
حلب,حلب,حَلَب,B-LOC,noun_prop
واقام,و+_أقام,أَقام,O,verb
فيها,فيها,فِي,O,prep
اياما,أياما,يَوْم,O,noun
