token,tokenized,lemma,label,pos
يوسف,يوسف,يُوسِف,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
يونس,يونس,يُونِس,I-PERS,noun_prop
الجبائي,الجبائي,جِبائِيّ,I-PERS,adj
التعزي,التعزي,التعزي,I-PERS,noun_prop
اليماني,اليماني,يَمانِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بالمقري,ب+_المقرى,مِقْرَى,B-PERS,noun
وبالفقيه,و+_ب+_الفقيه,فَقِيه,B-PERS,noun
يوسف,يوسف,يُوسِف,B-PERS,noun_prop
عظيم,عظيم,عَظِيم,O,adj
اليمن,اليمن,يَمَن,B-LOC,noun_prop
كله,كله,كُلّ,O,noun
في,في,فِي,O,prep
الدولة,الدولة,دَوْلَة,O,noun
الظاهرية,الظاهرية,ظاهِرِيّ,O,adj
.,.,.,O,punc
ممن,ممن,مِن,O,prep
اخذ,أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
الشهاب,الشهاب,شِهاب,B-PERS,noun_prop
الضراسي,الضراسي,الضراسي,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
كبن,ك+_بن,بِن,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الخياط,الخياط,خَيّاط,I-PERS,noun_prop
والقراات,والقراات,والقراات,B-PERS,noun_prop
عن,عن,عَن,O,prep
العفيف,العفيف,عَفِيف,B-PERS,noun_prop
الناشري,الناشري,الناشري,I-PERS,noun_prop
تلميذ,تلميذ,تِلْمِيذ,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الجزري,الجزري,جَزَرِيّ,I-PERS,adj
قيل,قيل,قال,O,verb
وابن,و+_ابن,ٱِبْن,B-PERS,noun
المقري,المقرى,مِقْرَى,I-PERS,noun
وانه,و+_أنه,أَنَّ,O,conj_sub
اجاز,أجاز,أَجاز,O,verb
له,له,لِ,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الجزري,الجزري,جَزَرِيّ,I-PERS,adj
وشيخنا,و+_شيخنا,شَيْخ,O,noun
وتميز,و+_تميز,مَيَّز,O,verb
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
واصوله,و+_أصوله,أَصْل,O,noun
والعربية,و+_العربية,عَرَبِيّ,O,adj
والقراات,والقراات,والقراات,O,noun_prop
وصار,و+_صار,صار,O,verb
فقيه,فقيه,فَقِيه,O,noun_prop
اليمن,اليمن,يَمَن,B-LOC,noun_prop
مقرئها,مقرئها,مِقْرَأ,O,noun
ولما,و+_لما,لَمّا,O,conj
وقف,وقف,وَقْف,O,noun
على,على,عَلَى,O,prep
شرحي,شرحي,شَرْح,O,noun
للالفية,ل+_الألفية,أَلْفِيّ,O,adj
مع,مع,مَع,O,prep
الشهاب,الشهاب,شِهاب,B-PERS,noun_prop
الزبيدي,الزبيدي,زَبِيدِيّ,B-PERS,noun_prop
لم,لم,لَم,O,part_neg
يسمح,يسمح,سَمَح,O,verb
بعوده,ب+_عودة,عَوْدَة,O,noun
اليه,إليه,إِلَى,O,prep
بل,بل,بَل,O,conj
ارغبه,أرغبه,رَغِب,O,verb
فيه,فيه,فِي,O,prep
اتم,أتم,تَمّ,O,verb
ارغاب,ارغاب,ارغاب,O,noun_prop
وقال,و+_قال,قال,O,verb
هذا,هذا,هٰذا,O,pron_dem
كلام,كلام,كَلام,O,noun
منور,منور,مُنَوَّر,B-PERS,adj
،,،,،,O,punc
حكاه,حكاه,حَكَى,O,verb
لي,لي,لِ,O,prep
الشهاب,الشهاب,شِهاب,B-PERS,noun_prop
وقال,و+_قال,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
جاز,جاز,جاز,O,verb
الثمانين,الثمانين,ثَمانِي,O,noun
او,أو,أَو,O,conj
قاربها,قاربها,قارَب,O,verb
،,،,،,O,punc
وقال,و+_قال,قال,O,verb
لي,لي,لِ,O,prep
غيره,غيره,غَيْر,O,noun
انه,أنه,أَنَّ,O,conj_sub
ولد,ولد,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
عشرة,عشرة,عَشَرَة,O,noun
ورايت,و+_رأيت,راوَنْد,O,verb
شيخه,شيخه,شَيْخ,O,noun
العفيف,العفيف,عَفِيف,B-PERS,noun_prop
عثمان,عثمان,عُثْمان,I-PERS,noun_prop
الناشري,الناشري,الناشري,I-PERS,noun_prop
في,في,فِي,O,prep
ترجمة,ترجمة,تَرْجَمَة,O,noun
الطيب,الطيب,طَيِّب,B-PERS,noun_prop
القاضي,القاضي,قاضِي,I-PERS,noun
وصف,وصف,وَصَف,O,verb
يوسف,يوسف,يُوسِف,B-PERS,noun_prop
هذا,هذا,هٰذا,O,pron_dem
بالقاضي,ب+_القاضي,قاضِي,O,noun
شمس,شمس,شَمْس,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
وانه,و+_أنه,أَنَّ,O,conj_sub
عاد,عاد,عاد,O,verb
مع,مع,مَع,O,prep
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
طاهر,طاهر,طاهِر,I-PERS,noun_prop
الطيب,الطيب,طَيِّب,I-PERS,noun_prop
في,في,فِي,O,prep
مرض,مرض,مَرَض,O,noun
موته,موته,مَوْت,O,noun
،,،,،,O,punc
ورايت,و+_رأيت,راوَنْد,O,verb
بخط,ب+_خط,خَطّ,O,noun
المقري,المقرى,مِقْرَى,B-PERS,noun
نفسه,نفسه,نَفْس,O,noun
في,في,فِي,O,prep
اجازة,إجازة,إِجازَة,O,noun
انه,أنه,أَنَّ,O,conj_sub
اخذ,أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
الجمال,الجمال,جَمال,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
كبن,ك+_بن,بِن,I-PERS,noun
الفقه,الفقه,فِقْه,O,noun
فبقراءته,ف+_ب+_قراءته,قِراءَة,O,noun
من,من,مِن,O,prep
اول,أول,أَوَّل,O,adj
الروضة,الروضة,رَوْضَة,O,noun
الى,إلى,إِلَى,O,prep
اخر,آخر,آخَر,O,adj
الفرائض,الفرائض,فَرِيضَة,O,noun
وبعض,و+_ب+_عض,عَضّ,O,noun
الوسيط,الوسيط,وَسِيط,O,noun
للغزالي,ل+_الغزالي,غَزالِيّ,B-PERS,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
عليه,عليه,عَلَى,O,prep
الكثير,الكثير,كَثِير,O,noun
من,من,مِن,O,prep
المنهاج,المنهاج,مِنْهاج,O,noun
والتنبيه,و+_التنبيه,تَنْبِيه,O,noun
بل,بل,بَل,O,conj
قرا,قرآ,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
البعض,البعض,بَعْض,O,adj
من,من,مِن,O,prep
البخاري,البخاري,بُخارِيّ,B-PERS,adj
ومن,و+_من,مِن,O,prep
الترمذي,الترمذي,تِرْمِذِيّ,B-PERS,noun_prop
وجميع,و+_جميع,جَمِيع,O,noun
مسلم,مسلم,مُسْلِم,O,noun
وكذا,و+_كذا,كَذا,O,conj
سيرة,سيرة,سِيرَة,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
هشام,هشام,هِشام,I-PERS,noun_prop
والشفا,و+_الشفا,شَفاً,B-PERS,noun
قراءة,قراءة,قِراءَة,O,noun
وسماعا,و+_سماعا,سَماع,O,noun
وانه,و+_أنه,أَنَّ,O,conj_sub
اخذ,أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
النفيس,النفيس,نَفِيس,B-PERS,adj
العلوي,العلوي,عَلَوِيّ,I-PERS,adj
ثم,ثم,ثُمَّ,O,adv
لقي,لقي,لَقِي,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
الشهاب,الشهاب,شِهاب,B-PERS,noun_prop
الشوائطي,الشوائطي,الشوائطي,I-PERS,noun_prop
حين,حين,حِين,O,noun
قدم,قدم,قَدَّم,O,verb
عليهم,عليهم,عَلَى,O,prep
اليمن,اليمن,يَمَن,B-LOC,noun_prop
فشافهه,ف+_شافهه,شافَه,O,verb
بالاجازة,ب+_الإجازة,إِجازَة,O,noun
وكثرت,و+_كثرت,كَثُر,O,verb
جهاته,جهاته,جِهَة,O,noun
وانتشرت,و+_انتشرت,ٱِنْتَشَر,O,verb
دنياه,دنياه,دُنْيا,O,noun
ومشاححته,ومشاححته,ومشاححته,O,noun_prop
ولم,و+_لم,لَم,O,part_neg
يسمح,يسمح,سَمَح,O,verb
بكبير,ب+_كبير,كَبِير,O,adj
شيء,شيء,شَيْء,O,noun
للواردين,ل+_الواردين,وارِد,O,adj
فضلا,فضلا,فَضْل,O,noun
عن,عن,عَن,O,prep
غيرهم,غيرهم,غَيْر,O,noun
بل,بل,بَل,O,conj
حجر,حجر,حَجَر,O,noun
على,على,عَلَى,O,prep
