token,tokenized,lemma,label,pos
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الغالب,الغالب,غالِب,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
القاهر,القاهر,قاهِر,I-PERS,adj
الماكسيني,الماكسيني,الماكسيني,I-PERS,noun_prop
الشافعي,الشافعي,شافِعِيّ,O,adj
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
سابع,سابع,سابِع,O,adj
عشر,عشر,عَشَرَة,O,noun
جمادى,جمادى,جُمادَى,O,noun_prop
الاولى,الأولى,أُولَى,O,adj
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
وسمع,و+_سمع,سَمِع,O,verb
من,من,مِن,O,prep
جده,جده,جَدّ,O,noun
جزء,جزء,جُزْء,O,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
زبر,زبر,زُبَر,I-PERS,noun
الصغير,الصغير,صَغِير,I-PERS,noun
انابه,إنابة,إِنابَة,O,noun
اسماعيل,إسماعيل,إِسْماعِيل,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
اليسر,اليسر,يُسْر,I-PERS,noun
ومن,و+_من,مِن,O,prep
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
العز,العز,عِزّ,I-PERS,noun
عمر,عمر,عُمَر,I-PERS,noun_prop
مشيخته,مشيخته,مَشْيَخَة,I-PERS,noun
وكان,و+_كان,كان,O,verb
يكتب,يكتب,كَتَب,O,verb
خطاحسنا,خطاحسنا,خطاحسنا,O,noun_prop
ويتكسب,و+_يتكسب,تَكَسَّب,O,verb
بكتابة,ب+_كتابه,كِتاب,O,noun
القصص,القصص,قِصَّة,O,noun
ثم,ثم,ثُمَّ,O,adv
جلس,جلس,جَلَس,O,verb
مع,مع,مَع,O,prep
الشهود,الشهود,شاهِد,O,noun
بالعادلية,بالعادلية,بالعادليه,O,noun_prop
وهو,و+_هو,هُوَ,O,pron
من,من,مِن,O,prep
بيت,بيت,بَيْت,O,noun_prop
رواية,رواية,رِوايَة,O,noun
.,.,.,O,punc
ذكره,ذكره,ذَكَر,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
معجمه,معجمه,مُعْجَم,O,noun
باختصار,ب+_اختصار,ٱِخْتِصار,O,noun
وقال,و+_قال,قال,O,verb
اجاز,أجاز,أَجاز,O,verb
لي,لي,لِ,O,prep
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
وبعدها,و+_بعدها,بُعْد,O,noun
واظنه,و+_أظنه,ظَنّ,O,verb
مات,مات,مات,O,verb
على,على,عَلَى,O,prep
راس,رأس,رَأْس,O,noun
القرن,القرن,قَرْن,O,noun
،,،,،,O,punc
وقال,و+_قال,قال,O,verb
في,في,فِي,O,prep
انبائه,أنبائه,نَبَأ,O,noun
انه,أنه,أَنَّ,O,conj_sub
مات,مات,مات,O,verb
في,في,فِي,O,prep
صفر,صفر,صِفْر,O,noun
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وارخ,و+_أرخ,رَخِي,O,verb
مولده,مولده,مُوَلِّد,O,noun
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
وفي,و+_في,فِي,O,prep
معجمه,معجمه,مُعْجَم,O,noun
سنة,سنة,سَنَة,O,noun
بضع,بضع,بِضْع,O,noun
والاول,و+_الأول,أَوَّل,O,adj
اثبت,أثبت,أَثْبَت,O,verb
،,،,،,O,punc
وهو,و+_هو,هُوَ,O,pron
عند,عند,عِنْد,O,noun
المقريزي,المقريزي,المقريزي,B-PERS,noun_prop
في,في,فِي,O,prep
عقوده,عقوده,عَقْد,O,noun
وفي,و+_في,فِي,O,prep
النسخة,النسخة,نُسْخَة,O,noun
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
وضبب,و+_ضبب,ضَبَّب,O,verb
.,.,.,O,punc
