token,tokenized,lemma,label,pos
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
داود,داود,داوُد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
سليمان,سليمان,سُلَيْمان,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
خلد,خلد,خُلْد,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عوض,عوض,عَوَض,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
نور,نور,نُور,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
الجوجري,الجوجري,الجوجري,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
خطيب,خطيب,خَطِيب,O,noun
جامع,جامع,جامِع,O,noun
طولون,طولون,طولون,B-ORG,noun_prop
.,.,.,O,punc
ممن,ممن,مِن,O,prep
حضر,حضر,حَضَر,O,verb
عند,عند,عِنْد,O,noun
الجلال,الجلال,جَلال,O,noun_prop
المحلي,المحلي,مَحَلِّيّ,O,adj
واخذ,و+_أخذ,أَخَذ,O,verb
الفقه,الفقه,فِقْه,O,noun
عن,عن,عَن,O,prep
المناوي,المناوي,مُناوِي,O,adj
وكان,و+_كان,كان,O,verb
للشيخ,ل+_الشيخ,شَيْخ,O,noun
فيه,فيه,فِي,O,prep
حسن,حسن,حَسَن,O,noun_prop
الاعتقاد,الاعتقاد,ٱِعْتِقاد,O,noun
والفرائض,و+_الفرائض,فَرِيضَة,O,noun
عن,عن,عَن,O,prep
الشهابين,الشهابين,الشهابين,B-PERS,noun_prop
الابشيطي,الابشيطي,الابشيطي,I-PERS,noun_prop
والشارمساحي,والشارمساحي,والشارمساحي,B-PERS,noun_prop
والعقليات,و+_العقليات,عَقْلِيَّة,O,noun
والتصوف,و+_التصوف,تَصَوُّف,O,noun_prop
عن,عن,عَن,O,prep
الشرواني,الشرواني,الشرواني,B-PERS,noun_prop
وكان,و+_كان,كان,O,verb
يصفه,يصفه,وَصَف,O,verb
بالصوفي,ب+_الصوفي,صُوفِيّ,O,adj
في,في,فِي,O,prep
اخرين,آخرين,آخَر,O,adj
وقرا,و+_قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
الديمي,الديمي,الديمي,B-PERS,noun_prop
الترمذي,الترمذي,تِرْمِذِيّ,I-PERS,noun_prop
وتميز,و+_تميز,مَيَّز,O,verb
في,في,فِي,O,prep
فنون,فنون,فَنّ,O,noun
واشير,و+_أشير,أَشار,O,verb
اليه,إليه,إِلَى,O,prep
بالفضيلة,ب+_الفضيلة,فَضِيلَة,O,noun
سيما,سيما,سِيَّما,O,adv
في,في,فِي,O,prep
العربية,العربية,عَرَبِيّ,O,adj
والفرائض,و+_الفرائض,فَرِيضَة,O,noun
والتصوف,و+_التصوف,تَصَوُّف,O,noun_prop
واخذ,و+_أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
كالنور,ك+_النور,نُور,O,noun_prop
الاشموني,الاشموني,الاشموني,I-PERS,noun_prop
قاضي,قاضي,قاضِي,O,noun
دمياط,دمياط,دُمْياط,B-LOC,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الاسيوطي,الأسيوطي,أَسْيُوطِيّ,I-PERS,adj
ثم,ثم,ثُمَّ,O,adv
جحده,جحده,جَحْد,O,noun
وكان,و+_كان,كان,O,verb
اخذ,أخذ,أَخَذ,O,verb
عنه,عنه,عَن,O,prep
عبد,عبد,عَبْد,B-PERS,noun_prop
القادر,القادر,قادِر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
مغيزل,مغيزل,مغيزل,I-PERS,noun_prop
وهو,و+_هو,هُوَ,O,pron
المفيد,المفيد,مُفِيد,O,adj
لترجمته,ل+_ترجمته,تَرْجَمَة,O,noun
وكتب,و+_كتب,كَتَب,O,verb
على,على,عَلَى,O,prep
الفية,إلفيه,إِلْف,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
مالك,مالك,مالِك,I-PERS,noun
والمطرزية,والمطرزية,والمطرزيه,B-PERS,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
وحج,و+_حج,حَجّ,O,noun
وجاور,و+_جاور,جاوَر,O,verb
واقرا,و+_أقرا,أَقَرّ,O,verb
هناك,هناك,هُناكَ,O,adv
ايضا,أيضا,أَيْض,O,noun
وخطب,و+_خطب,خُطْبَة,O,noun
بالجامع,ب+_الجامع,جامِع,O,noun
الطولوني,الطولوني,الطولوني,O,noun_prop
وقتا,وقتا,وَقْت,O,noun
ثم,ثم,ثُمَّ,O,adv
استقر,استقر,ٱِسْتَقَرّ,O,verb
به,به,بِ,O,prep
الاشرف,الأشرف,أَشْرَف,B-PERS,noun
قايتباي,قايتباي,قايتباي,I-PERS,noun_prop
بسفارة,ب+_سفارة,سِفارَة,B-LOC,noun
تغرى,تغري,أَغْرَى,O,verb
بردى,ب+_ردي,رَدّ,B-PERS,noun
القادري,القادري,القادري,I-PERS,noun_prop
في,في,فِي,O,prep
خطابة,خطابه,خِطاب,O,noun
مدرسته,مدرسته,مَدْرَسَة,O,noun
التي,التي,الَّذِي,O,pron_rel
انشاها,أنشآها,أَنْشَأ,O,verb
بالكبش,ب+_الكبش,كَبْش,B-LOC,noun
وامامتها,و+_إمامتها,إِمامَة,O,noun
وكان,و+_كان,كان,O,verb
مع,مع,مَع,O,prep
فضيلته,فضيلته,فَضِيلَة,O,noun
صالحا,صالحا,صالِح,O,adj
متعبدا,متعبدا,مُتَعَبِّد,O,noun
متقللا,متقللا,متقللا,O,noun_prop
قانعا,قانعا,قانِع,O,adj
متوددا,متوددا,متوددا,O,noun_prop
ساعيا,ساعيا,ساعِي,O,noun
مع,مع,مَع,O,prep
من,من,مِن,O,prep
يقصده,يقصده,قَصَد,O,verb
ذكر,ذكر,ذَكَر,O,verb
بمحاسن,ب+_محاسن,مَحاسِن,O,noun
والغالب,و+_الغالب,غالِب,O,noun
عليه,عليه,عَلَى,O,prep
التصوف,التصوف,تَصَوُّف,O,noun_prop
.,.,.,O,punc
مات,مات,مات,O,verb
عن,عن,عَن,O,prep
ثلاث,ثلاث,ثَلاث,O,adj
وستين,و+_ستين,سِتّ,O,noun
سنة,سنة,سَنَة,O,noun
بمقتضى,ب+_مقتضى,مُقْتَضَى,O,noun
ما,ما,ما,O,pron_rel
بلغني,بلغني,بَلَغ,O,verb
في,في,فِي,O,prep
ليلة,ليلة,لَيْلَة,O,noun
جمعة,جمعة,جُمْعَة,O,noun_prop
من,من,مِن,O,prep
اواخر,أواخر,آخِر,O,noun
