token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
الدمشقي,الدمشقي,دِمَشْقِيّ,I-PERS,adj
الصالحي,الNOAN,صالحي,I-PERS,noun_prop
الاسكاف,الإسكاف,إِسْكاف,I-PERS,noun
الادمي,الآدمي,آدَمِيّ,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
كابيه,ك+_أبيه,أَب,O,noun
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
عصفور,عصفور,عُصْفُور,I-PERS,noun
وسمع,و+_سمع,سَمِع,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
على,على,عَلَى,O,prep
ابي,أبي,أَبِي,B-PERS,noun_prop
الهول,الهول,هَوْل,I-PERS,noun
الجزري,الجزري,جَزَرِيّ,I-PERS,adj
وفي,و+_في,فِي,O,prep
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
على,على,عَلَى,O,prep
موسى,موسى,مُوسَى,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
المرداوي,المرداوي,المرداوي,I-PERS,noun_prop
،,،,،,O,punc
وقال,و+_قال,قال,O,verb
البرهان,البرهان,بُرْهان,B-PERS,noun
العجلوني,العجلوني,عَجْلُونِيّ,I-PERS,noun
انه,أنه,أَنَّ,O,conj_sub
ممن,ممن,مِن,O,prep
سمع,سمع,سَمِع,O,verb
من,من,مِن,O,prep
المحب,المحب,مُحِبّ,O,noun
الصامت,الصامت,صامِت,O,adj
.,.,.,O,punc
قال,قال,قال,O,verb
وكان,و+_كان,كان,O,verb
المحب,المحب,مُحِبّ,O,noun
يمازحه,يمازحه,مازَح,O,verb
،,،,،,O,punc
وحدث,و+_حدث,حَدَث,O,noun
سمع,سمع,سَمِع,O,verb
منه,منه,مِن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
كابن,ك+_ابن,ٱِبْن,O,noun
فهد,فهد,فَهْد,I-PERS,noun_prop
،,،,،,O,punc
واجاز,و+_أجاز,أَجاز,O,verb
لي,لي,لِ,O,prep
.,.,.,O,punc
وكان,و+_كان,كان,O,verb
له,له,لِ,O,prep
حانوت,حانوت,حانُوت,O,noun
ادم,آدم,آدَم,O,noun_prop
بقرب,ب+_قرب,قُرْب,O,noun
مرستان,مرستان,مَرَسَة,B-LOC,noun
الصالحية,الصالحية,الصالحيه,B-LOC,noun_prop
القيمري,القيمري,قِيمَرِيّ,O,noun_prop
.,.,.,O,punc
مات,مات,مات,O,verb
بعد,بعد,بُعْد,O,noun
سنة,سنة,سَنَة,O,noun
خمسين,خمسين,خَمْس,O,noun
.,.,.,O,punc
