token,tokenized,lemma,label,pos
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
مصلح,مصلح,مَصْلَح,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ابراهيم,إبراهيم,إِبْراهِيم,I-PERS,noun_prop
برهان,برهان,بُرْهان,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
العراقي,العراقي,عِراقِيّ,O,adj
الاصل,الأصل,أَصْل,O,noun
المكي,المكي,مَكِّيّ,O,adj
المولد,المولد,مُوَلِّد,O,noun
والدار,و+_الدار,دار,O,noun
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
والد,والد,والِد,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
ويعرف,و+_يعرف,عَرَف,O,verb
اولا,أولا,أَوَّل,O,adj
بالسقا,ب+_السقا,سَقّا,B-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
بالعراقي,ب+_العراقي,عِراقِيّ,B-PERS,adj
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
عشرة,عشرة,عَشَرَة,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فقرا,ف+_قرآ,قَرَأ,O,verb
القران,القرآن,قُرْآن,O,noun_prop
عند,عند,عِنْد,O,noun
ناصر,ناصر,ناصِر,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
السخاوي,السخاوي,السخاوي,I-PERS,noun_prop
واخي,و+_أخي,أَخ,O,noun
العز,العز,عِزّ,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
نديم,نديم,نَدِيم,I-PERS,noun_prop
الظاهر,الظاهر,ظاهِر,I-PERS,noun
ومن,و+_من,مِن,O,prep
قبله,قبله,قِبَل,O,noun
عند,عند,عِنْد,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
السحولي,السحولي,السحولي,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
جوده,جودة,جُودَة,O,noun
عند,عند,عِنْد,O,noun
السكاكيني,السكاكيني,سَكاكِينِيّ,B-PERS,adj
والشوايطي,والشوايطي,والشوايطي,B-PERS,noun_prop
ونحوهما,و+_نحوهما,نَحْو,O,noun
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
يسيرا,يسيرا,سار,O,verb
وحضر,و+_حضر,حَضَر,O,verb
دروس,دروس,دَرْس,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
سلامة,سلامة,سَلامَة,I-PERS,noun
والمحب,و+_المحب,مُحِبّ,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
والجمال,و+_الجمال,جَمال,B-PERS,noun_prop
البشبيشي,البشبيشي,البشبيشي,I-PERS,noun_prop
في,في,فِي,O,prep
اخرين,آخرين,آخَر,O,adj
وسمع,و+_سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الجزري,الجزري,جَزَرِيّ,I-PERS,adj
وابي,و+_أبي,أَبِي,B-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
المراغي,المراغي,المراغي,I-PERS,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
وعرف,و+_عرف,عَرَف,O,verb
بالديانة,ب+_الديانة,دِيانَة,O,noun
والامانة,و+_الأمانة,أَمانَة,O,noun
وسلوك,و+_سلوك,سُلُوك,O,noun
طريق,طريق,طَرِيق,O,noun
الفقراء,الفقراء,فَقِير,O,noun
والتحبب,و+_التحبب,تَحَبُّب,O,noun
الى,إلى,إِلَى,O,prep
الناس,الناس,ناس,O,noun
سيما,سيما,سِيَّما,O,adv
الصلحاء,الصلحاء,صالِح,O,noun
والتجافي,والتجافي,والتجافي,O,noun_prop
عن,عن,عَن,O,prep
بني,بني,بَنِي,O,noun_prop
الدنيا,الدنيا,دُنْيا,O,noun
غالبا,غالبا,غالِب,O,noun
فركن,ف+_ركن,رُكْن,O,noun
اليه,إليه,إِلَى,O,prep
ذوو,ذوو,ذُو,O,noun
الاموال,الأموال,مال,O,noun
خصوصا,خصوصا,خُصُوص,O,noun
الغرباء,الغرباء,غَرِيب,O,noun
وصاروا,و+_صاروا,صار,O,verb
فيما,فيما,ما,O,conj_sub
قيل,قيل,قال,O,verb
يدفعون,يدفعون,دَفَع,O,verb
اليه,إليه,إِلَى,O,prep
الزكوات,الزكوات,زَكاة,O,noun
ليفرقها,ل+_يفرقها,فَرَّق,O,verb
على,على,عَلَى,O,prep
من,من,مِن,O,prep
يختار,يختار,ٱِخْتار,O,verb
فيصرفها,ف+_يصرفها,صَرَف,O,verb
في,في,فِي,O,prep
ذلك,ذلك,ذٰلِكَ,O,pron_dem
وفي,و+_في,فِي,O,prep
غيره,غيره,غَيْر,O,noun
من,من,مِن,O,prep
انواع,أنواع,نَوْع,O,noun
القربات,القربات,قُرْبَة,O,noun
بل,بل,بَل,O,conj
وتكلم,و+_تكلم,تَكَلَّم,O,verb
في,في,فِي,O,prep
البيمارستان,البيمارستان,بِيمارِسْتان,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
نيابة,نيابة,نِيابَة,O,noun
عن,عن,عَن,O,prep
السيد,السيد,سَيِّد,O,noun_prop
بركات,بركات,بَرَكات,B-PERS,noun_prop
بعد,بعد,بُعْد,O,noun
الشمس,الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
قلبة,قلبه,قَلْب,I-PERS,noun
الدمشقي,الدمشقي,دِمَشْقِيّ,I-PERS,adj
فسار,ف+_س+_أر,راوَنْد,O,verb
فيه,فيه,فِي,O,prep
احسن,أحسن,أَحْسَن,O,noun
سيرة,سيرة,سِيرَة,O,noun
وكان,و+_كان,كان,O,verb
يجمع,يجمع,جَمَع,O,verb
الفقراء,الفقراء,فَقِير,O,noun
عنده,عنده,عِنْد,O,noun
على,على,عَلَى,O,prep
الطعام,الطعام,طَعام,O,noun
في,في,فِي,O,prep
الاسبوع,الأسبوع,أُسْبُوع,O,noun
مرة,مرة,مَرَّة,O,noun
فاكثر,ف+_أكثر,أَكْثَر,O,adj
فزاد,ف+_زاد,زاد,O,verb
اشتهاره,اشتهاره,ٱِشْتِهار,O,noun
وهو,و+_هو,هُوَ,O,pron
القائم,القائم,قائِم,O,adj
في,في,فِي,O,prep
اجراء,إجراء,إِجْراء,O,noun
عين,عين,عَيْن,B-LOC,noun_prop
بازان,بازان,باز,I-LOC,noun
بعد,بعد,بُعْد,O,noun
ان,أن,أَنَّ,O,conj_sub
قرر,قرر,قَرَّر,O,verb
مع,مع,مَع,O,prep
السيد,السيد,سَيِّد,O,noun_prop
عدم,عدم,عَدَم,O,noun
التعرض,التعرض,تَعَرُّض,O,noun
لمن,ل+_من,مَن,O,pron_rel
يموت,يموت,مات,O,verb
به,به,بِ,O,prep
ان,أن,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
له,له,لِ,O,prep
وارث,و+_إرث,إِرث,O,noun
فتبقى,ف+_تبقى,بَقِي,O,verb
تركته,تركته,تَرَك,O,verb
فيه,فيه,فِي,O,prep
حتى,حتى,حَتَّى,O,prep
يحضر,يحضر,حَضَر,O,verb
ان,أن,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
غائبا,غائبا,غائِب,O,adj
حيث,حيث,حَيْثُ,O,conj
التمس,ألتمس,ٱِلْتَمَس,O,verb
منه,منه,مِن,O,prep
الزيني,الزيني,الزيني,O,noun_prop
بن,بن,بِن,I-PERS,noun_prop
مزهر,مزهر,مَزْهَر,I-PERS,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
ولم,و+_لم,لَم,O,part_neg
يظهر,يظهر,أَظْهَر,O,verb
من,من,مِن,O,prep
مكة,مكة,مَكَّة,B-LOC,noun_prop
لغير,ل+_غير,غَيْر,O,noun
المدينة,المدينة,مَدِينَة,B-LOC,noun
النبوية,النبوية,نَبَوِيّ,I-LOC,adj
والطائف,و+_الطائف,طائِف,B-LOC,noun_prop
والجعرانة,والجعرانة,والجعرانه,B-LOC,noun_prop
ونحوها,و+_نحوها,نَحْو,O,noun
وانتفع,و+_أنتفع,ٱِنْتَفَع,O,verb
به,به,بِ,O,prep
الناس,الناس,ناس,O,noun
كثيرا,كثيرا,كَثِير,O,adv
في,في,فِي,O,prep
التوجه,التوجه,تَوَجُّه,O,noun
لهذه,ل+_هذه,هٰذا,O,pron_dem
الاماكن,الأماكن,مَكان,O,noun
لكثرة,ل+_كثرة,كَثْرَة,O,noun
من,من,مِن,O,prep
يكون,يكون,كان,O,verb
معه,معه,مَع,O,prep
وربما,و+_ربما,رُبَّما,O,adv
