token,tokenized,lemma,label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
الباسط,الباسط,باسِط,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
خليل,خليل,خَلِيل,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
شاهين,شاهين,شاهِين,I-PERS,noun_prop
الشيخي,الشيخي,الشيخي,I-PERS,noun_prop
الاصل,الأصل,أَصْل,O,noun
الملطي,الملطي,الملطي,O,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
نزيل,نزيل,أَزال,O,verb
الشيخونية,الشيخونية,الشيخونيه,B-LOC,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
رجب,رجب,رَجَب,O,noun_prop
سنة,سنة,سَنَة,O,noun
اربع,أربع,أَرْبَع,O,noun_prop
واربعين,و+_أربعين,أَرْبَع,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بملطية,بملطية,بملطيه,B-LOC,noun_prop
،,،,،,O,punc
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
وبحلب,و+_ب+_حلب,حَلَب,B-LOC,noun_prop
ودمشق,و+_دمشق,دِمَشْق,B-LOC,noun_prop
فقرا,ف+_قرآ,قَرَأ,O,verb
في,في,فِي,O,prep
دمشق,دمشق,دِمَشْق,B-LOC,noun_prop
بعد,بعد,بُعْد,O,noun
بلوغه,بلوغه,بُلُوغ,O,noun
القران,القرآن,قُرْآن,B-MISC,noun_prop
ببعض,ب+_بعض,بَعْض,O,adj
القراءات,القراءات,قِراءَة,O,noun
ثم,ثم,ثُمَّ,O,adv
حفظ,حفظ,حِفْظ,O,noun
منظومة,منظومة,مَنْظُومَة,O,noun
النسفي,النسفي,النسفي,O,noun_prop
والكنز,و+_الكنز,كَنْز,O,noun
ونصف,و+_نصف,نِصْف,O,noun
المجمع,المجمع,مَجْمَع,O,noun
واقراه,و+_أقراه,أَقَرّ,O,verb
ابوه,أبوه,أَب,O,noun
الكثير,الكثير,كَثِير,O,noun
،,،,،,O,punc
وحضر,و+_حضر,حَضَر,O,verb
دروس,دروس,دَرْس,O,noun
قوام,قوام,قِوام,B-PERS,noun
الدين,الدين,دِين,I-PERS,noun
وحميد,و+_حميد,حَمِيد,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
النعماني,النعماني,النعماني,I-PERS,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
من,من,مِن,O,prep
علماء,علماء,عالِم,O,noun
مذهبه,مذهبه,مَذْهَب,O,noun
وغيره,و+_غيره,غَيْر,O,noun
وقرا,و+_قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
جماعة,جماعة,جَماعَة,O,noun
من,من,مِن,O,prep
فضلاء,فضلاء,فاضِل,O,noun
الروم,الروم,رُوم,O,noun_prop
كالعلاء,ك+_العلاء,عَلاء,O,noun
الرومي,الرومي,رُومِيّ,I-PERS,noun_prop
قاضي,قاضي,قاضِي,O,noun
العسكر,العسكر,عَسْكَر,O,noun
بها,بها,بِ,O,prep
في,في,فِي,O,prep
دمشق,دمشق,دِمَشْق,B-LOC,noun_prop
والبرهان,و+_البرهان,بُرْهان,B-PERS,noun_prop
البغدادي,البغدادي,بَغْدادِيّ,I-PERS,adj
في,في,فِي,O,prep
طرابلس,طرابلس,طَرابُلُس,B-LOC,noun_prop
وقدم,و+_قدم,قَدَّم,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
فلازم,ف+_ل+_إزم,أَزْمَة,O,noun
النجم,النجم,نَجْم,O,noun
القرمي,القرمي,القرمي,O,noun_prop
في,في,فِي,O,prep
العربية,العربية,عَرَبِيّ,O,adj
