token,tokenized,lemma,label,pos
ابو,أبو,أَبُو,B-PERS,noun_prop
القسم,القسم,قِسْم,I-PERS,noun
الوشتاتي,الوشتاتي,الوشتاتي,I-PERS,noun_prop
نسبة,نسبة,نِسْبَة,O,noun
لقبيلة,ل+_قبيله,قُبَيْلَ,O,noun
من,من,مِن,O,prep
عمل,عمل,عَمَل,O,noun
افريقية,أفريقية,أَفْرِيقِيّ,O,adj
القسنطيني,القسنطيني,قُسَنْطِنِيّ,O,adj
وهو,و+_هو,هُوَ,O,pron
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
قاضي,قاضي,قاضِي,O,noun
الجماعة,الجماعة,جَماعَة,O,noun
بتونس,ب+_تونس,تُونِس,B-LOC,noun_prop
ممن,ممن,مِن,O,prep
اخذ,أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
موسى,موسى,مُوسَى,B-PERS,noun_prop
الغبريني,الغبريني,الغبريني,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وولي,و+_ولي,وَلِيّ,O,noun
قضاء,قضاء,قَضاء,O,noun
الجماعة,الجماعة,جَماعَة,O,noun
وامامة,و+_أمامه,أَمام,O,noun
جامع,جامع,جامِع,O,noun
الزيتونة,الزيتونة,زَيْتُونَة,I-ORG,noun_prop
وكان,و+_كان,كان,O,verb
لا,لا,لا,O,part_neg
يخاف,يخاف,خاف,O,verb
في,في,فِي,O,prep
الله,الله,اللَّه,B-MISC,noun_prop
لومة,لومه,لَوْم,O,noun
لائم,لائم,لائِم,O,noun
وقام,و+_قام,قام,O,verb
في,في,فِي,O,prep
ايام,أيام,يَوْم,O,noun
قضائه,قضائه,قَضاء,O,noun
على,على,عَلَى,O,prep
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
القلشاني,القلشاني,القلشاني,I-PERS,noun_prop
ورام,و+_رام,رام,O,noun_prop
قتله,قتله,قَتَل,O,verb
فلم,ف+_لم,لَم,O,part_neg
يتمكن,يتمكن,تَمَكَّن,O,verb
لكنه,لكنه,لٰكِنَّ,O,conj
عزر,عزر,عَزْر,O,noun
بالحبس,ب+_الحبس,حَبْس,O,noun
وغيره,و+_غيره,غَيْر,O,noun
واتفق,و+_اتفق,ٱِتَّفَق,O,verb
انه,أنه,أَنَّ,O,conj_sub
مات,مات,مات,O,verb
مقتولا,مقتولا,مَقْتُول,O,adj
يقال,يقال,قال,O,verb
من,من,مِن,O,prep
جهة,جهة,جِهَة,O,noun
حكمه,حكمه,حُكْم,O,noun
في,في,فِي,O,prep
بعض,ب+_عض,عَضّ,O,noun
الاحافصة,الاحافصة,الاحافصه,O,noun_prop
فدس,ف+_دس,دَسّ,O,verb
عليه,عليه,عَلَى,O,prep
من,من,مِن,O,prep
قريب,قريب,قَرِيب,O,adj
للمحكوم,ل+_المحكوم,مَحْكُوم,O,adj
عليه,عليه,عَلَى,O,prep
فقتله,ف+_قتله,قَتَل,O,verb
وهو,و+_هو,هُوَ,O,pron
بمحراب,ب+_محراب,مِحْراب,O,noun
جامع,جامع,جامِع,O,noun
الزيتونة,الزيتونة,زَيْتُونَة,I-ORG,noun_prop
في,في,فِي,O,prep
صلاة,صلاة,صَلاة,O,noun
الصبح,الصبح,صُبْح,O,noun
يوم,يوم,يَوْم,O,noun
الخميس,الخميس,خَمِيس,O,noun_prop
تاسع,تاسع,تاسِع,O,adj
عشر,عشر,عَشَرَة,O,noun
صفر,صفر,صِفْر,O,noun
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
ارخه,أرخه,رَخِي,O,verb
ابن,ابن,ٱِبْن,B-PERS,noun_prop
عزم,عزم,عَزْم,I-PERS,noun
وقيل,و+_قيل,قال,O,verb
يوم,يوم,يَوْم,O,noun
الجمعة,الجمعة,جُمْعَة,O,noun_prop
في,في,فِي,O,prep
الصلاة,الصلاة,صَلاة,O,noun
فبادر,ف+_بادر,بادَر,O,verb
من,من,مِن,O,prep
كان,كان,كان,O,verb
يصلي,يصلي,صَلَّى,O,verb
لقتله,ل+_قتله,قَتَل,O,verb
بعد,بعد,بُعْد,O,noun
ان,أن,أَنَّ,O,conj_sub
جرح,جرح,جُرْح,O,noun
جماعة,جماعة,جَماعَة,O,noun
منهم,منهم,مِن,O,prep
ولكنهم,و+_لكنهم,لٰكِنَّ,O,conj
القوا,ألقوا,أَلْقَى,O,verb
عليهم,عليهم,عَلَى,O,prep
برنسا,برنسا,بُرْنُس,O,noun
وقال,و+_قال,قال,O,verb
الشيخ,الشيخ,شَيْخ,O,noun_prop
اني,أني,أَنَّ,O,conj_sub
ابرا,أبرأ,بَرَّأ,O,verb
اليك,إليك,إِلَى,O,prep
مما,مما,مِن,O,prep
فعلوه,فعلوه,فَعَل,O,verb
وعلل,و+_علل,عِلَّة,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
بانه,ب+_أنه,أَنَّ,O,conj_sub
لم,لم,لَم,O,part_neg
يمت,يمت,مَتّ,O,verb
الى,إلى,إِلَى,O,prep
الان,الآن,آن,O,noun
فكيف,ف+_كيف,كَيْفَ,O,adv_interrog
يقتل,يقتل,قَتَل,O,verb
القاتل,القاتل,قاتِل,O,noun
ولم,و+_لم,لَم,O,part_neg
يلبث,يلبث,لَبِث,O,verb
ان,أن,أَنَّ,O,conj_sub
مات,مات,مات,O,verb
وكان,و+_كان,كان,O,verb
عمر,عمر,عُمَر,B-PERS,noun_prop
القلجاني,القلجاني,القلجاني,I-PERS,noun_prop
يقول,يقول,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
رام,رام,رام,O,noun_prop
قتل,قتل,قَتَل,O,verb
اخي,أخي,أَخ,O,noun
بالسكين,ب+_السكين,سِكِّين,O,noun
فقتله,ف+_قتله,قَتَل,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
بها,بها,بِ,O,prep
ولكن,و+_لكن,لٰكِن,O,conj
الحال,الحال,حال,O,noun
مفترق,مفترق,مُفْتَرَق,O,noun
في,في,فِي,O,prep
الموضعين,الموضعين,مَوْضِع,O,noun
فذاك,ف+_ذاك,ذاكَ,O,pron_dem
بسيف,ب+_سيف,سَيْف,O,noun_prop
الشرع,الشرع,شَرَع,O,noun_prop
وهنا,و+_هنا,هُنا,O,adv
اكرم,أكرم,أَكْرَم,O,noun_prop
بالشهادة,ب+_الشهادة,شَهادَة,O,noun
وكان,و+_كان,كان,O,verb
ذا,ذا,ذُو,O,noun
وقع,وقع,وَقَع,O,verb
عند,عند,عِنْد,O,noun
الخاصة,الخاصة,خاصّ,O,adj
والعامة,و+_العامة,عامّ,O,adj
ومحمد,و+_محمد,مُحَمَّد,B-PERS,noun_prop
ابنه,ابنه,ٱِبْن,O,noun
الاصغر,الأصغر,أَصْغَر,O,adj
الان,الآن,آن,O,noun
بعيد,بعيد,بَعِيد,O,adj
التسعين,التسعين,تِسْعُون,O,noun
قاضي,قاضي,قاضِي,O,noun
الجماعة,الجماعة,جَماعَة,O,noun
وليها,وليها,وَلِيّ,O,noun
بعد,بعد,بُعْد,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
الرصاع,الرصاع,الرصاع,I-PERS,noun_prop
وهو,و+_هو,هُوَ,O,pron
طيب,طيب,طَيِّب,O,adj
الخاطر,الخاطر,خاطِر,O,noun
بذلك,ب+_ذلك,ذٰلِكَ,O,pron_dem
كراهة,كراهة,كَراهَة,O,noun
في,في,فِي,O,prep
القلجانيين,القلجانيين,القلجانيين,O,noun_prop
واقتصر,و+_اقتصر,ٱِقْتَصَر,O,verb
له,له,لِ,O,prep
على,على,عَلَى,O,prep
امامة,أمامه,أَمام,O,noun
جامع,جامع,جامِع,O,noun
الزيتونة,الزيتونة,زَيْتُونَة,I-MISC,noun_prop
