token,tokenized,lemma,label,pos
فاطمة,فاطمة,فاطِمَة,B-PERS,noun_prop
المدعوة,المدعوة,مَدْعُوّ,O,adj
مباركة,مباركة,مُبارَك,B-PERS,noun
ابنة,ابنة,ٱِبْنَة,O,noun
ابي,أبي,أَبِي,O,noun_prop
اليمن,اليمن,يَمَن,O,noun_prop
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الشهاب,الشهاب,شِهاب,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الرضى,الرضى,رِضَى,I-PERS,noun
ابراهيم,إبراهيم,إِبْراهِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
ام,أم,أَم,I-PERS,conj
الحسن,الحسن,حَسَن,I-PERS,noun_prop
الحسيني,الحسيني,حُسَيْنِيّ,I-PERS,noun_prop
الطبري,الطبري,طَبَرِيّ,I-PERS,adj
الاملي,الاملي,الاملي,O,noun_prop
المكي,المكي,مَكِّيّ,O,adj
ابنة,ابنة,ٱِبْنَة,O,noun
عم,عم,عَمّ,O,noun
التي,التي,الَّذِي,O,pron_rel
قبلها,قبلها,قِبَل,O,noun
وامها,و+_أمها,أُمّ,O,noun
حبشية,حبشية,حَبَشِيّ,O,adj
لابيها,ل+_أبيها,أَب,O,noun
،,،,،,O,punc
احضرت,أحضرت,أَحْضَر,O,verb
في,في,فِي,O,prep
الثالثة,الثالثة,ثالِث,O,adj
على,على,عَلَى,O,prep
جدتها,جدتها,جَدّ,O,noun
ام,أم,أَم,O,conj
ابيها,أبيها,أَب,O,noun
حسنة,حسنة,حَسَن,B-PERS,noun
ابنة,ابنة,ٱِبْنَة,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
كامل,كامل,كامِل,I-PERS,adj
خماسيات,خماسيات,خُماسِيّ,O,adj
ابن,ابن,ٱِبْن,B-PERS,noun_prop
النقور,النقور,النقور,I-PERS,noun_prop
،,،,،,O,punc
وسمعت,و+_سمعت,سَمِع,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وسبعين,و+_سبعين,سَبْع,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
على,على,عَلَى,O,prep
عمتيها,عمتيها,عَمَّة,O,noun
الفاطمتين,الفاطمتين,الفاطمتين,O,noun_prop
ابنتي,ابنتي,ٱِبْنَة,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الرضي,الرضى,رِضَى,I-PERS,noun
ابراهيم,إبراهيم,إِبْراهِيم,I-PERS,noun_prop
المسلسل,المسلسل,مُسَلْسَل,O,noun
وتساعيات,وتساعيات,وتساعيات,O,noun_prop
جدهما,جدهما,جِدّ,O,noun
الرضى,الرضى,رِضَى,B-PERS,noun
ومن,و+_من,مِن,O,prep
زينب,زينب,زَيْنَب,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ميمون,ميمون,مَيْمُون,I-PERS,adj
التونسي,التونسي,تُونِسِيّ,O,adj
بلدانيات,بلدانيات,بلدانيات,B-PERS,noun_prop
السلفى,السلفي,سَلَفِيّ,O,noun
،,،,،,O,punc
واجاز,و+_أجاز,أَجاز,O,verb
لها,لها,لِ,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
النجم,النجم,نَجْم,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الهبل,الهبل,أَهْبَل,I-PERS,noun
وعمر,و+_عمر,عُمَر,B-PERS,noun_prop
النقبي,النقبي,النقبي,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
اميلة,أميله,مَيَّل,I-PERS,verb
والصلاح,و+_الصلاح,صَلاح,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
السوقي,السوقي,سُوقِيّ,I-PERS,adj
والحافظان,و+_الحافظان,حافِظ,B-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
رافع,رافع,رافِع,I-PERS,noun
والمحب,و+_المحب,مُحِبّ,B-PERS,noun
الصامت,الصامت,صامِت,I-PERS,adj
وغيرهم,و+_غيرهم,غَيْر,O,noun
وحدثت,و+_حدثت,حَدَث,O,verb
سمع,سمع,سَمِع,O,verb
منها,منها,مِن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
كالتقي,ك+_التقى,تُقَى,O,noun
بن,بن,بِن,I-PERS,noun_prop
فهد,فهد,فَهْد,I-PERS,noun_prop
وبنيه,و+_ب+_نية,نِيَّة,B-PERS,noun
،,،,،,O,punc
وماتت,و+_ماتت,مات,O,verb
بعد,بعد,بُعْد,O,noun
ان,أن,أَنَّ,O,conj_sub
اضرت,أضرت,أَضَرّ,O,verb
في,في,فِي,O,prep
سابع,سابع,سابِع,O,adj
المحرم,المحرم,مُحَرَّم,O,adj
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
ودفنت,و+_دفنت,دَفَن,O,verb
