token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
العزيز,العزيز,عَزِيز,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
القسم,القسم,قِسْم,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
العز,العز,عِزّ,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
المفاخر,المفاخر,مَفْخَرَة,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
المحب,المحب,مُحِبّ,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
البركات,البركات,بَرَكَة,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الكمال,الكمال,كَمال,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
الفضل,الفضل,فَضْل,I-PERS,noun
القرشي,القرشي,قُرَشِيّ,I-PERS,noun_prop
الهاشمي,الهاشمي,هاشِمِيّ,I-PERS,adj
العقيلي,العقيلي,عَقِيلِيّ,I-PERS,noun_prop
النويري,النويري,النويري,O,noun_prop
الاصل,الأصل,أَصْل,O,noun
المكي,المكي,مَكِّيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
القاضي,القاضي,قاضِي,I-PERS,noun
محب,محب,مُحِبّ,B-PERS,noun
الدين,الدين,دِين,I-PERS,noun
،,،,،,O,punc
وامه,و+_أمة,أُمَّة,O,noun
حبشية,حبشية,حَبَشِيّ,B-PERS,adj
فتاة,فتاة,فَتاة,O,noun
ابيه,أبيه,أَب,O,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
مضان,مضان,مضان,B-LOC,noun_prop
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وسبعين,و+_سبعين,سَبْع,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
بطيبة,ب+_طيبة,طَيِّب,B-LOC,adj
حين,حين,حِين,O,noun
كان,كان,كان,O,verb
ابوه,أبوه,أَب,O,noun
قاضيها,قاضيها,قاضِي,O,noun
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
واجاز,و+_أجاز,أَجاز,O,verb
له,له,لِ,O,prep
في,في,فِي,O,prep
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
ابن,ابن,ٱِبْن,B-PERS,noun_prop
اميلة,أميله,مَيَّل,I-PERS,verb
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الهبل,الهبل,أَهْبَل,I-PERS,noun
والصلاح,و+_الصلاح,صَلاح,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
وجماعة,و+_جماعة,جَماعَة,B-PERS,noun
وسمع,و+_سمع,سَمِع,O,verb
ظنا,ظنا,ظَنّ,O,verb
بالمدينة,ب+_المدينة,مَدِينَة,B-LOC,noun
من,من,مِن,O,prep
ام,أم,أَم,O,conj
الحسن,الحسن,حَسَن,I-PERS,noun_prop
فاطمة,فاطمة,فاطِمَة,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
قاسم,قاسم,قاسِم,I-PERS,noun_prop
الحرازي,الحرازي,الحرازي,I-PERS,noun_prop
وبمكة,و+_ب+_مكة,مَكَّة,O,noun_prop
من,من,مِن,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
صديق,صديق,صِدِّيق,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
بل,بل,بَل,O,conj
سمع,سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
شيخنا,شيخنا,شَيْخ,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
النخبة,النخبة,نُخْبَة,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
عشرة,عشرة,عَشَرَة,O,noun
وعني,و+_عني,عَن,O,prep
بالفقه,ب+_الفقه,فِقْه,O,noun
كثيرا,كثيرا,كَثِير,O,adv
وكان,و+_كان,كان,O,verb
فيه,فيه,فِي,O,prep
نبيها,نبيها,نَبِيّ,O,adj
وحفظ,و+_حفظ,حِفْظ,O,noun
التبيه,التبيه,التبيه,O,noun_prop
والحاوي,و+_الحاوي,حاوِي,O,noun
او,أو,أَو,O,conj
اكثر,أكثر,أَكْثَر,O,adj
وكان,و+_كان,كان,O,verb
يذاكر,يذاكر,ذاكَر,O,verb
به,به,بِ,O,prep
