token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
موسى,موسى,مُوسَى,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمود,محمود,مَحْمُود,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
قريش,قريش,قُرَيْش,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
الصوفي,الصوفي,صُوفِيّ,I-PERS,adj
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
امام,أمام,أَمام,O,noun
الشيخونية,الشيخونية,الشيخونيه,O,noun_prop
ويعرف,و+_يعرف,عَرَف,O,verb
بصهر,ب+_صهر,صِهْر,B-PERS,noun
الخادم,الخادم,خادِم,I-PERS,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
تقريبا,تقريبا,تَقْرِيب,O,noun
بجامع,ب+_جامع,جامِع,O,noun
طولون,طولون,طولون,B-LOC,noun_prop
وتفقه,و+_تفقه,فاق,B-LOC,verb
بالسراج,ب+_السراج,سِراج,B-LOC,noun
قارئ,قارئ,قارِئ,O,noun
الهداية,الهداية,هِدايَة,O,noun
وكانت,و+_كانت,كان,O,verb
مما,مما,مِن,O,prep
سمعها,سمعها,سَمِع,O,verb
بتمامها,ب+_تمامها,تَمام,O,noun
عليه,عليه,عَلَى,O,prep
وبباكير,وبباكير,وبباكير,B-PERS,noun_prop
وقرا,و+_قرآ,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
منها,منها,مِن,O,prep
الى,إلى,إِلَى,O,prep
البيوع,البيوع,بُيُوع,B-PERS,noun
وبالتفهني,وبالتفهني,وبالتفهني,B-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الهمام,الهمام,هُمام,I-PERS,noun
واشتدت,و+_اشتدت,ٱِشْتَدّ,O,verb
عنايته,عنايته,عِنايَة,O,noun
بملازمته,ب+_ملازمته,مُلازَمَة,O,noun
له,له,لِ,O,prep
حتى,حتى,حَتَّى,O,prep
انه,أنه,أَنَّ,O,conj_sub
استنابه,استنابه,استنابه,O,noun_prop
في,في,فِي,O,prep
مشيخة,مشيخة,مَشْيَخَة,O,noun
الشيخونية,الشيخونية,الشيخونيه,O,noun_prop
في,في,فِي,O,prep
بعض,ب+_عض,عَضّ,O,noun
غيباته,غيباته,غيباته,O,noun_prop
سنة,سنة,سَنَة,O,noun
وثلاثة,و+_ثلاثة,ثَلاث,O,adj
اشهر,أشهر,شَهْر,O,noun
وقدمه,و+_قدمه,قَدَّم,O,verb
علي,على,عَلَى,B-PERS,prep
السيفي,السيفي,السيفي,I-PERS,noun_prop
والزين,و+_الزين,زَيْن,B-PERS,noun
قاسم,قاسم,قاسِم,I-PERS,noun_prop
وكانه,و+_كأنه,كَأَنَّ,O,verb_pseudo
رام,رام,رام,O,noun_prop
الصلح,الصلح,صُلْح,O,noun
بينهما,بينهما,بَيِّن,O,noun
به,به,بِ,O,prep
مع,مع,مَع,O,prep
انه,أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
يجله,يجله,جال,O,verb
بحيث,ب+_حيث,حَيْثُ,O,conj
كتب,كتب,كَتَب,O,verb
له,له,لِ,O,prep
في,في,فِي,O,prep
اجازته,إجازته,إِجازَة,O,noun
على,على,عَلَى,O,prep
التحرير,التحرير,تَحْرِير,O,noun
من,من,مِن,O,prep
تصانيفه,تصانيفه,تَصْنِيف,O,noun
انه,أنه,أَنَّ,O,conj_sub
استفاد,استفاد,ٱِسْتَفاد,O,verb
نحوا,نحوا,نَحْو,O,noun
مما,مما,مِن,O,prep
افاد,أفاد,أَفاد,O,verb
،,،,،,O,punc
وقرا,و+_قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
الشهاب,الشهاب,شِهاب,B-PERS,noun_prop
البوصيري,البوصيري,البوصيري,B-PERS,noun_prop
الفية,إلفيه,إِلْف,O,noun
الحديث,الحديث,حَدِيث,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
وسمع,و+_سمع,سَمِع,O,verb
عليه,عليه,عَلَى,O,prep
وعلى,و+_على,عَلَى,O,prep
قارئ,قارئ,قارِئ,O,noun
الهداية,الهداية,هِدايَة,O,noun
والدفري,والدفري,والدفري,B-PERS,noun_prop
امام,أمام,أَمام,O,noun
جامع,جامع,جامِع,O,noun
قوصون,قوصون,قوصون,B-LOC,noun_prop
والفوى,والفوى,والفوي,B-PERS,noun_prop
والزركشي,والزركشي,والزركشي,B-PERS,noun_prop
في,في,فِي,O,prep
اخرين,آخرين,آخَر,O,adj
ممن,ممن,مِن,O,prep
بعدهم,بعدهم,بَعْد,O,noun
كالزين,ك+_الزين,زَيْن,O,noun
رضوان,رضوان,رِضْوان,I-PERS,noun_prop
والعز,و+_العز,عِزّ,B-PERS,noun
عبد,عبد,عَبْد,I-PERS,noun_prop
السلام,السلام,سَلام,I-PERS,noun
البغدادي,البغدادي,بَغْدادِيّ,I-PERS,adj
واخذ,و+_أخذ,أَخَذ,O,verb
