token,tokenized,lemma,label,pos
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
زيادة,زيادة,زِيادَة,I-PERS,noun
البرهان,البرهان,بُرْهان,I-PERS,noun
الاتكاوي,الاتكاوي,الاتكاوي,I-PERS,noun_prop
القاهري,القاهري,قاهِرِيّ,I-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
احد,أحد,أَحَد,O,noun
السادات,السادات,سادات,O,noun_prop
من,من,مِن,O,prep
العارفين,العارفين,عارِف,O,noun
حفظ,حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
ومختصر,و+_مختصر,مُخْتَصَر,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
شجاع,شجاع,شُجاع,I-PERS,noun_prop
وعرضه,و+_عرضه,عَرْض,O,noun
بتمامه,ب+_تمامه,تَمام,O,noun
على,على,عَلَى,O,prep
القاضي,القاضي,قاضِي,O,noun
داود,داود,داوُد,B-PERS,noun_prop
السري,السري,سِرِّيّ,I-PERS,adj
ويقال,و+_يقال,قال,O,verb
ان,أن,أَنَّ,O,conj_sub
كتابه,كتابه,كِتاب,O,noun
ايضا,أيضا,أَيْض,O,noun
الحاوي,الحاوي,حاوِي,B-MISC,noun
وكانه,و+_كأنه,كَأَنَّ,O,verb_pseudo
حفظه,حفظه,حِفْظ,O,noun
بعد,بعد,بُعْد,O,noun
واخذ,و+_أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
التقي,التقى,ٱِلْتَقَى,O,verb
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
الشبريسي,الشبريسي,الشبريسي,I-PERS,noun_prop
صاحب,صاحب,صاحِب,O,noun
الشيخ,الشيخ,شَيْخ,O,noun_prop
يوسف,يوسف,يُوسِف,B-PERS,noun_prop
العجمي,العجمي,عَجَمِيّ,I-PERS,noun_prop
وما,و+_ما,ما,O,pron_rel
تيسر,تيسر,تَيَسَّر,O,verb
له,له,لِ,O,prep
الحج,الحج,حَجّ,O,noun
ظاهرا,ظاهرا,ظاهِر,O,noun
واخذ,و+_أخذ,أَخَذ,O,verb
عنه,عنه,عَن,O,prep
الشمس,الشمس,شَمْس,B-PERS,noun
الغراقي,الغراقي,الغراقي,I-PERS,noun_prop
والابناسي,والابناسي,والابناسي,B-PERS,noun_prop
والقاياتي,والقاياتي,والقاياتي,B-PERS,noun_prop
والونائي,والونائي,والونائي,B-PERS,noun_prop
والمناوي,و+_المناوي,مُناوِي,B-PERS,adj
والجمال,و+_الجمال,جَمال,B-PERS,noun_prop
الامشاطي,الامشاطي,الامشاطي,I-PERS,noun_prop
والشهاب,و+_الشهاب,شِهاب,B-PERS,noun_prop
السكندري,الNOAN,سكندري,I-PERS,noun_prop
المقري,المقرى,مِقْرَى,I-PERS,noun
والشهاب,و+_الشهاب,شِهاب,B-PERS,noun_prop
الطوخي,الطوخي,الطوخي,I-PERS,noun_prop
خادم,خادم,خادِم,O,noun
الجمالية,الجمالية,جَمالِيّ,O,adj
والوروري,والوروري,والوروري,B-PERS,noun_prop
والعلاء,و+_العلاء,عَلاء,B-PERS,noun
القلقشندي,القلقشندي,القلقشندي,I-PERS,noun_prop
والشمس,و+_الشمس,شَمْس,B-PERS,noun
العاصفي,العاصفي,العاصفي,I-PERS,noun_prop
والزين,و+_الزين,زَيْن,B-PERS,noun
عبد,عبد,عَبْد,I-PERS,noun_prop
الدائم,الدائم,دائِم,I-PERS,adj
الازهري,الأزهري,أَزْهَرِيّ,I-PERS,noun_prop
المقري,المقرى,مِقْرَى,I-PERS,noun
وامام,و+_أمام,أَمام,O,noun
الكاملية,الكاملية,الكامليه,B-PERS,noun_prop
والعبادي,و+_العبادي,عَبّادِيّ,B-PERS,noun_prop
وخلق,و+_خلق,خَلْق,O,noun
من,من,مِن,O,prep
ائمة,أئمة,إِمام,O,noun
الشافعية,الشافعية,شافِعِيّ,O,adj
ومنهم,و+_منهم,مِن,O,prep
من,من,مِن,O,prep
اهل,أهل,أَهْل,O,noun
بلده,بلده,بَلَد,O,noun
رمضان,رمضان,رَمَضان,B-PERS,noun_prop
وسلامة,و+_سلامة,سَلامَة,I-PERS,noun
ومن,و+_من,مِن,O,prep
الحنفية,الحنفية,حَنَفِيّ,O,adj
العلاء,العلاء,عَلاء,B-PERS,noun
البخاري,البخاري,بُخارِيّ,I-PERS,adj
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الهمام,الهمام,هُمام,I-PERS,noun
وافضل,و+_أفضل,أَفْضَل,O,adj
الدين,الدين,دِين,I-PERS,noun
ومن,و+_من,مِن,O,prep
الحنابلة,الحنابلة,حَنْبَلِيّ,O,noun_prop
العز,العز,عِزّ,B-PERS,noun
الكناني,الكناني,الكناني,I-PERS,noun_prop
في,في,فِي,O,prep
جماعة,جماعة,جَماعَة,O,noun
كثيرين,كثيرين,كَثِير,O,noun
منهم,منهم,مِن,O,prep
الشيخ,الشيخ,شَيْخ,O,noun_prop
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
الفوي,الفوي,الفوي,I-PERS,noun_prop
والنور,و+_النور,نُور,B-PERS,noun_prop
اخو,أخو,أَخ,O,noun
حذيفة,حذيفة,حذيفه,B-PERS,noun_prop
وثنا,وثنا,وَثَن,O,noun
الكثير,الكثير,كَثِير,O,noun
منهم,منهم,مِن,O,prep
بالكرامات,ب+_الكرامات,كَرّام,O,noun
والاحوال,و+_الأحوال,حال,O,noun
الغائقة,الغائقة,الغائقه,O,noun_prop
فمن,ف+_من,مِن,O,prep
ذلك,ذلك,ذٰلِكَ,O,pron_dem
كون,كون,كَوْن,O,noun
العلاء,العلاء,عَلاء,B-PERS,noun
البخاري,البخاري,بُخارِيّ,I-PERS,adj
تعقبت,تعقبت,تَعَقَّب,O,verb
به,به,بِ,O,prep
تابعة,تابعة,تابِع,O,adj
من,من,مِن,O,prep
الجان,ألجأن,أَلْجَأ,O,verb
عجز,عجز,عَجْز,O,noun
الاكابر,الأكابر,أَكْبَر,O,noun
عن,عن,عَن,O,prep
خلاصه,خلاصه,خَلاص,O,noun
منها,منها,مِن,O,prep
حتى,حتى,حَتَّى,O,prep
كان,كان,كان,O,verb
على,على,عَلَى,O,prep
يديه,يديه,يَد,O,noun
وانه,و+_أنه,أَنَّ,O,conj_sub
تزايد,تزايد,تَزايُد,O,noun
انقياده,انقياده,ٱِنْقِياد,O,noun
معه,معه,مَع,O,prep
لذلك,ل+_ذلك,ذٰلِكَ,O,pron_dem
بحيث,ب+_حيث,حَيْثُ,O,conj
انه,أنه,أَنَّ,O,conj_sub
جاء,جاء,جاء,O,verb
اليه,إليه,إِلَى,O,prep
وهو,و+_هو,هُوَ,O,pron
يقرئ,يقرئ,أَقْرَأ,O,verb
وبين,و+_بين,بَيِّن,O,noun
يديه,يديه,يَد,O,noun
الامثل,الأمثل,أَمْثَل,O,noun
من,من,مِن,O,prep
كل,كل,كُلّ,O,noun
مذهب,مذهب,مَذْهَب,O,noun
فقام,ف+_قام,قام,O,verb
اليه,إليه,إِلَى,O,prep
واجلسه,و+_أجلسه,جَلَس,O,verb
مكانه,مكانه,مَكان,O,noun
فلم,ف+_لم,لَم,O,part_neg
يحسن,يحسن,حَسَّن,O,verb
ذلك,ذلك,ذٰلِكَ,O,pron_dem
بخاطر,ب+_خاطر,خاطِر,O,noun
بعضهم,ب+_عضهم,عَضّ,O,noun
فقال,ف+_قال,قال,O,verb
يا,يا,يا,O,part_voc
سيدي,سيدي,سَيِّد,O,noun_prop
من,من,مِن,O,prep
يقرئنا,يقرئنا,أَقْرَأ,O,verb
الدرس,الدرس,دَرْس,O,noun
او,أو,أَو,O,conj
نحو,نحو,نَحْو,O,noun
هذا,هذا,هٰذا,O,pron_dem
كالمستهزئ,ك+_المستهزئ,مُسْتَهْزِئ,O,noun
فما,ف+_ما,ما,O,part_neg
جلس,جلس,جَلَس,O,verb
العلاء,العلاء,عَلاء,B-PERS,noun
يكلمه,يكلمه,كَلَّم,O,verb
بهذا,ب+_هذا,هٰذا,O,pron_dem
فبادر,ف+_بادر,بادَر,O,verb
هو,هو,هُوَ,O,pron
وامر,و+_أمر,أَمْر,O,noun
القارئ,القارئ,قارِئ,O,noun
بالقراءة,ب+_القراءة,قِراءَة,O,noun
واخذ,و+_أخذ,أَخَذ,O,verb
في,في,فِي,O,prep
التقرير,التقرير,تَقْرِير,O,noun
بما,بما,ما,O,pron_rel
ابهر,أبهر,بَهَر,O,verb
كل,كل,كُلّ,O,noun
من,من,مِن,O,prep
حضر,حضر,حَضَر,O,verb
وخضعوا,و+_خضعوا,خَضَع,O,verb
له,له,لِ,O,prep
وطاطؤا,وطاطؤا,وطاطؤا,O,noun_prop
رؤسهم,رؤسهم,رؤسهم,O,noun_prop
سيما,سيما,سِيَّما,O,adv
وقد,و+_قد,قَدْ,O,part_verb
قال,قال,قال,O,verb
الشيخ,الشيخ,شَيْخ,O,noun_prop
والله,و+_الله,اللَّه,O,noun_prop
