token,tokenized,lemma,label,pos
محمود,محمود,مَحْمُود,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابرهيم,إبرهيم,إِبْراهِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمود,محمود,مَحْمُود,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الحميد,الحميد,حَمِيد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
هلال,هلال,هِلال,I-PERS,noun_prop
الدولة,الدولة,دَوْلَة,I-PERS,noun
ويسمى,و+_يسمي,سَمَّى,O,verb
عمر,عمر,عُمَر,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
منير,منير,مُنِير,I-PERS,noun_prop
الحارثي,الحارثي,حارِثِيّ,I-PERS,noun_prop
الدمشقي,الدمشقي,دِمَشْقِيّ,I-PERS,adj
موقع,موقع,مَوْقِع,O,noun
الدست,الدست,دَسْت,O,noun
بها,بها,بِ,O,prep
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
هلال,هلال,هِلال,I-PERS,noun_prop
الدولة,الدولة,دَوْلَة,I-PERS,noun
.,.,.,O,punc
قال,قال,قال,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
انبائه,أنبائه,نَبَأ,O,noun
اخذ,أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
الصلاح,الصلاح,صَلاح,B-PERS,noun_prop
الصفدي,الNOAN,صفدي,I-PERS,noun_prop
وبه,و+_به,بِ,O,prep
تخرج,تخرج,خَرَج,O,verb
وغيره,و+_غيره,غَيْر,O,noun
وسمع,و+_سمع,سَمِع,O,verb
من,من,مِن,O,prep
ابرهيم,إبرهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الشهاب,الشهاب,شِهاب,I-PERS,noun_prop
محمود,محمود,مَحْمُود,I-PERS,noun_prop
،,،,،,O,punc
واجاز,و+_أجاز,أَجاز,O,verb
له,له,لِ,O,prep
زينب,زينب,زَيْنَب,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
الكمال,الكمال,كَمال,I-PERS,noun
.,.,.,O,punc
وكان,و+_كان,كان,O,verb
كاتبا,كاتبا,كاتِب,O,noun
مجودا,مجودا,مُجَوِّد,O,noun
ناظما,ناظما,ناظِم,O,noun
ناثرا,ناثرا,ناثِر,O,noun
ولم,و+_لم,لَم,O,part_neg
يكن,يكن,كان,O,verb
ماهرا,ماهرا,ماهِر,O,adj
مع,مع,مَع,O,prep
شهرته,شهرته,شُهْرَة,O,noun
بالخفة,ب+_الخفة,خِفَّة,O,noun
والرقاعة,و+_الرقاعة,رَقاعَة,O,noun
والضنة,والضنة,والضنه,O,noun_prop
بنفسه,ب+_نفسه,نَفْس,O,noun
ولكن,و+_لكن,لٰكِن,O,conj
كان,كان,كان,O,verb
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الشهيد,الشهيد,شَهِيد,I-PERS,noun
يعتمد,يعتمد,ٱِعْتَمَد,O,verb
عليه,عليه,عَلَى,O,prep
.,.,.,O,punc
مات,مات,مات,O,verb
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
فجاة,فجأة,فَجْأَةً,O,adv
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وله,و+_له,لِ,O,prep
فوق,فوق,فَوْق,O,noun
الستين,الستين,سِتّ,O,noun
فان,ف+_إن,إِنَّ,O,verb_pseudo
مولده,مولده,مُوَلِّد,O,noun
سنة,سنة,سَنَة,O,noun
ثلاثين,ثلاثين,ثَلاث,O,noun
او,أو,أَو,O,conj
احدى,إحدى,أَحَد,O,noun
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
وعنوان,و+_عنوان,عُنْوان,O,noun
نظمه,نظمه,نَظَّم,O,verb
ان,أن,أَنَّ,O,conj_sub
بعض,ب+_عض,عَضّ,O,noun
الرؤساء,الرؤساء,رَئِيس,O,noun
اعطاه,أعطاه,أَعْطَى,O,verb
فرجية,ف+_رجية,رَجِيَّة,O,noun
خضراء,خضراء,أَخْضَر,O,noun
فانشده,ف+_أنشده,نَشَد,O,verb
:,:,:,O,punc
ذكره,ذكره,ذَكَر,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
معجمه,معجمه,مُعْجَم,O,noun
بحذف,ب+_حذف,حَذْف,O,noun
محمود,محمود,مَحْمُود,B-PERS,noun_prop
من,من,مِن,O,prep
نسبه,نسبه,نَسَب,O,verb
ولم,و+_لم,لَم,O,part_neg
يترجمه,يترجمه,تَرْجَم,O,verb
المقريزي,المقريزي,المقريزي,B-PERS,noun_prop
في,في,فِي,O,prep
عقوده,عقوده,عَقْد,O,noun
في,في,فِي,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
ابرهيم,إبرهيم,إِبْراهِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمود,محمود,مَحْمُود,I-PERS,noun_prop
وقال,و+_قال,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
قدم,قدم,قَدَّم,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
في,في,فِي,O,prep
الفتنة,الفتنة,فِتْنَة,O,noun
وكتب,و+_كتب,كَتَب,O,verb
بها,بها,بِ,O,prep
في,في,فِي,O,prep
الانشاء,الإنشاء,إِنْشاء,O,noun
حتى,حتى,حَتَّى,O,prep
مات,مات,مات,O,verb
بها,بها,بِ,O,prep
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الاخرة,الآخرة,آخِرَة,O,noun
وروى,و+_روى,رَوَى,O,verb
عن,عن,عَن,O,prep
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
سلمان,سلمان,سَلْمان,I-PERS,noun_prop
الصالحي,الNOAN,صالحي,I-PERS,noun_prop
عنه,عنه,عَن,O,prep
الشعر,الشعر,شِعْر,O,noun
السابق,السابق,سابِق,O,adj
.,.,.,O,punc
