token,tokenized,lemma,label,pos
السجيني,السجيني,السجيني,B-PERS,noun_prop
الشهاب,الشهاب,شِهاب,O,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
وعبد,و+_عبد,عَبْد,B-PERS,noun_prop
الوهاب,الوهاب,وَهّاب,I-PERS,noun_prop
ابنا,ابنا,ٱِبْن,I-PERS,noun
عبيد,عبيد,عُبَيْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,O,noun
اولهما,أولهما,أَوَّل,O,adj
عبيد,عبيد,عُبَيْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
واخوه,و+_إخوة,إِخْوَة,O,noun
وابن,و+_ابن,ٱِبْن,O,noun
ثانيهما,ثانيهما,ثانيهما,O,noun_prop
على,على,عَلَى,B-PERS,prep
الذي,الذي,الَّذِي,O,pron_rel
رافع,رافع,رافِع,O,noun
في,في,فِي,O,prep
جماعة,جماعة,جَماعَة,O,noun
الزيني,الزيني,الزيني,B-PERS,noun_prop
زكريا,زكريا,زَكَرِيّا,B-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
في,في,فِي,O,prep
جماعة,جماعة,جَماعَة,O,noun
اوقاف,أوقاف,وَقْف,B-MISC,noun
الزمام,الزمام,زِمام,B-MISC,noun
وال,وال,والِي,O,noun
امره,أمره,أَمْر,O,noun
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
التزم,التزم,ٱِلْتَزَم,O,verb
فيها,فيها,فِي,O,prep
بقدر,ب+_قدر,قَدْر,O,noun
يحمله,يحمله,حَمَل,O,verb
للدخيرة,للدخيرة,للدخيره,O,noun_prop
وقريبهم,و+_قريبهم,قَرِيب,O,adj
حسن,حسن,حَسَن,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
.,.,.,O,punc
