token,tokenized,lemma,label,pos
ابو,أبو,أَبُو,B-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
التقي,التقى,ٱِلْتَقَى,I-PERS,verb
الحلبي,الحلبي,حَلَبِيّ,I-PERS,noun_prop
الاصل,الأصل,أَصْل,O,noun
المقدسي,المقدسي,مَقْدِسِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
الصوفي,الصوفي,صُوفِيّ,O,adj
البساطي,البساطي,البساطي,O,noun_prop
ويعرف,و+_يعرف,عَرَف,O,verb
بالطولوني,بالطولوني,بالطولوني,B-PERS,noun_prop
لسكناه,ل+_سكناه,سَكَّن,O,verb
المدرسة,المدرسة,مَدْرَسَة,O,noun
الطولونية,الطولونية,الطولونيه,O,noun_prop
في,في,فِي,O,prep
بيت,بيت,بَيْت,B-LOC,noun_prop
المقدس,المقدس,مُقَدَّس,I-LOC,adj
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
ربيع,ربيع,رَبِيع,O,noun_prop
الاول,الأول,أَوَّل,O,adj
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
وكان,و+_كان,كان,O,verb
يذكر,يذكر,ذَكَر,O,verb
انه,أنه,أَنَّ,O,conj_sub
سمع,سمع,سَمِع,O,verb
من,من,مِن,O,prep
العماد,العماد,عِماد,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
كثير,كثير,كَثِير,I-PERS,noun
وغيره,و+_غيره,غَيْر,O,noun
وكذا,و+_كذا,كَذا,O,conj
سمع,سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
صديق,صديق,صِدِّيق,I-PERS,noun_prop
البخاري,البخاري,بُخارِيّ,I-PERS,adj
بفوت,ب+_فوت,فَوْت,O,noun
مجلس,مجلس,مَجْلِس,O,noun
من,من,مِن,O,prep
اثنائه,أثنائه,أَثْناءَ,O,noun
ولو,و+_لو,لَو,O,conj
وجد,وجد,وَجَد,O,verb
من,من,مِن,O,prep
