token,tokenized,lemma,label,pos
هدية,هدية,هَدِيَّة,O,noun
-,-,-,O,punc
بضم,ب+_ضم,ضَمّ,O,noun
ثم,ثم,ثُمَّ,O,adv
تخفيف,تخفيف,تَخْفِيف,O,noun
ثم,ثم,ثُمَّ,O,adv
تشديد,تشديد,تَشْدِيد,O,noun
-,-,-,O,punc
ابنة,ابنة,ٱِبْنَة,O,noun
العفيف,العفيف,عَفِيف,B-PERS,noun_prop
عبد,عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حسن,حسن,حَسَن,I-PERS,noun_prop
ام,أم,أَم,O,conj
الهدى,الهدي,هَدْي,O,noun
ابنة,ابنة,ٱِبْنَة,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الزين,الزين,زَيْن,I-PERS,noun
القسطلاني,القسطلاني,القسطلاني,I-PERS,noun_prop
المكية,المكية,مَكِّيّ,O,adj
.,.,.,O,punc
تزوجها,تزوجها,تَزَوَّج,O,verb
ابن,ابن,ٱِبْن,O,noun_prop
عمها,عمها,عَمّ,O,noun
نور,نور,نُور,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الزين,الزين,زَيْن,I-PERS,noun
واستولدها,واستولدها,واستولدها,O,noun_prop
زينب,زينب,زَيْنَب,B-PERS,noun_prop
الماضية,الماضية,ماضِي,O,adj
،,،,،,O,punc
اجاز,أجاز,أَجاز,O,verb
لها,لها,لِ,O,prep
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
فما,ف+_ما,ما,O,part_neg
بعدها,بعدها,بُعْد,O,noun
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الهادي,الهادي,هادِي,I-PERS,noun_prop
وفاطمة,و+_فاطمة,فاطِمَة,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
المنجا,المنجا,المنجا,I-PERS,noun_prop
وعمر,و+_عمر,عُمَر,B-PERS,noun_prop
البالسي,البالسي,البالسي,I-PERS,noun_prop
واخرون,و+_آخرون,آخَر,O,adj
اجازت,أجازت,أَجاز,O,verb
لنا,لنا,لِ,O,prep
،,،,،,O,punc
وكانت,و+_كانت,كان,O,verb
مباركة,مباركة,مُبارَك,O,noun
خيرة,خيرة,خَيِّر,O,adj
.,.,.,O,punc
ماتت,ماتت,مات,O,verb
في,في,فِي,O,prep
صفر,صفر,صِفْر,O,noun
سنة,سنة,سَنَة,O,noun
ستين,ستين,سِتّ,O,noun
عن,عن,عَن,O,prep
قريب,قريب,قَرِيب,O,adj
السبعين,السبعين,سَبْع,O,noun
