token,tokenized,lemma,label,pos
ابو,أبو,أَبُو,B-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
تقي,تقي,تَقِيّ,I-PERS,adj
الدين,الدين,دِين,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الجمال,الجمال,جَمال,I-PERS,noun
الدمشقي,الدمشقي,دِمَشْقِيّ,I-PERS,adj
القاهري,القاهري,قاهِرِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
الشاعر,الشاعر,شاعِر,O,noun
الوفائي,الوفائي,الوفائي,O,noun_prop
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
البدري,البدري,البدري,I-PERS,noun_prop
ويكنى,و+_يكني,كَنَى,O,verb
ايضا,أيضا,أَيْض,O,noun
ابا,أبا,أَب,O,noun
التقا,التقا,التقا,I-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
ربيع,ربيع,رَبِيع,O,noun_prop
الاول,الأول,أَوَّل,O,adj
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بدمشق,ب+_دمشق,دِمَشْق,B-LOC,noun_prop
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
وتكرر,و+_تكرر,كَرَّر,O,verb
قدومه,قدومه,قُدُوم,O,noun
مع,مع,مَع,O,prep
ابيه,أبيه,أَب,O,noun
للقاهرة,ل+_القاهرة,قاهِرَة,B-LOC,noun_prop
ثم,ثم,ثُمَّ,O,adv
قطنها,قطنها,قُطْن,O,noun
مدة,مدة,مُدَّة,O,noun
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
بالبلدين,ب+_البلدين,بَلَد,O,noun
قليلا,قليلا,قَلِيل,O,adj
وكتب,و+_كتب,كَتَب,O,verb
