token,tokenized,lemma,label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
العزيز,العزيز,عَزِيز,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
العز,العز,عِزّ,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
العبسي,العبسي,العبسي,I-PERS,noun_prop
نسبة,نسبة,نِسْبَة,O,noun
لمنية,ل+_منية,مُنْيَة,B-PERS,noun
العبسي,العبسي,العبسي,I-PERS,noun_prop
بالغربية,ب+_الغربية,غَرْبِيّ,B-LOC,adj
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
مالك,مالك,مالِك,O,noun
ديوان,ديوان,دِيوان,O,noun
الاحباس,الأحباس,حِبْس,B-MISC,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
عشرة,عشرة,عَشَرَة,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
وكان,و+_كان,كان,O,verb
ابوه,أبوه,أَب,O,noun
يتصرف,يتصرف,تَصَرَّف,O,verb
في,في,فِي,O,prep
بيوت,بيوت,بَيْت,O,noun
الامراء,الأمراء,أَمِير,O,noun
فنشا,ف+_نشأ,شَأَو,O,verb
ابنه,ابنه,ٱِبْن,O,noun
شاهدا,شاهدا,شاهِد,O,noun
عند,عند,عِنْد,O,noun
مسلم,مسلم,مُسْلِم,B-PERS,noun
السيوطي,السيوطي,السيوطي,I-PERS,noun_prop
فتدرب,ف+_تدرب,دَرَّب,O,verb
به,به,بِ,O,prep
فيها,فيها,فِي,O,prep
ثم,ثم,ثُمَّ,O,adv
استقر,استقر,ٱِسْتَقَرّ,O,verb
في,في,فِي,O,prep
ديوان,ديوان,دِيوان,O,noun
الاحباس,الأحباس,حِبْس,B-ORG,noun
رفيقا,رفيقا,رَفِيق,O,noun
لعمه,ل+_عمه,عَمّ,O,noun
ناصر,ناصر,ناصِر,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
والشمس,و+_الشمس,شَمْس,I-PERS,noun
الازهري,الأزهري,أَزْهَرِيّ,I-PERS,noun_prop
والنجم,و+_النجم,نَجْم,B-PERS,noun
القلقشندي,القلقشندي,القلقشندي,I-PERS,noun_prop
والبدر,و+_البدر,بَدْر,B-PERS,noun
البيدفي,البيدفي,البيدفي,I-PERS,noun_prop
حين,حين,حِين,O,noun
كان,كان,كان,O,verb
العلاء,العلاء,عَلاء,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
اقبرص,اقبرص,اقبرص,I-PERS,noun_prop
ناظر,ناظر,ناظِر,O,noun
الديوان,الديوان,دِيوان,O,noun
،,،,،,O,punc
وراج,و+_راج,راج,O,verb
امره,أمره,أَمْر,O,noun
فيه,فيه,فِي,O,prep
لتيقظه,ل+_تيقظه,تَيَقُّظ,O,noun
له,له,لِ,O,prep
سيما,سيما,سِيَّما,O,adv
عند,عند,عِنْد,O,noun
تقلقل,تقلقل,قَلْقَل,O,verb
اهله,أهله,أَهْل,O,noun
واحدا,واحدا,واحِد,O,noun
واحدا,واحدا,واحِد,O,noun
بحيث,ب+_حيث,حَيْثُ,O,conj
انفرد,انفرد,ٱِنْفَرَد,O,verb
بشانه,ب+_شأنه,شَأْن,O,noun
وترقى,و+_ترقى,رَقِي,O,verb
وتوسع,و+_توسع,أَوْسَع,O,verb
في,في,فِي,O,prep
معيشته,معيشته,مَعِيشَة,O,noun
مع,مع,مَع,O,prep
مزيد,مزيد,مَزِيد,O,noun
التنعم,التنعم,التنعم,O,noun_prop
والتظاهر,و+_التظاهر,تَظاهُر,O,noun
بالاحتشام,ب+_الاحتشام,ٱِحْتِشام,O,noun
والانعام,و+_الأنعام,أَنْعام,O,noun
،,،,،,O,punc
ولما,و+_لما,لَمّا,O,conj
استقر,استقر,ٱِسْتَقَرّ,O,verb
يشبك,يشبك,شاب,O,verb
الفقيه,الفقيه,فَقِيه,O,noun
في,في,فِي,O,prep
الدوادارية,الدوادارية,الدواداريه,B-LOC,noun_prop
ناكده,ناكده,ناكَد,O,verb
ولده,ولده,وَلَد,O,noun
يحيى,يحيى,يَحْيَى,B-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
وثب,وثب,وَثْب,O,noun
عليه,عليه,عَلَى,O,prep
الدوادار,الدوادار,الدوادار,B-PERS,noun_prop
الكبير,الكبير,كَبِير,O,adj
يشبك,يشبك,شاب,B-PERS,verb
من,من,مِن,O,prep
مهدي,مهدي,مَهْدِيّ,B-PERS,noun_prop
بعد,بعد,بُعْد,O,noun
ان,أن,أَنَّ,O,conj_sub
تنازع,تنازع,تَنازُع,O,noun
مع,مع,مَع,O,prep
الجوجري,الجوجري,الجوجري,B-PERS,noun_prop
وعزر,و+_عزر,عَزْر,O,noun
بسببه,ب+_سببه,سَبَب,O,noun
وزيد,و+_زيد,زَيْد,O,noun_prop
في,في,فِي,O,prep
اهانته,إهانته,إِهانَة,O,noun
ونقص,و+_نقص,نَقْص,O,noun
وجاهته,وجاهته,وَجاهَة,O,noun
وكان,و+_كان,كان,O,verb
ما,ما,ما,O,pron_rel
لا,لا,لا,O,part_neg
خير,خير,خَيْر,O,noun
فيه,فيه,فِي,O,prep
من,من,مِن,O,prep
الجهتين,الجهتين,جِهَة,O,noun
سيما,سيما,سِيَّما,O,adv
بعد,بعد,بُعْد,O,noun
العشرة,العشرة,عَشَرَة,O,noun
والصحبة,و+_الصحبة,صُحْبَة,O,noun
،,،,،,O,punc
ومن,و+_من,مِن,O,prep
جملة,جملة,جُمْلَة,O,noun
ما,ما,ما,O,pron_rel
انتقده,انتقده,ٱِنْتَقَد,O,verb
عليه,عليه,عَلَى,O,prep
انه,أنه,أَنَّ,O,conj_sub
اشترى,اشترى,ٱِشْتَرَى,O,verb
بيتا,بيتا,بَيْت,O,noun
