token,tokenized,lemma,label,pos
ام,أم,أَم,B-PERS,conj
هانئ,هانئ,هانِئ,B-PERS,adj
ابنة,ابنة,ٱِبْنَة,O,noun
الشهاب,الشهاب,شِهاب,O,noun_prop
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
الفضل,الفضل,فَضْل,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عطية,عطية,عَطِيَّة,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
القرشي,القرشي,قُرَشِيّ,I-PERS,noun_prop
المكية,المكية,مَكِّيّ,O,adj
شقيقة,شقيقة,شَقِيقَة,O,noun
فاطمة,فاطمة,فاطِمَة,B-PERS,noun_prop
.,.,.,O,punc
ولدت,ولدت,وَلَد,O,verb
في,في,فِي,O,prep
اواخر,أواخر,آخِر,O,noun
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
او,أو,أَو,O,conj
اوائل,أوائل,أَوائِل,O,noun
التي,التي,الَّذِي,O,pron_rel
بعدها,بعدها,بُعْد,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
وسمعت,و+_سمعت,سَمِع,O,verb
من,من,مِن,O,prep
عمه,عمه,عَمّ,O,noun
امها,أمها,أُمّ,O,noun
زينب,زينب,زَيْنَب,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
اليافعي,اليافعي,اليافعي,I-PERS,noun_prop
،,،,،,O,punc
واجاز,و+_أجاز,أَجاز,O,verb
لها,لها,لِ,O,prep
جماعة,جماعة,جَماعَة,O,noun
،,،,،,O,punc
وماتت,و+_ماتت,مات,O,verb
بكرا,بكرا,بِكْر,O,adj
في,في,فِي,O,prep
ربيع,ربيع,رَبِيع,O,noun_prop
الاول,الأول,أَوَّل,O,adj
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وستين,و+_ستين,سِتّ,O,noun
