token,tokenized,lemma,label,pos
ازبك,أزبك,أُزْبَك,B-PERS,noun_prop
الظاهري,الظاهري,ظاهِرِيّ,B-PERS,adj
برقوق,ب+_رقوق,رَقّ,I-PERS,noun
ويعرف,و+_يعرف,عَرَف,O,verb
بازبك,ب+_أزبك,أُزْبَك,B-PERS,noun_prop
خاص,خاص,خاصّ,O,adj
خرجي,خرجي,خَرْج,I-PERS,noun
لكونه,ل+_كونه,كَوْن,O,noun
كان,كان,كان,O,verb
خصيصا,خصيصا,خَصِيص,O,noun
عند,عند,عِنْد,O,noun
استاذه,أستاذة,أُسْتاذ,O,noun
بحيث,ب+_حيث,حَيْثُ,O,conj
رقاه,رقاه,رَقَّى,O,verb
حتى,حتى,حَتَّى,O,prep
صار,صار,صار,O,verb
من,من,مِن,O,prep
المقدمين,المقدمين,مُقَدَّم,O,adj
مع,مع,مَع,O,prep
كثرة,كثرة,كَثْرَة,O,noun
شره,شره,شَرّ,O,noun
وفتنه,و+_فتنة,فِتْنَة,O,noun
الا,إلا,إِلّا,O,part
انه,أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
حسن,حسن,حَسَن,O,noun_prop
الصورة,الصورة,صُورَة,O,noun
مشهورا,مشهورا,مَشْهُور,O,adj
بالشجاعة,ب+_الشجاعة,شَجاعَة,O,noun
قتل,قتل,قَتَل,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
تقريبا,تقريبا,تَقْرِيب,O,noun
.,.,.,O,punc
