token,tokenized,lemma,label,pos
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
العلاء,العلاء,عَلاء,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
الحسن,الحسن,حَسَن,I-PERS,noun_prop
الكومي,الكومي,الكومي,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الازهري,الأزهري,أَزْهَرِيّ,O,noun_prop
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بالكومي,بالكومي,بالكومي,B-PERS,noun_prop
.,.,.,O,punc
حفظ,حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,B-MISC,noun_prop
وجوده,وجوده,وُجُود,O,noun
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
بالفقه,ب+_الفقه,فِقْه,O,noun
عند,عند,عِنْد,O,noun
العبادي,العبادي,عَبّادِيّ,B-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وسمع,و+_سمع,سَمِع,O,verb
ومعه,و+_معه,مَع,O,prep
ابنه,ابنه,ٱِبْن,O,noun
على,على,عَلَى,O,prep
ام,أم,أَم,B-PERS,conj
هاني,هاني,هانِي,I-PERS,noun_prop
الهورينية,الهورينية,الهورينيه,I-PERS,noun_prop
وغيرها,و+_غيرها,غَيْر,O,noun
بعض,ب+_عض,عَضّ,O,noun
الصحيح,الصحيح,صَحِيح,O,adj
وتنزل,و+_تنزل,نَزَل,O,verb
في,في,فِي,O,prep
الصلاحية,الصلاحية,صَلاحِيَّة,O,noun
والبيبرسية,والبيبرسية,والبيبرسيه,O,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
وام,و+_أم,أُمّ,O,noun_prop
بجامع,ب+_جامع,جامِع,O,noun
الفكاهين,الفكاهين,الفكاهين,B-MISC,noun_prop
دهرا,دهرا,دَهْر,O,noun
وهو,و+_هو,هُوَ,O,pron
احد,أحد,أَحَد,O,noun
القائمين,القائمين,قائِم,O,noun
على,على,عَلَى,O,prep
البقاعي,الNOAN,بقاعي,B-PERS,noun_prop
حين,حين,حِين,O,noun
كان,كان,كان,O,verb
ناظره,ناظرة,ناظِر,O,noun
ومس,و+_مس,مَسّ,O,verb
ابن,ابن,ٱِبْن,O,noun_prop
اخيه,أخيه,وَخَى,O,verb
بسعايته,ب+_سعايته,سِعايَة,O,noun
بعض,ب+_عض,عَضّ,O,noun
المكروه,المكروه,مَكْرُوه,O,adj
وندم,و+_ندم,نَدَم,O,noun
الدوادار,الدوادار,الدوادار,O,noun_prop
يشبك,يشبك,شاب,O,verb
الفقيه,الفقيه,فَقِيه,O,noun
على,على,عَلَى,O,prep
انجراره,انجراره,انجراره,O,noun_prop
معه,معه,مَع,O,prep
في,في,فِي,O,prep
شانه,شأنه,شَأْن,O,noun
ولم,و+_لم,لَم,O,part_neg
يلبث,يلبث,لَبِث,O,verb
ان,أن,أَنَّ,O,conj_sub
انتقم,انتقم,ٱِنْتَقَم,O,verb
من,من,مِن,O,prep
البقاعي,الNOAN,بقاعي,B-PERS,noun_prop
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
العلاء,العلاء,عَلاء,B-PERS,noun
خيرا,خيرا,خَيْر,O,noun
متوددا,متوددا,متوددا,O,noun_prop
مشاركا,مشاركا,مُشارِك,O,noun
كتب,كتب,كَتَب,O,verb
بخطه,ب+_خطة,خُطَّة,O,noun
الكثير,الكثير,كَثِير,O,noun
.,.,.,O,punc
ومات,و+_مآت,مَأْتَى,O,noun
في,في,فِي,O,prep
شوال,شوال,شُوال,O,noun
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وقد,و+_قد,قَدْ,O,part_verb
جاز,جاز,جاز,O,verb
الستين,الستين,سِتّ,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
.,.,.,O,punc
