token,tokenized,lemma,label,pos
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
الشهاب,الشهاب,شِهاب,I-PERS,noun_prop
ابو,أبو,أَبُو,B-PERS,noun_prop
العباس,العباس,عَبّاس,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
الغمري,الغمري,الغمري,I-PERS,noun_prop
الاصل,الأصل,أَصْل,O,noun
المحلي,المحلي,مَحَلِّيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,B-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابي,ب+_أبي,أَب,B-PERS,noun
العباس,العباس,عَبّاس,I-PERS,noun_prop
الغمري,الغمري,الغمري,I-PERS,noun_prop
.,.,.,O,punc
مات,مات,مات,O,verb
والده,والده,والِد,O,noun
وهو,و+_هو,هُوَ,O,pron
صغير,صغير,صَغِير,O,noun
مراهق,مراهق,مُراهِق,O,noun
او,أو,أَو,O,conj
دون,دون,دُون,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
فنشا,ف+_نشأ,شَأَو,O,verb
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
عند,عند,عِنْد,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
جليدة,جليده,جَلِيد,I-PERS,noun
وقرا,و+_قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
شيخنا,شيخنا,شَيْخ,O,noun
اليسير,اليسير,يَسِير,O,adj
وكذا,و+_كذا,كَذا,O,conj
على,على,عَلَى,O,prep
العلم,العلم,عِلْم,O,noun
البلقيني,البلقيني,البلقيني,B-PERS,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
