token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
المؤمن,المؤمن,مُؤْمِن,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
اليمن,اليمن,يَمَن,I-PERS,noun_prop
البتنوني,البتنوني,البتنوني,O,noun_prop
الاصل,الأصل,أَصْل,O,noun
القاهري,القاهري,قاهِرِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
شقيق,شقيق,شَقِيق,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
صهر,صهر,صِهْر,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الغمري,الغمري,الغمري,I-PERS,noun_prop
الماضي,الماضي,ماضِي,O,adj
وابوهما,و+_أبوهما,أَب,O,noun
.,.,.,O,punc
نشا,نشأ,شَأَو,O,verb
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وسمع,و+_سمع,سَمِع,O,verb
مني,مني,مِن,O,prep
وربما,و+_ربما,رُبَّما,O,adv
اشتغل,أشتغل,ٱِشْتَغَل,O,verb
وهو,و+_هو,هُوَ,O,pron
مقيم,مقيم,مُقِيم,O,noun
في,في,فِي,O,prep
ظل,ظل,ظِلّ,O,noun
ابيه,أبيه,أَب,O,noun
مع,مع,مَع,O,prep
تعبه,تعبه,تَعْب,O,noun
من,من,مِن,O,prep
قبله,قبله,قِبَل,O,noun
ولكنه,و+_لكنه,لٰكِنَّ,O,conj
في,في,فِي,O,prep
الجملة,الجملة,جُمْلَة,O,noun
اشبه,أشبه,أَشْبَه,O,noun
من,من,مِن,O,prep
اخيه,أخيه,وَخَى,O,verb
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
حياة,حياة,حَياة,O,noun
ابويه,أبويه,أَبَوان,O,noun
في,في,فِي,O,prep
صفر,صفر,صِفْر,O,noun
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
.,.,.,O,punc
