token,tokenized,lemma,label,pos
مبارك,مبارك,مُبارَك,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
قفيف,قفيف,قفيف,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
فضيل,فضيل,فَضِيل,I-PERS,adj
بن,بن,بِن,I-PERS,noun_prop
دخين,دخين,دخين,I-PERS,noun_prop
بالتصغير,ب+_التصغير,تَصْغِير,O,noun
فيها,فيها,فِي,O,prep
العدواني,العدواني,عُدْوانِيّ,O,adj
،,،,،,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
شوال,شوال,شُوال,O,noun
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وستين,و+_ستين,سِتّ,O,noun
بطريق,ب+_طريق,طَرِيق,O,noun
جدة,جدة,جِدَّة,B-LOC,noun
وحمل,و+_حمل,حَمَل,O,verb
الى,إلى,إِلَى,O,prep
مكة,مكة,مَكَّة,B-LOC,noun_prop
فدفن,ف+_دفن,دَفَن,O,verb
ببيت,ب+_بيت,بَيْت,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الكبير,الكبير,كَبِير,I-PERS,adj
الحضرمي,الحضرمي,حَضْرَمِيّ,I-PERS,adj
بسوق,ب+_سوق,سُوق,O,noun
الليل,الليل,لَيْل,I-LOC,noun
بوصية,ب+_وصية,وَصِيَّة,O,noun
منه,منه,مِن,O,prep
ثم,ثم,ثُمَّ,O,adv
نقله,نقله,نَقْل,O,noun
الشيخ,الشيخ,شَيْخ,O,noun_prop
في,في,فِي,O,prep
تربته,تربته,تُرْبَة,O,noun
بالشبيكة,ب+_الشبيكة,شَبِيكَة,B-LOC,noun
.,.,.,O,punc
