token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
صالح,صالح,صالِح,I-PERS,noun_prop
ناصر,ناصر,ناصِر,I-PERS,noun_prop
الجدين,الجدين,جَدّ,I-PERS,noun
ابو,أبو,أَبُو,O,noun_prop
الفضل,الفضل,فَضْل,I-PERS,noun
وابو,و+_أبو,أَبُو,B-PERS,noun_prop
العز,العز,عِزّ,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الزكي,الزكي,زَكِيّ,I-PERS,adj
بن,بن,بِن,I-PERS,noun_prop
فتح,فتح,فَتْح,I-PERS,noun
الدين,الدين,دِين,I-PERS,noun
الكناني,الكناني,الكناني,I-PERS,noun_prop
المدني,المدني,مَدَنِيّ,I-PERS,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
الماضي,الماضي,ماضِي,O,adj
ابوه,أبوه,أَب,O,noun
وجده,وجده,وَجَد,O,verb
ويعرف,و+_يعرف,عَرَف,O,verb
كسلفه,ك+_سلفه,سَلَف,O,noun
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
صالح,صالح,صالِح,I-PERS,noun_prop
.,.,.,O,punc
نشا,نشأ,شَأَو,O,verb
في,في,فِي,O,prep
كنف,كنف,كَنَف,O,noun
ابيه,أبيه,أَب,O,noun
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
والمنهاج,و+_المنهاج,مِنْهاج,O,noun
وعرضه,و+_عرضه,عَرْض,O,noun
علي,على,عَلَى,B-PERS,prep
مع,مع,مَع,O,prep
الجماعة,الجماعة,جَماعَة,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ثمانين,ثمانين,ثَمانِي,O,noun
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
قليلا,قليلا,قَلِيل,O,adj
وقرا,و+_قرآ,قَرَأ,O,verb
علي,على,عَلَى,B-PERS,prep
في,في,فِي,O,prep
القول,القول,قَوْل,O,noun
البديع,البديع,بَدِيع,O,noun_prop
وتقريب,و+_تقريب,تَقْرِيب,O,noun
النووي,النووي,نَوَوِيّ,B-PERS,adj
وغيرهما,و+_غيرهما,غَيْر,O,noun
وكذا,و+_كذا,كَذا,O,conj
قرا,قرآ,قَرَأ,O,verb
في,في,فِي,O,prep
القراات,القراات,القراات,O,noun_prop
على,على,عَلَى,O,prep
الزين,الزين,زَيْن,O,noun
جعفر,جعفر,جَعْفَر,B-PERS,noun_prop
واجاز,و+_أجاز,أَجاز,O,verb
له,له,لِ,O,prep
وسافر,و+_سافر,سافَر,O,verb
الى,إلى,إِلَى,O,prep
الروم,الروم,رُوم,B-LOC,noun_prop
في,في,فِي,O,prep
حياة,حياة,حَياة,O,noun
ابيه,أبيه,أَب,O,noun
وبعده,و+_بعده,بَعْد,O,noun
واجحف,و+_أجحف,جَحَف,O,verb
فيما,فيما,ما,O,conj_sub
استاداه,استأداه,ٱِسْتَأْدَى,O,verb
من,من,مِن,O,prep
اوقافهم,أوقافهم,وَقْف,O,noun
التي,التي,الَّذِي,O,pron_rel
هناك,هناك,هُناكَ,O,adv
جدا,جدا,جِدّ,O,noun
ولم,و+_لم,لَم,O,part_neg
يرض,يرض,رَضِي,O,verb
عنه,عنه,عَن,O,prep
واحد,واحد,واحِد,O,noun
من,من,مِن,O,prep
الفريقين,الفريقين,فَرِيق,O,noun
ودخل,و+_دخل,دَخَل,O,verb
الشام,الشام,شام,B-LOC,noun_prop
والقاهرة,و+_القاهرة,قاهِرَة,B-LOC,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
غير,غير,غَيْر,O,noun
مرة,مرة,مَرَّة,O,noun
وزاحم,و+_زاحم,زاحَم,O,verb
اعمامه,اعمامه,اعمامه,O,noun_prop
بجزء,ب+_جزء,جُزْء,O,noun
في,في,فِي,O,prep
الخطابة,الخطابة,خِطابَة,O,noun
والامامة,و+_الإمامة,إِمامَة,O,noun
والنظر,و+_النظر,نَظَر,O,noun
ورام,و+_رام,رام,O,noun_prop
اكثر,أكثر,أَكْثَر,O,adj
من,من,مِن,O,prep
ذلك,ذلك,ذٰلِكَ,O,pron_dem
.,.,.,O,punc
وهو,و+_هو,هُوَ,O,pron
فطن,ف+_طن,طُنّ,O,noun
ذكي,ذكي,ذَكِيّ,O,adj
جريء,جريء,جَرِيء,O,adj
مقتدر,مقتدر,مُقْتَدِر,O,adj
على,على,عَلَى,O,prep
الالفات,الألفات,أَلِف,O,noun
اليه,إليه,إِلَى,O,prep
مع,مع,مَع,O,prep
صغر,صغر,صِغَر,O,noun
سنة,سنة,سَنَة,O,noun
.,.,.,O,punc
