token,tokenized,lemma,label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحيم,الرحيم,رَحِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
منصور,منصور,مَنْصُور,I-PERS,noun_prop
زين,زين,زَيْن,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
ومحب,و+_محب,مُحِبّ,B-PERS,noun
الدين,الدين,دِين,I-PERS,noun
الفوي,الفوي,الفوي,I-PERS,noun_prop
الاصل,الأصل,أَصْل,O,noun
القاهري,القاهري,قاهِرِيّ,O,adj
الحسيني,الحسيني,حُسَيْنِيّ,O,noun_prop
سكنا,سكنا,سَكَن,O,noun
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
بحيح,بحيح,بحيح,I-PERS,noun_prop
بمهملتين,ب+_مهملتين,مُهْمَل,O,adj
تصغير,تصغير,تَصْغِير,O,noun
بح,بح,بَحّ,O,verb
وهو,و+_هو,هُوَ,O,pron
لقب,لقب,لَقَب,O,noun
لجده,ل+_جده,جِدّ,O,noun
.,.,.,O,punc
قرا,قرآ,قَرَأ,O,verb
المنهاج,المنهاج,مِنْهاج,O,noun
وعرضه,و+_عرضه,عَرْض,O,noun
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
على,على,عَلَى,O,prep
الحناوي,الحناوي,الحناوي,O,noun_prop
والشريف,و+_الشريف,شَرِيف,O,adj
النسابة,النسابة,نَسّاب,O,noun
والعز,و+_العز,عِزّ,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
السلام,السلام,سَلام,I-PERS,noun
البغدادي,البغدادي,بَغْدادِيّ,I-PERS,adj
وتكسب,و+_تكسب,كَسَب,O,verb
بالشهادة,ب+_الشهادة,شَهادَة,O,noun
بل,بل,بَل,O,conj
ناب,نأب,أَبَى,O,verb
في,في,فِي,O,prep
القضاء,القضاء,قَضاء,O,noun
عن,عن,عَن,O,prep
البدر,البدر,بَدْر,O,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
السعادات,السعادات,السعادات,I-PERS,noun_prop
فمن,ف+_من,مِن,O,prep
بعده,بعده,بُعْد,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
رمضان,رمضان,رَمَضان,O,noun_prop
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وسبعين,و+_سبعين,سَبْع,O,noun
،,،,،,O,punc
وهو,و+_هو,هُوَ,O,pron
والد,والد,والِد,O,noun
زوج,زوج,زَوْج,O,noun
القاضي,القاضي,قاضِي,O,noun
شمس,شمس,شَمْس,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
بيرم,بيرم,بيرم,I-PERS,noun_prop
الحنبلي,الحنبلي,حَنْبَلِيّ,I-PERS,adj
.,.,.,O,punc
