token,tokenized,lemma,label,pos
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الغني,الغنى,غِنَى,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ابراهيم,إبراهيم,إِبْراهِيم,I-PERS,noun_prop
امين,أمين,أَمِين,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
مجدالدين,مجدالدين,مجدالدين,I-PERS,noun_prop
القبطي,القبطي,قِبْطِيّ,O,adj
المصري,المصري,مِصْرِيّ,O,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
الهيصم,الهيصم,الهيصم,I-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
تقريبا,تقريبا,تَقْرِيب,O,noun
في,في,فِي,O,prep
اوائل,أوائل,أَوائِل,O,noun
القرن,القرن,قَرْن,O,noun
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
في,في,فِي,O,prep
كنف,كنف,كَنَف,O,noun
السعادة,السعادة,سَعادَة,O,noun
تحت,تحت,تَحْتَ,O,noun
نظر,نظر,نَظَر,O,noun
ابيه,أبيه,أَب,O,noun
ثم,ثم,ثُمَّ,O,adv
عمه,عمه,عَمّ,O,noun
التاج,التاج,تاج,B-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرزاق,الرزاق,رَزّاق,I-PERS,noun_prop
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
كتب,كتب,كَتَب,O,verb
المنسوب,المنسوب,مَنْسُوب,O,adj
وبرع,و+_برع,بَرَع,O,verb
في,في,فِي,O,prep
الحساب,الحساب,حِساب,O,noun
فباشر,ف+_باشر,باشَر,O,verb
في,في,فِي,O,prep
عدة,عدة,عِدَّة,O,adj
جهات,جهات,جِهَة,O,noun
ثم,ثم,ثُمَّ,O,adv
انتقل,انتقل,ٱِنْتَقَل,O,verb
الى,إلى,إِلَى,O,prep
نظر,نظر,نَظَر,O,noun
الدولة,الدولة,دَوْلَة,O,noun
عقب,عقب,عُقْب,O,noun
الكريمي,الكريمي,الكريمي,B-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الكريم,الكريم,كَرِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
كاتب,كاتب,كاتِب,I-PERS,noun
جكم,جكم,جكم,I-PERS,noun_prop
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الاولى,الأولى,أُولَى,O,adj
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وعشرين,و+_عشرين,عِشْرُون,O,noun
فدام,ف+_دام,دام,O,verb
فيها,فيها,فِي,O,prep
الى,إلى,إِلَى,O,prep
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
فاستقر,ف+_أستقر,ٱِسْتَقَرّ,O,verb
حينئذ,حينئذ,حِينَئِذٍ,O,adv
في,في,فِي,O,prep
الوزارة,الوزارة,وِزارَة,O,noun
بالدار,ب+_الدار,دار,B-LOC,noun
المصرية,المصرية,مِصْرِيّ,I-LOC,adj
بعد,بعد,بُعْد,O,noun
صرف,صرف,صَرْف,O,noun
الكريمي,الكريمي,الكريمي,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
كاتب,كاتب,كاتِب,I-PERS,noun
المناخات,المناخات,مُناخ,O,noun
ولم,و+_لم,لَم,O,part_neg
يلبث,يلبث,لَبِث,O,verb
الا,إلا,إِلّا,O,part
اشهرا,أشهرا,شَهْر,O,noun
ثم,ثم,ثُمَّ,O,adv
اختفى,أختفي,ٱِخْتَفَى,O,verb
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
ظهر,ظهر,ظُهْر,O,noun
بشفاعة,ب+_شفاعة,شَفاعَة,O,noun
اينال,اينال,اينال,O,noun_prop
الا,إلا,إِلّا,O,part
بوبكري,بوبكري,بوبكري,B-PERS,noun_prop
الخازندار,الخازندار,الخازندار,I-PERS,noun_prop
فيه,فيه,فِي,O,prep
وولي,و+_ولي,وَلِيّ,O,noun
بعد,بعد,بُعْد,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
نظر,نظر,نَظَر,O,noun
المفرد,المفرد,مُفْرَد,O,noun
ثم,ثم,ثُمَّ,O,adv
اعيد,أعيد,أَعاد,O,verb
الى,إلى,إِلَى,O,prep
نظر,نظر,نَظَر,O,noun
الدولة,الدولة,دَوْلَة,O,noun
ومكث,و+_مكث,مَكَث,O,verb
فيها,فيها,فِي,O,prep
سنين,سنين,سَنَة,O,noun
الى,إلى,إِلَى,O,prep
يوم,يوم,يَوْم,O,noun
الاثنين,الاثنين,ٱِثْنَيْنِ,O,noun_prop
ثامن,ثامن,ثامِن,O,adj
جمادى,جمادى,جُمادَى,O,noun_prop
الاخرة,الآخرة,آخِرَة,O,noun
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وخمسين,و+_خمسين,خَمْس,O,noun
فاعاده,ف+_إعادة,إِعادَة,O,noun
الظاهر,الظاهر,ظاهِر,O,noun
الى,إلى,إِلَى,O,prep
الوزر,الوزر,وِزْر,O,noun
عوض,عوض,عَوَض,B-PERS,noun_prop
ابن,ابن,ٱِبْن,I-PERS,noun_prop
كاتب,كاتب,كاتِب,O,noun
المناخ,المناخ,مُناخ,O,noun
ايضا,أيضا,أَيْض,O,noun
فباشره,ف+_باشره,باشَر,O,verb
حينئذ,حينئذ,حِينَئِذٍ,O,adv
مباشرة,مباشرة,مُباشَرَة,O,noun
جيدة,جيدة,جَيِّد,O,adj
لا,لا,لا,O,part_neg
سيما,سيما,سِيَّما,O,adv
لما,ل+_ما,ما,O,pron_rel
وقع,وقع,وَقَع,O,verb
الشراقي,الشراقي,شَراقِيّ,O,adj
والغلاء,و+_الغلاء,غَلاء,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
اربع,أربع,أَرْبَع,O,noun_prop
وخمسين,و+_خمسين,خَمْس,O,noun
بحيث,ب+_حيث,حَيْثُ,O,conj
البس,ألبس,أَلْبَس,O,verb
في,في,فِي,O,prep
تلك,تلك,ذٰلِكَ,O,pron_dem
الايام,الأيام,يَوْم,O,noun
عدة,عدة,عِدَّة,O,adj
خلع,خلع,خَلْع,O,noun
شكرا,شكرا,شُكْر,O,noun
له,له,لِ,O,prep
على,على,عَلَى,O,prep
سده,سده,سَدّ,O,noun
اياها,إياها,إِيّا,O,part
ثم,ثم,ثُمَّ,O,adv
عجز,عجز,عَجْز,O,noun
واستعفى,و+_أستعفي,ٱِسْتَعْفَى,O,verb
فاعفى,ف+_أعفي,أَعْفَى,O,verb
واستقر,و+_استقر,ٱِسْتَقَرّ,O,verb
عوضة,عوضه,عَوَّض,O,verb
تغرى,تغري,أَغْرَى,O,verb
بردى,ب+_ردي,رَدّ,B-PERS,noun
القلاوي,القلاوي,القلاوي,I-PERS,noun_prop
في,في,فِي,O,prep
شوال,شوال,شُوال,O,noun
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وخمسين,و+_خمسين,خَمْس,O,noun
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
اعفي,أعفى,أَعْفَى,O,verb
واعيد,و+_أعيد,أَعاد,O,verb
الاميني,الأميني,أَمِينِيّ,B-PERS,adj
في,في,فِي,O,prep
ايام,أيام,يَوْم,O,noun
المنصور,المنصور,مَنْصُور,B-PERS,noun
تاسع,تاسع,تاسِع,O,adj
عشر,عشر,عَشَرَة,O,noun
صفر,صفر,صِفْر,O,noun
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وخمسين,و+_خمسين,خَمْس,O,noun
ثم,ثم,ثُمَّ,O,adv
بعد,بعد,بُعْد,O,noun
اشهر,أشهر,شَهْر,O,noun
وذلك,و+_ذلك,ذٰلِكَ,O,pron_dem
في,في,فِي,O,prep
مستهل,مستهل,مُسْتَهَلّ,O,noun
رمضان,رمضان,رَمَضان,O,noun_prop
اختفى,أختفي,ٱِخْتَفَى,O,verb
لعجزه,ل+_عجزة,عاجِز,O,noun
وقرر,و+_قرر,قَرَّر,O,verb
عوضه,عوضه,عَوَّض,O,verb
كاتب,كاتب,كاتِب,O,noun
المماليك,المماليك,مَمْلُوك,O,noun
فرج,فرج,فَرَج,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
النجا,النجا,نَجاً,O,noun
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
ظهر,ظهر,ظُهْر,O,noun
صاحب,صاحب,صاحِب,O,noun
الترجمة,الترجمة,تَرْجَمَة,O,noun
بامان,ب+_أمان,أَمان,B-PERS,noun
فاعيد,ف+_أعيد,أَعاد,I-PERS,verb
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الاولى,الأولى,أُولَى,O,adj
سنة,سنة,سَنَة,O,noun
