token,tokenized,lemma,label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الغني,الغنى,غِنَى,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
القاهري,القاهري,قاهِرِيّ,I-PERS,adj
الحريري,الحريري,حَرِيرِيّ,I-PERS,noun_prop
العقاد,العقاد,عَقّاد,I-PERS,noun_prop
والده,والده,والِد,O,noun
الحنبلي,الحنبلي,حَنْبَلِيّ,B-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
العقاد,العقاد,عَقّاد,I-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
ذي,ذي,ذُو,O,noun
الحجة,الحجة,حُجَّة,O,noun
سنة,سنة,سَنَة,O,noun
اربع,أربع,أَرْبَع,O,noun_prop
وخمسين,و+_خمسين,خَمْس,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بالخراطين,ب+_الخراطين,خَراطِين,B-LOC,noun
قريبا,قريبا,قَرِيب,O,adj
من,من,مِن,O,prep
الازهر,الأزهر,أَزْهَر,B-ORG,noun
ونشا,و+_نشأ,شَأَو,O,verb
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,B-MISC,noun_prop
وعمدة,و+_عمده,عِماد,O,noun
الاحكام,الأحكام,حُكْم,O,noun
واربعي,و+_أربعي,أَرْبَع,O,adj
النووي,النووي,نَوَوِيّ,O,adj
والفية,و+_إلفيه,إِلْف,O,noun
الحديث,الحديث,حَدِيث,O,noun
والنحو,و+_النحو,نَحْو,O,noun
والمحرر,و+_المحرر,مُحَرَّر,O,noun
وجمع,و+_جمع,جَمْع,O,noun
الجوامع,الجوامع,جامِع,O,noun
والتلخيص,و+_التلخيص,تَلْخِيص,O,noun
وقواعد,و+_قواعد,قاعِدَة,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
هشام,هشام,هِشام,I-PERS,noun_prop
والفية,و+_إلفيه,إِلْف,O,noun
النحو,النحو,نَحْو,O,noun
وعرض,و+_عرض,عَرَض,O,verb
على,على,عَلَى,O,prep
خلق,خلق,خَلْق,O,noun
كابن,ك+_ابن,ٱِبْن,B-PERS,noun
الديري,الديري,دَيْرِيّ,I-PERS,adj
والمناوي,و+_المناوي,مُناوِي,B-PERS,adj
والولوي,والولوي,والولوي,B-PERS,noun_prop
السنباطي,السنباطي,السنباطي,I-PERS,noun_prop
والعز,و+_العز,عِزّ,B-PERS,noun
الكناني,الكناني,الكناني,I-PERS,noun_prop
والعبادي,و+_العبادي,عَبّادِيّ,I-PERS,noun_prop
والامين,و+_الأمين,أَمِين,B-PERS,noun
الاقصرائي,الاقصرائي,الاقصرائي,I-PERS,noun_prop
والشمني,والشمني,والشمني,B-PERS,noun_prop
والشرواني,والشرواني,والشرواني,B-PERS,noun_prop
والتقي,و+_ألتقي,ٱِلْتَقَى,O,verb
الحصني,الحصني,الحصني,I-PERS,noun_prop
وكاتبه,و+_كاتبة,كاتِب,O,noun
في,في,فِي,O,prep
اخرين,آخرين,آخَر,O,adj
،,،,،,O,punc
قرا,قرآ,قَرَأ,O,verb
القران,القرآن,قُرْآن,B-MISC,noun_prop
وتلا,و+_تلا,تَلا,O,verb
للسبع,ل+_السبع,سَبْع,O,adj
افرادا,أفرادا,فَرْد,O,noun
وجمعا,و+_جمعا,جَمَع,O,verb
على,على,عَلَى,O,prep
الشمس,الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الخدر,الخدر,خَدَر,I-PERS,noun
الحنبلي,الحنبلي,حَنْبَلِيّ,I-PERS,adj
ثم,ثم,ثُمَّ,O,adv
على,على,عَلَى,O,prep
الزين,الزين,زَيْن,O,noun
جعفر,جعفر,جَعْفَر,B-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
على,على,عَلَى,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
اسد,أسد,أَسَد,I-PERS,noun_prop
افرادا,أفرادا,فَرْد,O,noun
وكذا,و+_كذا,كَذا,O,conj
جمعا,جمعا,جَمَع,O,verb
لكن,لكن,لٰكِنَّ,O,conj
الى,إلى,إِلَى,O,prep
اخر,آخر,آخَر,O,adj
سورة,سورة,سَوْرَة,O,noun
الانبياء,الأنبياء,نَبِيّ,O,noun
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
معه,معه,مَع,O,prep
حين,حين,حِين,O,noun
توفي,توفي,تَوَفَّى,O,verb
بالحديدة,ب+_الحديدة,حُدَيْدَة,B-LOC,noun_prop
،,،,،,O,punc
وعلى,و+_على,عَلَى,O,prep
