token,tokenized,lemma,label,pos
ابن,ابن,ٱِبْن,O,noun_prop
درهم,درهم,دِرْهَم,I-PERS,noun
ونصف,و+_نصف,نِصْف,O,noun
حج,حج,حَجّ,O,noun
مع,مع,مَع,O,prep
الرجبية,الرجبية,الرجبيه,O,noun_prop
ومات,و+_مآت,مَأْتَى,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
في,في,فِي,O,prep
اواخر,أواخر,آخِر,O,noun
رمضان,رمضان,رَمَضان,O,noun_prop
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وسبعين,و+_سبعين,سَبْع,O,noun
وكان,و+_كان,كان,O,verb
هناك,هناك,هُناكَ,O,adv
مجتهدا,مجتهدا,مُجْتَهِد,O,noun
في,في,فِي,O,prep
ايقاع,إيقاع,إِيقاع,O,noun
كل,كل,كُلّ,O,noun
صلاة,صلاة,صَلاة,O,noun
من,من,مِن,O,prep
الخمس,الخمس,خَمْس,O,adj
مع,مع,مَع,O,prep
الائمة,الأئمة,إِمام,O,noun
الاربعة,الأربعة,أَرْبَع,O,adj
غفر,غفر,غَفَر,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
له,له,لِ,O,prep
ورحمه,و+_رحمة,رَحْمَة,O,noun
ومن,و+_من,مِن,O,prep
اقربائه,أقربائه,قَرِيب,O,noun
جماعة,جماعة,جَماعَة,O,noun
مدولبون,مدولبون,مدولبون,O,noun_prop
منهم,منهم,مِن,O,prep
عبد,عبد,عَبْد,B-PERS,noun_prop
العظيم,العظيم,عَظِيم,I-PERS,noun_prop
وله,و+_له,لِ,O,prep
ابنة,ابنة,ٱِبْنَة,O,noun
اسمها,اسمها,ٱِسْم,O,noun
خديجة,خديجة,خَدِيجَة,B-PERS,noun_prop
.,.,.,O,punc
