token,tokenized,lemma,label,pos
محمود,محمود,مَحْمُود,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
النور,النور,نُور,I-PERS,noun_prop
ابو,أبو,أَبُو,I-PERS,noun_prop
الثناء,الثناء,ثَناء,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الشهاب,الشهاب,شِهاب,I-PERS,noun_prop
الهمذاني,الهمذاني,الهمذاني,I-PERS,noun_prop
الفيومي,الفيومي,فَيُّومِيّ,O,adj
الاصل,الأصل,أَصْل,O,noun
الحموي,الحموي,حَمَوِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
ابوه,أبوه,أَب,O,noun
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
ظهير,ظهير,ظَهِير,I-PERS,noun
ثم,ثم,ثُمَّ,O,adv
هو,هو,هُوَ,O,pron
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
خطيب,خطيب,خَطِيب,O,noun
الدهشة,الدهشة,دَهْشَة,O,noun
.,.,.,O,punc
تحول,تحول,تَحَوَّل,O,verb
ابوه,أبوه,أَب,O,noun
من,من,مِن,O,prep
الفيوم,الفيوم,فَيُّوم,B-LOC,noun_prop
الى,إلى,إِلَى,O,prep
حماة,حماة,حَماة,B-LOC,noun
فاستوطنها,ف+_أستوطنها,ٱِسْتَوْطَن,O,verb
وولي,و+_ولي,وَلِيّ,O,noun
خطابة,خطابه,خِطاب,O,noun
الدهشة,الدهشة,دَهْشَة,O,noun
بها,بها,بِ,O,prep
وصنف,و+_صنف,صَنَّف,O,verb
المصباح,المصباح,مِصْباح,O,noun_prop
المنير,المنير,مُنِير,O,noun_prop
في,في,فِي,O,prep
غريب,غريب,غَرِيب,O,noun
الشرح,الشرح,شَرْح,O,noun
الكبير,الكبير,كَبِير,O,adj
مجلدين,مجلدين,مُجَلَّد,O,noun
وشرح,و+_شرح,شَرَح,O,verb
عروض,عروض,عَرْض,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الحاجب,الحاجب,ٱِحْتِجاب,I-PERS,noun
وديوان,و+_ديوان,دِيوان,O,noun
خطب,خطب,خُطْبَة,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
وولد,و+_ولد,وَلَد,O,verb
له,له,لِ,O,prep
ابنه,ابنه,ٱِبْن,O,noun
هذا,هذا,هٰذا,O,pron_dem
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمسين,خمسين,خَمْس,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
ونشا,و+_نشأ,شَأَو,O,verb
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
وكتبا,و+_كتبا,كِتاب,O,noun
وسمع,و+_سمع,سَمِع,O,verb
من,من,مِن,O,prep
الشهاب,الشهاب,شِهاب,B-PERS,noun_prop
المرداوي,المرداوي,المرداوي,I-PERS,noun_prop
صحيح,صحيح,صَحِيح,O,adj
مسلم,مسلم,مُسْلِم,O,noun
ومن,و+_من,مِن,O,prep
قاسم,قاسم,قاسِم,B-PERS,noun_prop
الضرير,الضرير,الضرير,I-PERS,noun_prop
صحيح,صحيح,صَحِيح,O,adj
البخاري,البخاري,بُخارِيّ,B-MISC,adj
ومن,و+_من,مِن,O,prep
الكمال,الكمال,كَمال,B-PERS,noun
المعري,المعرى,مُعْرَى,I-PERS,adj
ثلاثياته,ثلاثياته,ثُلاثِيّ,O,adj
في,في,فِي,O,prep
اخرين,آخرين,آخَر,O,adj
وتفقه,و+_تفقه,فاق,O,verb
على,على,عَلَى,O,prep
علمائها,علمائها,عالِم,O,noun
في,في,فِي,O,prep
ذلك,ذلك,ذٰلِكَ,O,pron_dem
العصر,العصر,عَصْر,O,noun
وارتحل,و+_أرتحل,ٱِرْتَحَل,O,verb
لمصر,ل+_مصر,مِصْر,B-LOC,noun_prop
والشام,و+_الشام,شام,B-LOC,noun_prop
فاخذ,ف+_آخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
ائمتها,أئمتها,إِمام,O,noun
ايضا,أيضا,أَيْض,O,noun
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
تقدم,تقدم,تَقَدَّم,O,verb
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
واصوله,و+_أصوله,أَصْل,O,noun
والعربية,و+_العربية,عَرَبِيّ,O,adj
واللغة,و+_اللغة,لُغَة,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
،,،,،,O,punc
وولي,و+_ولي,وَلِيّ,O,noun
بسفارة,ب+_سفارة,سِفارَة,O,noun
ناصر,ناصر,ناصِر,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
البارزي,البارزي,البارزي,I-PERS,noun_prop
قضاء,قضاء,قَضاء,O,noun
حماة,حماة,حَماة,B-LOC,noun
في,في,فِي,O,prep
اول,أول,أَوَّل,O,adj
دولة,دولة,دَوْلَة,O,noun
المؤيد,المؤيد,مُؤَيِّد,O,noun
فباشره,ف+_باشره,باشَر,O,verb
مباشرة,مباشرة,مُباشَرَة,O,noun
حسنة,حسنة,حَسَن,O,noun
بعفة,ب+_عفة,عِفَّة,O,noun
ونزاهة,و+_نزاهة,نَزاهَة,O,noun
وصرف,و+_صرف,صَرْف,O,noun
بالزين,ب+_الزين,زَيْن,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الخرزي,الخرزي,الخرزي,I-PERS,noun_prop
الماضي,الماضي,ماضِي,O,adj
في,في,فِي,O,prep
اوائل,أوائل,أَوائِل,O,noun
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وعشرين,و+_عشرين,عِشْرُون,O,noun
فلزم,ف+_لزم,لَزِم,O,verb
منزله,منزله,مَنْزِل,O,noun
متصديا,متصديا,متصديا,O,noun_prop
للاقراء,ل+_الإقراء,إِقْراء,O,noun
والافتاء,و+_الإفتاء,إِفْتاء,O,noun
والتصنيف,و+_التصنيف,تَصْنِيف,O,noun
فانتفع,ف+_أنتفع,ٱِنْتَفَع,O,verb
به,به,بِ,O,prep
عامة,عامة,عامّ,O,adj
الحمويين,الحمويين,حَمَوِيّ,O,adj
واشتهر,و+_أشتهر,ٱِشْتَهَر,O,verb
ذكره,ذكره,ذَكَر,O,verb
وعظم,و+_عظم,عَظْم,O,noun
قدره,قدره,قَدَّر,O,verb
وصنف,و+_صنف,صَنَّف,O,verb
الكثير,الكثير,كَثِير,O,noun
كمختصر,ك+_مختصر,مُخْتَصَر,O,noun
القوت,القوت,قُوت,O,noun
للاذرعي,للاذرعي,للاذرعي,B-PERS,noun_prop
وهو,و+_هو,هُوَ,O,pron
في,في,فِي,O,prep
اربعة,أربعة,أَرْبَع,O,adj
اجزاء,أجزاء,جُزْء,O,noun
سماه,سماه,سَمَّى,O,verb
اغاثة,إغاثة,إِغاثَة,O,noun
المحتاج,المحتاج,مُحْتاج,O,noun
الى,إلى,إِلَى,O,prep
شرح,شرح,شَرْح,O,noun
المنهاج,المنهاج,مِنْهاج,O,noun
وقيل,و+_قيل,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
سماه,سماه,سَمَّى,O,verb
لباب,ل+_باب,باب,O,noun
القوت,القوت,قُوت,O,noun
وتكملة,و+_تكمله,أَكْمَل,O,verb
شرح,شرح,شَرْح,O,noun
المنهاج,المنهاج,مِنْهاج,O,noun
للسبكي,للسبكي,للسبكي,B-PERS,noun_prop
وهو,و+_هو,هُوَ,O,pron
في,في,فِي,O,prep
ثلاثة,ثلاثة,ثَلاث,O,adj
عشر,عشر,عَشَرَة,O,noun
مجلدا,مجلدا,مُجَلَّد,O,noun
والتحفة,و+_التحفة,تُحْفَة,O,noun
في,في,فِي,O,prep
المبهمات,المبهمات,مُبْهَم,O,noun
وشرح,و+_شرح,شَرَح,O,verb
الفية,إلفيه,إِلْف,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
مالك,مالك,مالِك,I-PERS,noun
وتحرير,و+_تحرير,تَحْرِير,O,noun
الحاشية,الحاشية,حاشِيَة,O,noun
في,في,فِي,O,prep
شرح,شرح,شَرْح,O,noun
الكافية,الكافية,كافِي,O,noun
الشافية,الشافية,شافِي,O,noun
في,في,فِي,O,prep
النحو,النحو,نَحْو,O,noun
له,له,لِ,O,prep
ايضا,أيضا,أَيْض,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
مجلدات,مجلدات,مُجَلَّد,O,noun
وتهذيب,و+_تهذيب,تَهْذِيب,O,noun
المطالع,المطالع,مَطْلَع,O,noun
لابن,ل+_ابن,ٱِبْن,B-PERS,noun
قرقول,قرقول,قَرَقُول,I-PERS,noun
في,في,فِي,O,prep
ست,ست,سِتّ,O,noun
