token,tokenized,lemma,label,pos
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الوهاب,الوهاب,وَهّاب,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
السلام,السلام,سَلام,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
القادر,القادر,قادِر,I-PERS,noun_prop
برهان,برهان,بُرْهان,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
اسحاق,إسحاق,إِسْحاق,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
التاج,التاج,تاج,I-PERS,noun_prop
البغدادي,البغدادي,بَغْدادِيّ,I-PERS,adj
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الحنبلي,الحنبلي,حَنْبَلِيّ,I-PERS,adj
التاجر,التاجر,تاجِر,O,noun
والد,والد,والِد,O,noun
علي,على,عَلَى,B-PERS,prep
الاتي,الآتي,آتِي,I-PERS,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
ثالث,ثالث,ثالِث,O,adj
ذي,ذي,ذُو,O,noun
الحجة,الحجة,حُجَّة,O,noun
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
ببغداد,ب+_بغداد,بَغْداد,B-LOC,noun_prop
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
وسافر,و+_سافر,سافَر,O,verb
مع,مع,مَع,O,prep
ابيه,أبيه,أَب,O,noun
الى,إلى,إِلَى,O,prep
مكة,مكة,مَكَّة,B-LOC,noun_prop
فجاور,ف+_جاور,جاوَر,O,verb
وسمع,و+_سمع,سَمِع,O,verb
بها,بها,بِ,O,prep
على,على,عَلَى,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
صديق,صديق,صِدِّيق,I-PERS,noun_prop
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وثمان,و+_ثمان,ثَمِين,O,noun
مائة,مائة,مِئَة,O,noun
صحيح,صحيح,صَحِيح,O,adj
البخاري,البخاري,بُخارِيّ,I-PERS,adj
ومسند,و+_مسند,مُسْنَد,B-PERS,adj
الدارمي,الدارمي,الدارمي,I-PERS,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
وقطن,و+_قطن,قُطْن,O,noun
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
وحدث,و+_حدث,حَدَث,O,noun
فيها,فيها,فِي,O,prep
بالصحيح,ب+_الصحيح,صَحِيح,B-PERS,adj
وغيره,و+_غيره,غَيْر,O,noun
سمع,سمع,سَمِع,O,verb
منه,منه,مِن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
واخذت,و+_أخذت,أَخَذ,O,verb
عنه,عنه,عَن,O,prep
اشياء,أشياء,شَيْء,O,noun
وكان,و+_كان,كان,O,verb
خيرا,خيرا,خَيْر,O,noun
مواظبا,مواظبا,مُواظِب,O,noun
على,على,عَلَى,O,prep
الجماعات,الجماعات,جَماعَة,O,noun
وحضور,و+_حضور,حُضُور,O,noun
التصوف,التصوف,تَصَوُّف,O,noun_prop
بسعيد,ب+_سعيد,سَعِيد,O,noun_prop
السعداء,السعداء,سَعِيد,O,adj
حريصا,حريصا,حَرِيص,O,adj
على,على,عَلَى,O,prep
الخير,الخير,خَيْر,O,noun
والقربات,و+_القربات,قُرْبَة,O,noun
محبا,محبا,مُحِبّ,O,noun
في,في,فِي,O,prep
الحديث,الحديث,حَدِيث,O,noun
واهله,و+_أهله,أَهْل,O,noun
سليم,سليم,سَلِيم,O,noun_prop
الصدر,الصدر,صَدْر,O,noun
متكسبا,متكسبا,مُتَكَسِّب,O,noun
من,من,مِن,O,prep
التجارة,التجارة,تِجارَة,O,noun
على,على,عَلَى,O,prep
سداد,سداد,سَداد,O,noun
وخير,و+_خير,خَيْر,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
يوم,يوم,يَوْم,O,noun
الاربعاء,الأربعاء,أَرْبِعاء,O,noun_prop
ثالث,ثالث,ثالِث,O,adj
عشرى,عشري,عَشَرَة,O,noun
ذي,ذي,ذُو,O,noun
الحجة,الحجة,حُجَّة,O,noun
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وستين,و+_ستين,سِتّ,O,noun
وصلى,و+_صلى,صَلَّى,O,verb
عليه,عليه,عَلَى,O,prep
من,من,مِن,O,prep
الغد,الغد,غَد,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
