token,tokenized,lemma,label,pos
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
سليمان,سليمان,سُلَيْمان,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
نور,نور,نُور,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
القرشي,القرشي,قُرَشِيّ,I-PERS,noun_prop
الهاشمي,الهاشمي,هاشِمِيّ,I-PERS,adj
المكي,المكي,مَكِّيّ,I-PERS,adj
النجار,النجار,نَجّار,I-PERS,noun_prop
نزيل,نزيل,أَزال,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
واخو,و+_أخو,أَخ,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
اللطيف,اللطيف,لَطِيف,I-PERS,noun_prop
الماضي,الماضي,ماضِي,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بالغنومي,بالغنومي,بالغنومي,B-PERS,noun_prop
نسبة,نسبة,نِسْبَة,O,noun
لفخذ,ل+_فخذ,فَخْذ,B-PERS,noun
من,من,مِن,O,prep
قريش,قريش,قُرَيْش,B-ORG,noun_prop
كذا,كذا,كَذا,O,conj
قال,قال,قال,O,verb
وفيه,و+_فيه,فِي,O,prep
وقفة,وقفة,وَقْفَة,O,noun
فلم,ف+_لم,لَم,O,part_neg
يذكر,يذكر,ذَكَر,O,verb
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
انه,أنه,أَنَّ,O,conj_sub
قرشي,قرشي,قُرَشِيّ,B-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
وتلا,و+_تلا,تَلا,O,verb
به,به,بِ,O,prep
لابي,ل+_أبي,أَب,B-PERS,noun
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عياش,عياش,عَيّاش,I-PERS,noun_prop
عن,عن,عَن,O,prep
عاصم,عاصم,عاصِم,B-PERS,noun_prop
من,من,مِن,O,prep
طريق,طريق,طَرِيق,O,noun
الشاطبية,الشاطبية,الشاطبيه,O,noun_prop
على,على,عَلَى,O,prep
الشمس,الشمس,شَمْس,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
صديق,صديق,صِدِّيق,I-PERS,noun_prop
المكي,المكي,مَكِّيّ,I-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
واجاز,و+_أجاز,أَجاز,O,verb
له,له,لِ,O,prep
وكان,و+_كان,كان,O,verb
ابوه,أبوه,أَب,O,noun
مالكيا,مالكيا,مالِكِيّ,O,noun
وجده,وجده,وَجَد,O,verb
شافعيا,شافعيا,شافِعِيّ,O,adj
فاختار,ف+_أختار,ٱِخْتار,O,verb
هو,هو,هُوَ,O,pron
مذهب,مذهب,مَذْهَب,O,noun
جده,جده,جَدّ,O,noun
فحفظ,ف+_حفظ,حِفْظ,O,noun
التنبيه,التنبيه,تَنْبِيه,O,noun
وعرضه,و+_عرضه,عَرْض,O,noun
على,على,عَلَى,O,prep
الجمال,الجمال,جَمال,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
وولده,و+_ولده,وَلَد,O,noun
المحب,المحب,مُحِبّ,B-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
سلامة,سلامة,سَلامَة,I-PERS,noun
والنور,و+_النور,نُور,B-PERS,noun_prop
المرجاني,المرجاني,مَرْجانِيّ,I-PERS,adj
والعز,و+_العز,عِزّ,B-PERS,noun
النويري,النويري,النويري,I-PERS,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
الاول,الأول,أَوَّل,O,adj
والثالث,و+_الثالث,ثالِث,O,adj
والزين,و+_الزين,زَيْن,B-PERS,noun
الطبري,الطبري,طَبَرِيّ,I-PERS,adj
وابي,و+_أبي,أَبِي,B-PERS,noun_prop
الفضل,الفضل,فَضْل,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
في,في,فِي,O,prep
اخرين,آخرين,آخَر,O,adj
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
على,على,عَلَى,O,prep
الاول,الأول,أَوَّل,O,adj
والثالث,و+_الثالث,ثالِث,O,adj
والعز,و+_العز,عِزّ,B-PERS,noun
النويري,النويري,النويري,I-PERS,noun_prop
ووالده,و+_والدة,والِد,O,noun
المجد,المجد,مَجْد,B-PERS,noun
وغيرهم,و+_غيرهم,غَيْر,O,noun
،,،,،,O,punc
وحضر,و+_حضر,حَضَر,O,verb
عند,عند,عِنْد,O,noun
الكمال,الكمال,كَمال,B-PERS,noun
الدميري,الNOAN,دميري,I-PERS,noun_prop
ولكنه,و+_لكنه,لٰكِنَّ,O,conj
لم,لم,لَم,O,part_neg
يتميز,يتميز,تَمَيَّز,O,verb
ويحتاج,و+_يحتاج,ٱِحْتاج,O,verb
كل,كل,كُلّ,O,noun
هذا,هذا,هٰذا,O,pron_dem
لتحرير,ل+_تحرير,تَحْرِير,O,noun
،,،,،,O,punc
واجاز,و+_أجاز,أَجاز,O,verb
له,له,لِ,O,prep
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
النشاوري,النشاوري,النشاوري,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
حاتم,حاتم,حاتِم,I-PERS,noun_prop
وعزيز,و+_عزيز,عَزِيز,B-PERS,noun_prop
