token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
الواسطي,الواسطي,الواسطي,I-PERS,noun_prop
الاصل,الأصل,أَصْل,O,noun
الغمري,الغمري,الغمري,O,noun_prop
ثم,ثم,ثُمَّ,O,adv
المحلي,المحلي,مَحَلِّيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,B-PERS,adj
والد,والد,والِد,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
العباس,العباس,عَبّاس,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
الماضي,الماضي,ماضِي,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بالغمري,بالغمري,بالغمري,B-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
تقريبا,تقريبا,تَقْرِيب,O,noun
بمنية,ب+_منية,مُنْيَة,B-LOC,noun
غمر,غمر,غَمَر,I-LOC,verb
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
عند,عند,عِنْد,O,noun
الفقيه,الفقيه,فَقِيه,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
الدمسيسي,الدمسيسي,الدمسيسي,I-PERS,noun_prop
المذكور,المذكور,مَذْكُور,O,adj
بالصلاح,ب+_الصلاح,صَلاح,O,noun_prop
الوافر,الوافر,وافِر,O,adj
والتنبيه,و+_التنبيه,تَنْبِيه,O,noun
وغيره,و+_غيره,غَيْر,O,noun
،,،,،,O,punc
وقدمالقاهرة,وقدمالقاهرة,وقدمالقاهره,O,noun_prop
فاقام,ف+_أقام,أَقام,O,verb
بالازهر,ب+_الأزهر,أَزْهَر,O,noun_prop
منها,منها,مِن,O,prep
مدة,مدة,مُدَّة,O,noun
للاشتغال,ل+_الاشتغال,ٱِشْتِغال,O,noun
في,في,فِي,O,prep
التنبيه,التنبيه,تَنْبِيه,O,noun
وغيره,و+_غيره,غَيْر,O,noun
ولكن,و+_لكن,لٰكِن,O,conj
لم,لم,لَم,O,part_neg
يحضرني,يحضرني,حَضَّر,O,verb
تعيين,تعيين,تَعْيِين,O,noun
احد,أحد,أَحَد,O,noun
من,من,مِن,O,prep
شيوخه,شيوخه,شَيْخ,O,noun
في,في,فِي,O,prep
العلم,العلم,عِلْم,O,noun
الان,الآن,آن,O,noun
نعم,نعم,نَعَم,O,interj
انتفع,أنتفع,ٱِنْتَفَع,O,verb
بالجمال,ب+_الجمال,جَمال,O,noun
المارداني,المارداني,المارداني,O,noun_prop
في,في,فِي,O,prep
الميقات,الميقات,مِيقات,O,noun
وتدرب,و+_تدرب,دَرَّب,O,verb
بغيره,ب+_غيره,غَيْر,O,noun
في,في,فِي,O,prep
الشهادة,الشهادة,شَهادَة,O,noun
وتكسب,و+_تكسب,كَسَب,O,verb
بها,بها,بِ,O,prep
يسيرا,يسيرا,سار,O,verb
لكونه,ل+_كونه,كَوْن,O,noun
كان,كان,كان,O,verb
في,في,فِي,O,prep
غاية,غاية,غايَة,O,noun
التقلل,التقلل,التقلل,O,noun_prop
حتى,حتى,حَتَّى,O,prep
انه,أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
ربما,ربما,رُبَّما,O,adv
يطوي,يطوي,طَوَى,O,verb
الاسبوع,الأسبوع,أُسْبُوع,O,noun
الكامل,الكامل,كامِل,O,adj
فيما,فيما,ما,O,conj_sub
بلغني,بلغني,بَلَغ,O,verb
ويتقوت,و+_يتقوت,تَقَوَّت,O,verb
بقشر,ب+_قشر,قِشْر,O,noun
الفول,الفول,فُول,O,noun
والبطيخ,و+_البطيخ,بَطِّيخ,O,noun
ونحو,و+_نحو,نَحْو,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
،,،,،,O,punc
وتكسب,و+_تكسب,كَسَب,O,verb
قبل,قبل,قِبَل,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
ببلده,ب+_بلده,بَلَد,O,noun
بل,بل,بَل,O,conj
وببلبيس,وببلبيس,وببلبيس,B-LOC,noun_prop
حين,حين,حِين,O,noun
اقامته,أقامته,أَقام,O,verb
بها,بها,بِ,O,prep
مدة,مدة,مُدَّة,O,noun
متجردا,متجردا,مُتَجَرِّد,O,noun
بالخياطة,ب+_الخياطة,خَيّاط,O,noun
وكذا,و+_كذا,كَذا,O,conj
في,في,فِي,O,prep
بعض,ب+_عض,عَضّ,O,noun
الحانيت,الحانيت,الحانيت,O,noun_prop
بالعطر,ب+_العطر,عِطْر,O,noun
حرفة,حرفه,حَرْف,O,noun
