token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عرفات,عرفات,عَرَفات,I-PERS,noun_prop
المحب,المحب,مُحِبّ,I-PERS,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
اليمن,اليمن,يَمَن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الزين,الزين,زَيْن,I-PERS,noun
الانصاري,الأنصاري,أَنْصارِيّ,I-PERS,noun_prop
القمني,ألقمني,أَلْقَم,I-PERS,verb
الصل,الصل,الصل,O,noun_prop
القاهري,القاهري,قاهِرِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
الاتي,الآتي,آتِي,O,noun
ابوه,أبوه,أَب,O,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الثانية,الثانية,ثانِي,O,adj
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
عند,عند,عِنْد,O,noun
الشهاب,الشهاب,شِهاب,O,noun_prop
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عماد,عماد,عِماد,I-PERS,noun_prop
البنبي,البنبي,البنبي,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وجوده,وجوده,وُجُود,O,noun
على,على,عَلَى,O,prep
الفخر,الفخر,فَخْر,B-PERS,noun
البلبيسي,البلبيسي,البلبيسي,I-PERS,noun_prop
الضرير,الضرير,الضرير,O,noun_prop
ثم,ثم,ثُمَّ,O,adv
تلا,تلا,تَلا,O,verb
به,به,بِ,O,prep
لابي,ل+_أبي,أَب,B-PERS,noun
عمرو,عمرو,عَمْرو,I-PERS,noun_prop
على,على,عَلَى,O,prep
الفخر,الفخر,فَخْر,I-PERS,noun
البرماوي,البرماوي,بَرْماوِي,I-PERS,noun_prop
وحفظ,و+_حفظ,حِفْظ,O,noun
المنهاج,المنهاج,مِنْهاج,O,noun
الفرعي,الفرعي,فَرْعِيّ,O,adj
والاصلي,و+_الأصلي,أَصْلِيّ,O,adj
والفية,و+_إلفيه,إِلْف,B-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
ملك,ملك,مَلِك,I-PERS,noun
وعرضها,و+_عرضها,عَرْض,O,noun
على,على,عَلَى,O,prep
النور,النور,نُور,B-PERS,noun_prop
الدمي,الدمى,دُمْيَة,I-PERS,noun
وغيره,و+_غيره,غَيْر,O,noun
،,،,،,O,punc
واعتنى,و+_أعتني,ٱِعْتَنَى,O,verb
به,به,بِ,O,prep
ابوه,أبوه,أَب,O,noun
فاحضره,ف+_أحضره,حَضَّر,O,verb
على,على,عَلَى,O,prep
التاج,التاج,تاج,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الفصيح,الفصيح,فَصِيح,I-PERS,adj
والصلاح,و+_الصلاح,صَلاح,B-PERS,noun_prop
الزفتاوي,الزفتاوي,الزفتاوي,I-PERS,noun_prop
والابناسي,والابناسي,والابناسي,B-PERS,noun_prop
والغماري,و+_الغماري,غِمارِيّ,B-PERS,adj
والمراغي,والمراغي,والمراغي,B-PERS,noun_prop
والجمال,و+_الجمال,جَمال,B-PERS,noun_prop
الرشيدي,الرشيدي,رَشِيدِيّ,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الداية,الداية,دايَة,I-PERS,noun
وغيرهم,و+_غيرهم,غَيْر,O,noun
،,،,،,O,punc
واسمعه,و+_أسمعه,سَمِع,O,verb
على,على,عَلَى,O,prep
التنوخي,التنوخي,التنوخي,B-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
المجد,المجد,مَجْد,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الشيخة,الشيخة,شَيْخَة,I-PERS,noun
والحافظين,و+_الحافظين,حافِظ,B-PERS,noun
العراقي,العراقي,عِراقِيّ,O,adj
والهيثمي,والهيثمي,والهيثمي,B-PERS,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
من,من,مِن,O,prep
اولهما,أولهما,أَوَّل,O,adj
كثيرا,كثيرا,كَثِير,O,adv
من,من,مِن,O,prep
اماليه,اماليه,اماليه,O,noun_prop
والتقي,و+_ألتقي,ٱِلْتَقَى,O,verb
الدجوى,الدجوى,الدجوي,B-PERS,noun_prop
والفرسيسي,والفرسيسي,والفرسيسي,B-PERS,noun_prop
