token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عيسى,عيسى,عِيسَى,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
موسى,موسى,مُوسَى,I-PERS,noun_prop
الامين,الأمين,أَمِين,I-PERS,noun
البدراني,البدراني,البدراني,I-PERS,noun_prop
الاصل,الأصل,أَصْل,O,noun
الدمياطي,الدمياطي,دُمْياطِيّ,O,adj
القاهري,القاهري,قاهِرِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
امام,أمام,أَمام,O,noun
جامع,جامع,جامِع,O,noun
الغمري,الغمري,الغمري,B-ORG,noun_prop
بها,بها,بِ,O,prep
وخطيبه,و+_خطيبة,خَطِيب,O,noun
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
النجار,النجار,نَجّار,I-PERS,noun_prop
حرفة,حرفه,حَرْف,O,noun
ابيه,أبيه,أَب,O,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
رابع,رابع,رابِع,O,adj
عشر,عشر,عَشَرَة,O,noun
ذي,ذي,ذُو,O,noun
الحجة,الحجة,حُجَّة,O,noun
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
واربعين,و+_أربعين,أَرْبَع,O,noun
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
وتحول,و+_تحول,تَحَوَّل,O,verb
منها,منها,مِن,O,prep
لدمياط,ل+_دمياط,دُمْياط,B-LOC,noun_prop
في,في,فِي,O,prep
ايام,أيام,يَوْم,O,noun
رضاعة,رضاعة,رَضاعَة,O,noun
فدام,ف+_دام,دام,O,verb
بها,بها,بِ,O,prep
لسنة,ل+_سنة,سَنَة,O,noun
الشراقي,الشراقي,شَراقِيّ,B-PERS,adj
ثم,ثم,ثُمَّ,O,adv
عاد,عاد,عاد,O,verb
اليها,إليها,إِلَى,O,prep
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
وجوده,وجوده,وُجُود,O,noun
بل,بل,بَل,O,conj
اخذ,أخذ,أَخَذ,O,verb
القراءات,القراءات,قِراءَة,O,noun
عن,عن,عَن,O,prep
جماعة,جماعة,جَماعَة,O,noun
كابن,ك+_ابن,ٱِبْن,B-PERS,noun
اسد,أسد,أَسَد,I-PERS,noun_prop
وعبد,و+_عبد,عَبْد,B-PERS,noun_prop
الدائم,الدائم,دائِم,I-PERS,adj
والنور,و+_النور,نُور,I-PERS,noun_prop
الامام,الإمام,إِمام,I-PERS,noun
والشمسين,والشمسين,والشمسين,B-PERS,noun_prop
ابن,ابن,ٱِبْن,I-PERS,noun_prop
عمران,عمران,عُمْران,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الخدر,الخدر,خَدَر,I-PERS,noun
وحبيب,و+_حبيب,حَبِيب,B-PERS,noun_prop
العجمي,العجمي,عَجَمِيّ,I-PERS,noun_prop
وجمع,و+_جمع,جَمْع,O,noun
على,على,عَلَى,O,prep
غير,غير,غَيْر,O,noun
واحد,واحد,واحِد,O,noun
منهم,منهم,مِن,O,prep
كالاولين,ك+_الأولين,أَوَّل,O,adj
بل,بل,بَل,O,conj
بحث,بحث,بَحَث,O,verb
على,على,عَلَى,O,prep
الرابع,الرابع,رابِع,O,adj
في,في,فِي,O,prep
مقدمة,مقدمة,مُقَدِّمَة,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الجزري,الجزري,جَزَرِيّ,I-PERS,adj
في,في,فِي,O,prep
التجويد,التجويد,تَجْوِيد,O,noun
،,،,،,O,punc
وسمع,و+_سمع,سَمِع,O,verb
الحديث,الحديث,حَدِيث,O,noun
على,على,عَلَى,O,prep
السيد,السيد,سَيِّد,O,noun_prop
النسابة,النسابة,نَسّاب,I-PERS,noun
والزين,و+_الزين,زَيْن,B-PERS,noun
البوتبجي,البوتبجي,البوتبجي,I-PERS,noun_prop
والشمس,و+_الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
العماد,العماد,عِماد,I-PERS,noun
والنور,و+_النور,نُور,B-PERS,noun_prop
والبارنباري,والبارنباري,والبارنباري,B-PERS,noun_prop
والعز,و+_العز,عِزّ,B-PERS,noun
الحنبلي,الحنبلي,حَنْبَلِيّ,I-PERS,adj
والشاوي,والشاوي,والشاوي,B-PERS,noun_prop
والشهاب,و+_الشهاب,شِهاب,B-PERS,noun_prop
الشارمساحي,الشارمساحي,الشارمساحي,I-PERS,noun_prop
والشهاب,و+_الشهاب,شِهاب,B-PERS,noun_prop
الحجازي,الحجازي,حِجازِيّ,I-PERS,noun_prop
والجلال,و+_الجلال,جَلال,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الملقن,الملقن,مُلَقِّن,I-PERS,noun
وام,و+_أم,أُمّ,O,noun_prop
هانئ,هانئ,هانِئ,I-PERS,adj
