token,tokenized,lemma,label,pos
خطاب,خطاب,خِطاب,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
الدنجيهي,الدنجيهي,الدنجيهي,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الازهري,الأزهري,أَزْهَرِيّ,I-PERS,noun_prop
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
المكتب,المكتب,مَكْتَب,O,noun
.,.,.,O,punc
حفظ,حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,B-MISC,noun_prop
وجود,وجود,وُجُود,O,noun
الكتابة,الكتابة,كِتابَة,O,noun
على,على,عَلَى,O,prep
يس,يس,يس,B-PERS,noun_prop
الجلالي,الجلالي,الجلالي,I-PERS,noun_prop
والشمس,و+_الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الحمصاني,الحمصاني,الحمصاني,I-PERS,noun_prop
والجمال,و+_الجمال,جَمال,B-PERS,noun_prop
الهيتي,إلهيتي,إِلٰهِيّ,I-PERS,adj
ومن,و+_من,مِن,O,prep
قبلهم,قبلهم,قَبِل,O,verb
علي,على,عَلَى,B-PERS,prep
ابن,ابن,ٱِبْن,I-PERS,noun_prop
سعد,سعد,سَعْد,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
،,،,،,O,punc
وكتب,و+_كتب,كَتَب,O,verb
بخطه,ب+_خطة,خُطَّة,O,noun
زيادة,زيادة,زِيادَة,O,noun
على,على,عَلَى,O,prep
خمسين,خمسين,خَمْس,O,noun
مصحفا,مصحفا,مُصْحَف,O,noun
وصار,و+_صار,صار,O,verb
احد,أحد,أَحَد,O,noun
الكتاب,الكتاب,كِتاب,O,noun
ممن,ممن,مِن,O,prep
استكتبه,أستكتبه,ٱِسْتَكْتَب,O,verb
يشبك,يشبك,شاب,O,verb
الدوادار,الدوادار,الدوادار,O,noun_prop
القاموس,القاموس,قامُوس,O,noun
وغيره,و+_غيره,غَيْر,O,noun
بل,بل,بَل,O,conj
والسلطان,و+_السلطان,سُلْطان,O,noun
في,في,فِي,O,prep
مصحف,مصحف,مُصْحَف,O,noun
وتنزل,و+_تنزل,نَزَل,O,verb
في,في,فِي,O,prep
كثير,كثير,كَثِير,O,noun
من,من,مِن,O,prep
الجهات,الجهات,جِهَة,O,noun
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
كثير,كثير,كَثِير,O,noun
العيال,العيال,عِيال,O,noun
ذا,ذا,ذُو,O,noun
زوجات,زوجات,زَوْجَة,O,noun
ثلاثة,ثلاثة,ثَلاث,O,adj
وابواه,و+_أبواه,أَبَوان,O,noun
وعمته,و+_عمته,عَمَّة,O,noun
وغيرهم,و+_غيرهم,غَيْر,O,noun
في,في,فِي,O,prep
كفالته,كفالته,كَفالَة,O,noun
،,،,،,O,punc
ومن,و+_من,مِن,O,prep
وظائفه,وظائفه,وَظِيفَة,O,noun
التصدر,التصدر,تَصَدُّر,O,noun
للتكتيب,للتكتيب,للتكتيب,O,noun_prop
بالجامع,ب+_الجامع,جامِع,O,noun
الازبكي,الأزبكي,أُزْبَكِيّ,I-MISC,adj
مع,مع,مَع,O,prep
قراءة,قراءة,قِراءَة,O,noun
مصحف,مصحف,مُصْحَف,O,noun
فيه,فيه,فِي,O,prep
وكذا,و+_كذا,كَذا,O,conj
قراءة,قراءة,قِراءَة,O,noun
البخاري,البخاري,بُخارِيّ,B-MISC,adj
وقراءة,و+_قراءة,قِراءَة,O,noun
مصحف,مصحف,مُصْحَف,O,noun
بتربة,ب+_تربة,تُرْبَة,O,noun
السلطان,السلطان,سُلْطان,O,noun
،,،,،,O,punc
وبلغني,و+_بلغني,بَلَغ,O,verb
انه,أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
يتعلق,يتعلق,تَعَلَّق,O,verb
بالادب,ب+_الأدب,أَدَب,O,noun
ويشارك,و+_يشارك,شارَك,O,verb
في,في,فِي,O,prep
العربية,العربية,عَرَبِيّ,O,adj
مع,مع,مَع,O,prep
دين,دين,دِين,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
شوال,شوال,شُوال,O,noun
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
عن,عن,عَن,O,prep
نحو,نحو,نَحْو,O,noun
الاربعين,الأربعين,أَرْبَع,O,noun
.,.,.,O,punc
