token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
وجيه,وجيه,وَجِيه,I-PERS,adj
الشمس,الشمس,شَمْس,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
الفتوح,الفتوح,فَتْح,I-PERS,noun
وابو,و+_أبو,أَبُو,B-PERS,noun_prop
البشائر,البشائر,بِشارَة,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
العز,العز,عِزّ,I-PERS,noun
السخاوي,السخاوي,السخاوي,I-PERS,noun_prop
الاصل,الأصل,أَصْل,O,noun
القاهري,القاهري,قاهِرِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
القادري,القادري,القادري,O,noun_prop
ثم,ثم,ثُمَّ,O,adv
الوفائي,الوفائي,الوفائي,O,noun_prop
المعبر,المعبر,مُعَبَّر,O,adj
سبط,سبط,سَبِط,O,adj
الشمس,الشمس,شَمْس,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عباس,عباس,عَبّاس,I-PERS,noun_prop
الجوجري,الجوجري,الجوجري,I-PERS,noun_prop
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
المتوفي,المتوفى,مُتَوَفَّى,O,noun
اول,أول,أَوَّل,O,adj
ولاية,ولاية,وِلايَة,O,noun
الظاهر,الظاهر,ظاهِر,B-LOC,noun
جقمق,جقمق,جقمق,B-LOC,noun_prop
بعد,بعد,بُعْد,O,noun
بشارته,بشارته,بِشارَة,O,noun
بالسلطنة,ب+_السلطنة,سَلْطَنَة,B-LOC,noun
ويعرف,و+_يعرف,عَرَف,O,verb
بان,ب+_أن,أَنَّ,O,conj_sub
عز,عز,عِزّ,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
.,.,.,O,punc
كان,كان,كان,O,verb
ابوه,أبوه,أَب,O,noun
وجده,وجده,وَجَد,O,verb
مالكيا,مالكيا,مالِكِيّ,O,noun
ومولده,و+_مولده,مَوْلِد,O,noun
بعيد,بعيد,بَعِيد,O,adj
الاربعين,الأربعين,أَرْبَع,O,noun
بقليل,ب+_قليل,قَلِيل,O,adj
تقريبا,تقريبا,تَقْرِيب,O,noun
فقرا,ف+_قرآ,قَرَأ,O,verb
القران,القرآن,قُرْآن,B-MISC,noun_prop
وتحول,و+_تحول,تَحَوَّل,O,verb
كجده,ك+_جده,جِدّ,O,noun
لامه,ل+_أمة,أُمَّة,O,noun
شافعيا,شافعيا,شافِعِيّ,O,adj
وقرا,و+_قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
الزين,الزين,زَيْن,B-PERS,noun
السندبيسي,السندبيسي,السندبيسي,I-PERS,noun_prop
اليسير,اليسير,يَسِير,O,adj
من,من,مِن,O,prep
شرحه,شرحه,شَرْح,O,noun
للاندلسية,ل+_الأندلسية,أَنْدَلُسِيّ,O,adj
وجميعه,و+_جميعه,جَمِيع,O,noun
على,على,عَلَى,O,prep
ابي,أبي,أَبِي,B-PERS,noun_prop
العباس,العباس,عَبّاس,I-PERS,noun_prop
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
المقيم,المقيم,مُقِيم,O,noun
بزاوية,ب+_زاوية,زاوِيَة,O,noun
الشيخ,الشيخ,شَيْخ,O,noun_prop
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
واعتنى,و+_أعتني,ٱِعْتَنَى,O,verb
بالتعبير,ب+_التعبير,تَعْبِير,O,noun
كابيه,ك+_أبيه,أَب,O,noun
وجده,وجده,وَجَد,O,verb
فقرا,ف+_قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
ابي,أبي,أَبِي,B-PERS,noun_prop
حامد,حامد,حامِد,I-PERS,noun_prop
القدسي,القدسي,قُدْسِيّ,I-PERS,adj
مؤلفه,مؤلفه,مُؤَلَّف,O,noun
التدبير,التدبير,تَدْبِير,O,noun
في,في,فِي,O,prep
علم,علم,عَلِم,O,verb
التعبير,التعبير,تَعْبِير,O,noun
ووصفه,و+_وصفه,وَصَف,O,verb
بالشيخ,ب+_الشيخ,شَيْخ,O,noun
الامام,الإمام,إِمام,O,noun
الفاضل,الفاضل,فاضِل,O,noun_prop
الكامل,الكامل,كامِل,O,adj
المحقق,المحقق,مُحَقَّق,O,adj
المدقق,المدقق,مُدَقَّق,O,adj
الاوحد,الأوحد,أَوْحَد,O,noun
الفريد,الفريد,فَرِيد,O,adj
في,في,فِي,O,prep
هذا,هذا,هٰذا,O,pron_dem
الفن,الفن,فَنّ,O,noun
لعلمه,ل+_علمه,عِلْم,O,noun
بكمال,ب+_كمال,كَمال,O,noun_prop
اهليته,أهليته,أَهْلِيّ,O,adj
وتمام,و+_تمام,تَمام,O,noun
استعداده,استعداده,ٱِسْتِعْداد,O,noun
وان,و+_أن,أَنَّ,O,conj_sub
يروي,يروي,رَوَى,O,verb
عنه,عنه,عَن,O,prep
سائر,سائر,سائِر,O,adj
