token,tokenized,lemma,label,pos
زهور,زهور,زُهُور,B-PERS,noun
ابنة,ابنة,ٱِبْنَة,O,noun
الولوى,الولوى,الولوي,O,noun_prop
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
التقي,التقى,ٱِلْتَقَى,I-PERS,verb
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
البدر,البدر,بَدْر,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
السراج,السراج,سِراج,I-PERS,noun
عمر,عمر,عُمَر,I-PERS,noun_prop
البلقينى,البلقينى,البلقيني,I-PERS,noun_prop
سبطة,سبطة,سَبِط,O,adj
السراج,السراج,سِراج,B-PERS,noun
الحمصي,الحمصي,حِمْصِيّ,O,noun_prop
امها,أمها,أُمّ,O,noun
حواء,حواء,حَوّاء,B-PERS,noun_prop
الماضية,الماضية,ماضِي,O,adj
وكذا,و+_كذا,كَذا,O,conj
تزوجها,تزوجها,تَزَوَّج,O,verb
فتح,فتح,فَتْح,B-PERS,noun
الدين,الدين,دِين,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
العلم,العلم,عِلْم,I-PERS,noun
البلقيني,البلقيني,البلقيني,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
ابن,ابن,ٱِبْن,O,noun_prop
اخته,أخته,أُخْت,O,noun
التقي,التقى,ٱِلْتَقَى,B-PERS,verb
بن,بن,بِن,I-PERS,noun_prop
الرسام,الرسام,رَسّام,I-PERS,noun
والعلاء,و+_العلاء,عَلاء,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
قمتي,قمتي,قِمَّة,I-PERS,noun
راس,رأس,رَأْس,O,noun
نوبة,نوبة,نُوبِيّ,I-PERS,noun_prop
ومحمد,و+_محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
المرخم,المرخم,المرخم,I-PERS,noun_prop
واحمد,و+_أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
اصيل,أصيل,أَصِيل,I-PERS,noun
في,في,فِي,O,prep
حال,حال,حال,O,noun
كونه,كونه,كَوْن,O,noun
في,في,فِي,O,prep
المقشرة,المقشرة,مُقَشَّر,O,adj
وكانت,و+_كانت,كان,O,verb
تروح,تروح,راح,O,verb
اليه,إليه,إِلَى,O,prep
بها,بها,بِ,O,prep
في,في,فِي,O,prep
اخرين,آخرين,آخَر,O,adj
وليس,و+_ليس,أَلْيَس,O,noun
معها,معها,مَع,O,prep
اولاد,أولاد,وَلَد,O,noun
وفيها,و+_فيها,فِي,O,prep
كلام,كلام,كَلام,O,noun
ولذا,و+_لذا,لَذِيذ,O,noun
هشت,هشت,هاش,O,verb
قبل,قبل,قِبَل,O,noun
اوان,أوان,أَوان,O,noun
الهرم,الهرم,هَرَم,O,noun
وصارت,و+_صارت,صار,O,verb
قريبة,قريبة,قَرِيب,O,adj
من,من,مِن,O,prep
التعطيل,التعطيل,تَعْطِيل,O,noun
وتزوجها,و+_تزوجها,تَزَوَّج,O,verb
وهي,و+_هي,هِيَ,O,pron
كذلك,ك+_ذلك,ذٰلِكَ,O,pron_dem
بعض,ب+_عض,عَضّ,O,noun
مهملي,مهملي,مُهْمَل,O,adj
الاتراك,الأتراك,تُرْك,O,noun_prop
