token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عثمان,عثمان,عُثْمان,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحيم,الرحيم,رَحِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابرهيم,إبرهيم,إِبْراهِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
هبة,هبة,هِبَة,I-PERS,noun
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
المسلم,المسلم,مُسْلِم,I-PERS,adj
بكسر,ب+_كسر,كَسْر,O,noun
اللام,اللام,لام,O,noun
الثقيلة,الثقيلة,ثَقِيل,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
هبة,هبة,هِبَة,I-PERS,noun
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
المسلم,المسلم,مُسْلِم,I-PERS,adj
بكسر,ب+_كسر,كَسْر,O,noun
اللام,اللام,لام,O,noun
الثقيلة,الثقيلة,ثَقِيل,O,noun
ابن,ابن,ٱِبْن,O,noun_prop
هبة,هبة,هِبَة,I-PERS,noun
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حسان,حسان,حَسَن,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
منصور,منصور,مَنْصُور,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
عامر,عامر,عامِر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حسان,حسان,حَسَن,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احد,أحد,أَحَد,I-PERS,noun
الثقات,الثقات,الثقات,O,noun_prop
من,من,مِن,O,prep
التابعين,التابعين,تابِع,O,adj
عطية,عطية,عَطِيَّة,B-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
الصحابي,الصحابي,صَحابِيّ,O,noun
الشهير,الشهير,شَهِير,O,adj
ابي,أبي,أَبِي,B-PERS,noun_prop
يحيى,يحيى,يَحْيَى,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
انيس,أنيس,أَنِيس,I-PERS,noun
الكمال,الكمال,كَمال,I-PERS,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
المعالي,المعالي,مَعْلاة,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ناصر,ناصر,ناصِر,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الكمال,الكمال,كَمال,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الفخر,الفخر,فَخْر,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الكمال,الكمال,كَمال,I-PERS,noun
اخي,أخي,أَخ,O,noun
الشرف,الشرف,شَرَف,O,noun
هبة,هبة,هِبَة,B-PERS,noun
الله,الله,اللَّه,I-PERS,noun_prop
ابني,ابني,ٱِبْن,O,noun
النجم,النجم,نَجْم,B-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
طاهر,طاهر,طاهِر,I-PERS,noun_prop
وابي,و+_أبي,أَبِي,B-PERS,noun_prop
اسحق,إسحق,إِسْحاق,B-PERS,noun_prop
ابن,ابن,ٱِبْن,I-PERS,noun_prop
العفيف,العفيف,عَفِيف,I-PERS,noun_prop
الجهني,الجهني,جَهَنِّيّ,I-PERS,noun_prop
الانصاري,الأنصاري,أَنْصارِيّ,I-PERS,noun_prop
الحموي,الحموي,حَمَوِيّ,O,adj
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
الماضي,الماضي,ماضِي,O,adj
ابوه,أبوه,أَب,O,noun
ويعرف,و+_يعرف,عَرَف,O,verb
كسلفه,ك+_سلفه,سَلَف,O,noun
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
البارزي,البارزي,البارزي,I-PERS,noun_prop
ويقال,و+_يقال,قال,O,verb
انهانسبة,انهانسبة,انهانسبه,O,noun_prop
